"Date","Year","Quarter","FY","QFY","Month","IM","IM_C","IM_C_GOV","IM_C_GOV_PRO","IM_C_GOV_NPRO","IM_C_FPS","IM_C_FPS_OIL","IM_C_FPS_NOIL","IM_C_PS_OTH","IM_C_PS","IM_F","IM_F_GOV","IM_F_GOV_PRO","IM_F_GOV_NPRO","IM_F_PS","IM_F_PS_OIL","IM_F_PS_NOIL","IM_F_PS_FX","IM_I","IM_I_GOV","IM_I_GOV_PRO","IM_I_GOV_NPRO","IM_I_PS","IM_I_PS_OIL","IM_I_PS_NOIL","IM_I_PS_FX","IM_NOIL_P_IX","IM_NOIL_VAL_IX","IM_NOIL_VOL_IX","IM_OIL_P_IX","IM_OIL_VAL_IX","IM_OIL_VOL_IX","IM_P_IX","IM_VAL_IX","IM_VOL_IX"
2019-06-01,2019,"Q2","2018/19","Q4","June",742.25352953516,615.483410281602,118.819016431122,107.69659916781,11.1224172633124,491.83148273102,81.1603063830844,410.671176347936,4.83291111946,496.66439385048,121.40966017886,29.5132095088116,26.7505353107227,2.7626741980889,91.8964506700483,20.1592404821145,71.7372101879337,91.8964506700483,5.36045907469792,1.30306230576632,1.18108517516763,0.121977130598691,4.05739676893161,0.890067424801052,3.16732934413055,4.05739676893161,133.614077941545,359.254870777728,268.87501400481,118.908595670074,463.577803362927,389.860632657019,131.680722783971,372.970386939902,283.238411101206
2019-07-01,2019,"Q3","2019/20","Q1","July",653.52589046891,545.677842907419,23.0383288520848,23.0383288520848,0,517.885898108324,78.7740745527637,439.111823555561,4.75361594701,522.639514055334,103.287705986966,5.72244280896423,5.72244280896423,0,97.565263178002,19.5665292978263,77.9987338801757,97.565263178002,4.56034157452465,0.252656340850984,0.252656340850984,0,4.30768523367366,0.863898139409659,3.443787094264,4.30768523367366,133.436077837712,383.776780833012,287.610957285308,120.223540645888,449.94793724348,374.259429414723,131.699002748783,392.476417075277,298.010166275844
2019-08-01,2019,"Q3","2019/20","Q1","August",619.262901140064,517.932292860496,31.0633396519851,31.0633396519851,0,482.307444986941,69.45594106266,412.851503924281,4.56150822157,486.868953208511,97.0458558324208,7.71575862794535,7.71575862794535,0,89.3300972044755,17.252017410885,72.0780797935904,89.3300972044755,4.28475244714758,0.340664888563374,0.340664888563374,0,3.94408755858421,0.761708196454766,3.18237936212945,3.94408755858421,128.181074772294,360.905373165954,281.55901626436,111.300699738576,396.723891557951,356.443304031132,125.961782706195,365.614495654525,290.258273421962
2019-09-01,2019,"Q3","2019/20","Q1","September",632.969716243487,523.370459573128,38.6283263131294,38.6283263131294,0,480.656078364719,83.5327601651462,397.123318199573,4.08605489528,484.742133259999,104.96486543165,9.59481000345596,9.59481000345596,0,95.3700554281942,20.7485293655194,74.6215260626747,93.4411040933845,4.63439123870892,0.423628451617917,0.423628451617917,0,4.210762787091,0.916085609334413,3.29467717775659,4.12559604935285,128.611075023127,346.895315433725,269.724295027738,117.08645763216,477.128970945723,407.50141442034,127.095913666255,364.017359099197,286.411536451976
2019-10-01,2019,"Q4","2019/20","Q2","October",652.730091528454,537.002843369179,31.7002407514894,31.3538734810814,0.346367270408002,500.38400332862,83.3166117858569,417.067391542763,4.91859928907,505.30260261769,110.833735545751,7.87395717352041,7.78792372428316,0.086033449237247,102.959778372231,20.6948407170643,82.2649376551664,102.936012033046,4.89351261352382,0.347649644372612,0.343851109865457,0.00379853450715502,4.54586296915121,0.913715157078838,3.63214781207237,4.54481364170585,129.775075702128,364.85928100093,281.147422975419,111.526118877287,475.894357680484,426.711126031484,127.37585382376,379.457254342247,297.903600212387
2019-11-01,2019,"Q4","2019/20","Q2","November",631.779215905671,521.393090276002,26.6720660752754,24.9249801838869,1.74708589138853,488.831287562006,78.0457564299278,410.785531132078,5.88973663872,494.721024200726,105.718461732716,6.62501927516616,6.19106422747118,0.433955047694983,99.09344245755,19.3856238670801,79.70781859047,99.09344245755,4.66766389695339,0.292506746508436,0.273346835591952,0.019159910916484,4.37515715044495,0.855910832992053,3.5192463174529,4.37515715044495,132.713077415962,360.267501558621,271.46345226359,117.856639689422,445.787872667823,378.245870442743,130.759875883937,371.511012482602,284.116981582604
2019-12-01,2019,"Q4","2019/20","Q2","December",694.59287130345,576.162031188768,43.5797146391625,43.5797146391625,0,526.097831864855,86.1701007632567,439.927731101599,6.48448468475,532.582316549605,113.423006444138,10.8246750992541,10.8246750992541,0,102.598331344884,21.4036129367864,81.1947184080973,99.3562717256189,5.007833670544,0.477929250283468,0.477929250283468,0,4.52990442026053,0.945008749956918,3.58489567030361,4.38676154446962,135.231078884796,385.978785126893,285.421656256777,123.698752367684,492.193139819373,397.896608008117,133.714903995792,399.942969820895,299.101265355941
2020-01-01,2020,"Q1","2019/20","Q3","January",722.983522482305,597.330610277615,45.9692829196182,33.18478238329,12.7845005363282,543.835229163136,87.6041510530233,456.231078110113,7.52609819486,551.361327357996,120.339694094178,11.4182150174841,8.24269939610296,3.17551562138113,108.921479076694,21.7598137194497,87.161665357244,108.921479076694,5.31321811051267,0.504135125797693,0.363930289507068,0.140204836290625,4.80908298471498,0.96073566752698,3.848347317188,4.80908298471498,136.653079714296,400.975656969345,293.425993623907,119.472143516852,500.38426073634,418.829231657471,134.39427235279,414.045077832413,308.08238370868
2020-02-01,2020,"Q1","2019/20","Q3","February",661.348550447464,547.971477948839,20.2160360704179,20.2160360704179,0,521.795581018631,81.003886132232,440.791694886399,5.95986085979,527.755441878421,108.58293677708,5.02141934771695,5.02141934771695,0,103.561517429363,20.120387579831,83.4411298495323,103.561517429363,4.7941357215445,0.221704869865206,0.221704869865206,0,4.57243085167929,0.888351997937016,3.68407885374227,4.57243085167929,131.256076566045,386.272186653134,294.288993514728,103.31710524256,462.684349906143,447.829378126581,127.582891742288,396.318225756065,310.635870016657
2020-03-01,2020,"Q1","2019/20","Q3","March",643.177253820882,529.485676995916,70.4939333910326,68.5463327856031,1.94760060542949,454.955680674854,71.4816334037162,383.474047271137,4.03606293003,458.991743604884,108.884142326232,17.5098421764482,17.0260816940439,0.48376048240434,91.3743001497839,17.755174937834,73.61912521195,91.3743001497839,4.80743449873341,0.773091632519152,0.751732720352984,0.0213589121661682,4.03434286621426,0.783923523697774,3.25041934251649,4.03434286621426,126.397073731626,335.050601821835,265.077815435217,61.9526932890843,408.294399945677,659.042211515308,117.924459708826,344.680090487965,292.288886749224
2020-04-01,2020,"Q2","2019/20","Q4","April",419.261388642973,342.500051681964,27.4259898063862,27.4259898063862,0,314.959483602095,40.5034028589804,274.456080743114,0.114578273482533,315.074061875577,73.5154931634218,6.81228482994239,6.81228482994239,0,66.7032083334794,10.060556384843,56.6426519486364,66.7032083334794,3.24584379758749,0.300774864061847,0.300774864061847,0,2.94506893352564,0.444192008199294,2.50087692532635,2.94506893352564,122.802071634542,237.400424206665,193.319559716523,43.8440224792974,231.350513112445,527.667171098832,112.421320514091,236.605031944041,210.462775977076
2020-05-01,2020,"Q2","2019/20","Q4","May",512.41717468935,438.709149911269,28.6954692943559,28.6954692943559,0,409.946277269825,33.8889199407904,376.057357329034,0.0674033470886836,410.013680616913,70.5912899148006,7.12760821184654,7.12760821184654,0,63.4636817029541,8.41759866628484,55.0460830366692,63.4636817029541,3.11673486327996,0.314696969448704,0.314696969448704,0,2.80203789383125,0.371652412924787,2.43038548090647,2.80203789383125,123.764965016126,325.206553602454,262.76139904381,58.270847356804,193.569390809595,332.189078398552,115.154340228041,307.899988410244,267.380272250709
2020-06-01,2020,"Q2","2019/20","Q4","June",626.757975663381,531.647624393884,9.73853606671856,9.73853606671856,0,521.768486842145,56.7334939202175,465.034992921928,0.140601485020041,521.909088327165,91.088621633505,2.41893481261726,2.41893481261726,0,88.6696868208877,14.0919151035465,74.5777717173413,88.6696835123278,4.02172963599207,0.106800406559862,0.106800406559862,0,3.91492922943221,0.622183886236027,3.29274534319619,3.91492908335323,128.659075051127,402.202055523062,312.610715849802,74.1253267794805,324.054820154301,437.171523193887,121.489428960198,391.92790349178,322.602474014576
2020-07-01,2020,"Q3","2020/21","Q1","July",734.844103857827,618.045209053113,52.455466757738,52.455466757738,0,563.925976713921,47.9573990578077,515.968577656114,1.6637655814535,565.589742295375,111.860067743123,13.029304793152,13.029304793152,0,98.8307629499709,11.9120390691943,86.9187238807767,98.8264021289279,4.93882706159123,0.57526769297076,0.57526769297076,0,4.36355936862047,0.525938362998046,3.83762100562242,4.36336683037681,132.109077063628,447.557427686622,338.778710467459,80.4182777351638,273.926833214265,340.627579859855,125.313198381381,424.729913488929,338.934700394683
2020-08-01,2020,"Q3","2020/21","Q1","August",796.362526116406,666.472062290907,26.7132564484159,26.7132564484159,0,637.706127142785,63.6241254744002,574.082001668384,2.0526786997065,639.758805842491,124.398061360077,6.63525046667704,6.63525046667704,0,117.7628108934,15.8034648101081,101.959346083292,117.7628108934,5.49240246542228,0.292958472370272,0.292958472370272,0,5.19944399305201,0.697751943529149,4.50169204952286,5.19944399305201,137.46408018738,498.139961529133,362.37827427362,83.1420923279222,363.41326989442,437.099018943468,130.322274603652,480.427210643002,368.645507534396
2020-09-01,2020,"Q3","2020/21","Q1","September",855.658210530955,712.686059699601,98.536726611471,98.536726611471,0,611.697700150962,57.2268696974813,554.47083045348,2.451632937168,614.14933308813,136.9265908219,24.475333529483,24.475333529483,0,112.451257292417,14.2144636914605,98.2367936009564,112.451257292417,6.0455600094539,1.08063084544586,1.08063084544586,0,4.96492916400804,0.627594631058203,4.33733453294984,4.96492916400804,141.028082266381,481.528614647674,341.441652548418,77.1872700803055,326.872922614103,423.480351454359,132.634820404907,461.195763652267,347.718466571847
2020-10-01,2020,"Q4","2020/21","Q2","October",746.459046051157,621.3059116832,11.8371548931495,11.8371548931495,0,605.779807323248,60.531049853852,545.248757469396,3.6889494668025,609.468756790051,119.861049302487,2.94020639829391,2.94020639829391,0,116.920842904193,15.0351821600934,101.8856607441,116.920842904193,5.29208506547001,0.129815502703827,0.129815502703827,0,5.16226956276618,0.663830856054422,4.49843870671176,5.16226956276618,143.237083554965,474.624801340519,331.356091286505,76.0226045302985,345.745997976531,454.793676318647,134.400279886299,457.680882427418,340.535661692529
2020-11-01,2020,"Q4","2020/21","Q2","November",843.076390545234,703.772923276271,36.6663678984463,36.6663678984463,0,662.689252898785,51.4032437891125,611.286009109672,4.41730247904,667.106555377825,133.413037097755,9.10748321453505,9.10748321453505,0,124.30555388322,12.7679453083171,111.537608574903,124.30555388322,5.89043017120805,0.402112080481007,0.402112080481007,0,5.48831809072704,0.5637281925704,4.92458989815664,5.48831809072704,149.611087273134,532.351955886785,355.823866793313,81.2072447206524,293.609079406486,361.555278000728,140.617915926871,500.964017493706,356.259025879914
2020-12-01,2020,"Q4","2020/21","Q2","December",940.354383723564,788.195041224365,63.7864319079862,63.7864319079862,0,719.545245802817,88.8226592184283,630.722586584388,4.8633635135625,724.408609316379,145.725303207427,15.8437797691351,15.8437797691351,0,129.881523438292,22.0624764400643,107.819046998228,129.881523438292,6.43403929177108,0.699531922878767,0.699531922878767,0,5.73450736889231,0.974098781507377,4.76040858738494,5.73450736889231,156.59609134772,549.542965419073,350.930192886372,93.6804370626633,507.344231242513,541.569026736231,148.32446159368,543.995024939647,366.760154794877
2021-01-01,2021,"Q1","2020/21","Q3","January",664.09934732325,561.611904501755,27.0918584220781,20.0748215029764,7.01703691910173,529.721360083487,61.2306228505943,468.490737232892,4.79868599619,534.520046079676,98.1537737664379,6.72929062712241,4.98634335365659,1.74294727346582,91.4244831393155,15.2089476484783,76.2155354908372,91.4244831393155,4.33366905505731,0.297110517855802,0.220156200423352,0.0769543174324501,4.03655853720151,0.671502920927265,3.36505561627424,4.03655853720151,136.653079714296,409.217467917139,299.457186601794,119.472143516852,349.741873886499,292.739264226199,134.39427235279,401.398108827363,298.672035496927
2021-02-01,2021,"Q1","2020/21","Q3","February",712.609124767009,600.318863825795,6.88317903232136,6.88317903232136,0,588.617993441153,66.7461818368874,521.871811604266,4.81769135232,593.435684793473,107.542080914196,1.70969859008486,1.70969859008486,0,105.832382324111,16.5789459266162,89.2534363974945,105.832382324111,4.74818002701877,0.0754863271070619,0.0754863271070619,0,4.6726936999117,0.731990856496362,3.94070284341534,4.6726936999117,168.027098015807,455.388466760875,271.020848505064,116.391415287801,381.246076287062,327.555151163302,161.238465608235,445.640838606199,276.386181749574
2021-03-01,2021,"Q1","2020/21","Q3","March",804.983523301097,673.093382672801,37.5365265565995,36.8393441095338,0.697182447065745,630.203358179801,78.0681742044642,552.135183975337,5.3534979364,635.556856116201,126.313182072471,9.32362012220648,9.15044841750679,0.173171704699685,116.989561950264,19.3911921716872,97.5983697785771,116.989561950264,5.5769585558254,0.411654921193992,0.404009072959421,0.00764584823457046,5.16530363463141,0.856156683848716,4.30914695078269,5.16530363463141,169.885099099641,482.01818085836,283.731877258785,122.458947104773,445.915920270635,364.135027136172,163.649900969411,477.27175429316,291.641945070514
2021-04-01,2021,"Q2","2020/21","Q4","April",830.126699527594,700.856392914434,13.3310564841599,13.3310564841599,0,682.746473267954,86.7549827213292,595.991490546625,4.77886316232,687.525336430274,123.804127420037,3.31127352176733,3.31127352176733,0,120.49285389827,21.5488905555127,98.9439633427568,120.49285389827,5.46617919312281,0.146198796474807,0.146198796474807,0,5.319980396648,0.951423023158117,4.36855737348989,5.319980396648,174.300101675059,519.440559789277,298.015064132119,121.669980119284,495.533914459504,407.277057145638,167.380728676932,516.297511829653,308.456962704576
2021-05-01,2021,"Q2","2020/21","Q4","May",928.548414440161,779.88122217103,96.718846674105,93.2699411474877,3.44890552661734,678.311706530845,78.8852610540465,599.426445476798,4.85066896608,683.162375496925,142.380818125118,24.0237940952675,23.1671275915336,0.856666503733947,118.357024029851,19.5941466826985,98.7628773471524,118.357024029851,6.28637414401231,1.0606945516274,1.02287115497869,0.0378233966487122,5.22567959238491,0.865117497582141,4.36056209480277,5.22567959238491,186.36510871298,522.47258982777,280.348930889433,127.81265164916,450.583021021811,352.533974694962,178.667116034927,513.021144029458,287.13797782977
2021-06-01,2021,"Q2","2020/21","Q4","June",1078.35396613426,897.935423746235,19.1065796683212,19.1065796683212,0,875.037393148025,89.1194399323175,785.917953215708,3.79145092988837,878.828844077913,172.78956626587,4.74584376882844,4.74584376882844,0,168.043722497042,22.1361931871834,145.907529309858,168.043722497042,7.6289761221511,0.20953770285031,0.20953770285031,0,7.41943841930079,0.97735351103606,6.44208490826473,7.41943841930079,183.701107158979,682.801826734243,371.691731908469,137.261470546798,509.039406600476,370.85381977379,177.595607910291,659.956981189119,371.606589236421
2021-07-01,2021,"Q3","2021/22","Q1","July",621.530066250798,510.88913312768,27.9292558786468,27.9292558786468,0,478.034429855724,58.8300298948979,419.204399960826,4.92544739330944,482.959877249034,105.962494722294,6.93729004775542,6.93729004775542,0,99.0252046745385,14.6126693339888,84.4125353405497,99.0251814008926,4.67843840082384,0.306294073597755,0.306294073597755,0,4.37214432722609,0.64517614019794,3.72696818702815,4.37214329965195,183.372106967062,366.712911136269,199.982929356938,139.741081072619,336.029978764795,240.46613650439,177.635860621238,362.67897301341,204.169907891924
2021-08-01,2021,"Q3","2021/22","Q1","August",663.757457217857,544.59783238765,39.7155200310665,39.7155200310665,0,499.269018661812,82.7074536390744,416.561565022737,5.61329369477179,504.882312356583,114.120974586603,9.86485580031493,9.86485580031493,0,104.256118786288,20.5435331860816,83.7125856002063,104.256118786288,5.03865024360429,0.435551468618575,0.435551468618575,0,4.60309877498571,0.907034652197006,3.69606412278871,4.60309877498571,181.620105945062,365.022580737104,200.981371989464,131.532067437892,472.41492040171,359.163304891242,175.034944996719,379.14163715033,216.609110345045
2021-09-01,2021,"Q3","2021/22","Q1","September",622.839763200405,514.565692997082,25.3141783567988,25.3141783567988,0,484.297999249321,81.7491802763616,402.54881897296,4.9535153909616,489.251514640283,103.695714313202,6.28773635591162,6.28773635591162,0,97.4079779572901,20.3055096493621,77.102468307928,97.4079779572902,4.57835589012111,0.277615087289597,0.277615087289597,0,4.30074080283152,0.896525476687251,3.40421532614426,4.30074080283152,179.53568323456,352.336361757261,196.248653977572,140.135564565364,466.941379451646,333.206906398018,174.355681570423,367.403681410779,210.720796765309
2021-10-01,2021,"Q4","2021/22","Q2","October",644.349397377146,531.496231083609,32.7335433396917,32.7335433396917,0,493.789819005668,88.695541908141,405.094277097527,4.97286873824988,498.762687743918,108.081183882157,8.13061706423152,8.13061706423152,0,99.950566817925,22.030902034524,77.9196647834011,99.950566817925,4.77198241138049,0.358981649076739,0.358981649076739,0,4.41300076230375,0.972704713618069,3.44029604868568,4.41300076230375,185.772108367063,354.553959710405,190.854247619265,157.135924609821,506.618152619864,322.407593220857,182.007259820223,374.546101839216,205.786352813164
2021-11-01,2021,"Q4","2021/22","Q2","November",737.464889679893,608.30784542285,36.8207240316684,20.0345058084663,16.7862182232021,562.230547998749,102.048737540904,460.181810457845,9.25657339243267,571.487121391182,123.695654348874,9.14582341491362,4.97632942175992,4.1694939931537,114.54983093396,25.3476746535797,89.2021562803806,114.54983093396,5.46138990816954,0.403804870616012,0.219714066971782,0.18409080364423,5.05758503755353,1.11914630531954,3.93843873223399,5.05758503755353,186.12210857123,405.887766246032,218.076062732062,151.725865280756,582.889982719828,384.173114874803,181.599975047201,429.158553412644,236.320821795873
2021-12-01,2021,"Q4","2021/22","Q2","December",752.841099604515,616.714005685776,32.3089089235066,32.3089089235066,0,574.483495222646,106.691626562974,467.791868659672,9.92160153962304,584.405096762269,130.370976308331,8.02514300068558,8.02514300068558,0,122.345833307645,26.5009122459305,95.8449210617148,122.345833307645,5.75611761040828,0.354324775807782,0.354324775807782,0,5.4017928346005,1.17006385922829,4.23172897537221,5.4017928346005,188.571109999814,413.042605793125,219.038115538235,139.590801646812,609.409600375656,436.568594195457,182.131584248415,438.859313789852,240.957281297943
2022-01-01,2022,"Q1","2021/22","Q3","January",692.923234504041,571.496844321785,16.7367751033288,15.536448098305,1.20032700502377,546.709721328355,104.503364625711,442.206356702643,8.05034789010186,554.760069218457,116.291890041427,4.15721291896693,3.85906617914026,0.298146739826673,112.13467712246,25.9573743935361,86.1773027289239,112.13467712246,5.13450014082886,0.183548571704247,0.170384846554691,0.0131637251495559,4.95095156912462,1.14606566658845,3.80488590253617,4.95095156912462,197.420115161734,389.302823014864,197.195114943547,160.667491116294,596.910514218061,371.519160516427,192.588184189262,416.597364814326,216.31512159901
2022-02-01,2022,"Q1","2021/22","Q3","February",767.954997385963,629.662490400769,54.7277124787708,54.7277124787708,0,565.858603647946,100.015600456229,465.843003191717,9.07617427405252,574.934777921998,132.44482514663,13.5937032037315,13.5937032037315,0,118.851121942899,24.8426679421756,94.0084540007234,118.851121942899,5.84768183856309,0.600186917497695,0.600186917497695,0,5.24749492106539,1.09684933319276,4.15064558787263,5.24749492106539,207.677734981897,410.626592797882,197.722973449068,179.88447269141,571.276950861611,317.579912437262,204.023706776417,431.747572891906,211.616375230867
2022-03-01,2022,"Q1","2021/22","Q3","March",801.151588199236,656.687312233377,27.8666989480262,27.8666989480262,0,619.804572050758,123.145485726361,496.659086324398,9.01604123459247,628.820613285351,138.355621626566,6.92175166126572,6.92175166126572,0,131.433869965301,30.5878522602758,100.846017705025,131.433869965301,6.10865433929233,0.305608025348034,0.305608025348034,0,5.8030463139443,1.35050975336364,4.45253656058066,5.8030463139443,224.54513098466,437.218930177122,194.713164458236,217.13498536341,703.392043613394,323.942289832362,223.570906338997,472.213169207836,211.214051479411
2022-04-01,2022,"Q2","2021/22","Q4","April",704.001315376905,577.621734433054,12.1834615114323,12.1834615114323,0,556.724085122039,117.492732025149,439.231353096891,8.71418779958229,565.438272921622,121.035635734081,3.02622478227536,3.02622478227536,0,118.009410951806,29.1837764709236,88.825634480882,118.009410951806,5.34394520976971,0.13361337205232,0.13361337205232,0,5.21033183771739,1.28851723320084,3.92181460451655,5.21033183771739,225.578162291021,387.304535055505,171.694161847031,198.706970773782,671.104201680041,337.735610918279,222.045360322954,424.6161674833,191.229470800794
2022-05-01,2022,"Q2","2021/22","Q4","May",781.405491464761,644.422392086787,28.1636841057287,28.1636841057287,0,607.323240211649,112.80237291229,494.520867299359,8.93546776940909,616.258707981058,131.190785680831,6.99551918976029,6.99551918976029,0,124.19526649107,28.0187478809959,96.1765186100744,124.19526649107,5.79231369714359,0.308864996967543,0.308864996967543,0,5.48344870017605,1.23707908513288,4.24636961504317,5.48344870017605,215.164125512407,435.300508593796,202.310913846415,211.086238474664,644.313440636594,305.237065804235,214.627998659109,462.779799833959,215.61949173695
2022-06-01,2022,"Q2","2021/22","Q4","June",889.110473212325,730.238819037636,33.3819655274738,33.3819655274738,0,687.968287908968,158.583651547663,529.384636361305,8.88856560119461,696.856853510163,152.153785600079,8.29167730907262,8.29167730907262,0,143.862108291007,39.3902649035281,104.471843387478,143.862108291007,6.71786857460954,0.366092754154866,0.366092754154866,0,6.35177582045468,1.73915240884298,4.6126234116117,6.35177582045468,206.464120437404,465.404012732668,225.416412181782,225.569418136848,905.810538549911,401.5661990139,208.975926929863,523.305019472873,250.414020007437
2022-07-01,2022,"Q3","2022/23","Q1","July",825.106095257418,672.856250098771,22.3380725668651,22.3380725668651,0,641.672103808511,175.302400248643,466.369703559868,8.84607372339534,650.518177531906,145.811978972928,5.54850759996904,5.54850759996904,0,140.263471372959,43.5430002817343,96.7204710912244,140.263443444584,6.43786618571881,0.244976782502051,0.244976782502051,0,6.19288940321676,1.92250328891406,4.2703861143027,6.19288817012779,188.058004660166,410.883040164636,218.487397495858,204.605438236721,1001.30599862363,489.383863524271,190.233524337744,488.506966453803,256.793311354785
2022-08-01,2022,"Q3","2022/23","Q1","August",1013.86796398258,822.988073156566,19.6929167929026,19.6929167929026,0,794.405120665664,183.114348252729,611.290772412935,8.89003569799967,803.295156363664,182.80855785748,4.89148283335137,4.89148283335137,0,177.917075024129,45.4833938739517,132.433681150177,177.917075024129,8.0713329685293,0.21596793454606,0.21596793454606,0,7.85536503398324,2.00817522329362,5.84718981068962,7.85536503398324,188.460109935064,536.223307536545,284.528809688855,185.219392307572,1045.92689592072,564.696213981672,188.034047190321,603.234918801328,320.811538024684
2022-09-01,2022,"Q3","2022/23","Q1","September",821.454140107474,674.587811797977,33.6521635075383,33.6521635075383,0,632.060756616243,116.966735815139,515.094020801104,8.87489167419655,640.935648290439,140.656103478994,8.35879122596928,8.35879122596928,0,132.297312253025,29.0531253612516,103.244186891773,132.297312253025,6.21022483050248,0.3690559566244,0.3690559566244,0,5.84116887387808,1.28274874718886,4.55842012668923,5.84116887387808,185.19210802873,453.036178513242,244.630391292355,169.364912884895,668.099775274075,394.47354466396,183.111279342095,481.310961096252,262.851618330431
2022-10-01,2022,"Q4","2022/23","Q2","October",802.819810619795,655.881350691756,23.5390261034873,23.5390261034873,0,623.471990889738,130.019461109093,493.452529780644,8.87033369853051,632.342324588268,140.72518502082,5.84680996268238,5.84680996268238,0,134.878375058137,32.295264774893,102.583110283244,134.878375058137,6.21327490721984,0.258147378687353,0.258147378687353,0,5.95512752853249,1.42589514604779,4.5292323824847,5.95512752853249,182.985040096308,434.32048167774,237.352999703773,174.944036567993,742.655355327089,424.510243330558,181.927875471813,474.85780015703,261.014316209394
2022-11-01,2022,"Q4","2022/23","Q2","November",779.627312712634,636.206594718038,26.583638171788,22.0038323839789,4.5798057878091,600.744536189341,122.175950792805,478.568585396536,8.87842035690891,609.62295654625,137.3561903772,6.60305485128489,5.46548637289548,1.13756847838941,130.753135525915,30.3470314852888,100.406104040626,130.753135525915,6.06452761739631,0.291536976927157,0.241311243125666,0.0502257338014904,5.77299064046915,1.33987707465625,4.4331135658129,5.77299064046915,184.114979899809,421.458455752702,228.91046452714,171.074341353454,697.85417793975,407.924515399959,182.40050462275,457.796678815176,250.984326914015
2022-12-01,2022,"Q4","2022/23","Q2","December",826.16141525293,674.586649494242,22.9426208650268,22.9426208650268,0,642.76948005267,125.03665541862,517.73282463405,8.87454857654533,651.644028629216,145.165445223292,5.69867010019631,5.69867010019631,0,139.466775123095,31.0575959849828,108.409179138113,139.466775123095,6.40932053539552,0.251606732176869,0.251606732176869,0,6.15771380321865,1.37124979998084,4.78646400323781,6.15771380321865,185.97156556988,455.317455398598,244.831759093574,151.970069347693,714.194174985178,469.957129091761,181.501330124834,489.352424925559,269.613685249022
2023-01-01,2023,"Q1","2022/23","Q3","January",795.943624567371,651.80685766819,7.40783503259453,7.1985509465151,0.209284086079435,631.065651635595,134.57331562224,496.492336013355,13.333371,644.399022635595,138.041961240942,1.84001680783491,1.78803316695952,0.0519836408753902,136.201944433107,33.4263872698942,102.775557163213,136.201944433107,6.09480565823996,0.0812401153304007,0.0789449422852261,0.00229517304517457,6.01356554290956,1.4758362778654,4.53772926504416,6.01356554290956,189.186786934015,440.807621433131,233.001272751081,156.08396862917,768.666418691915,492.469806760323,184.834702227205,483.911783876432,261.807862942096
2023-02-01,2023,"Q1","2022/23","Q3","February",784.487489938032,643.972084191392,13.1077962292767,11.8299101147732,1.27788611450344,619.167723962115,143.085689448176,476.08203451394,11.696564,630.864287962115,134.573728904301,3.25581836925664,2.93840688279139,0.317411486465249,131.317910535045,35.5407581819593,95.7771523530854,131.317910535045,5.94167684233918,0.143750349826684,0.129736050795376,0.0140142990313078,5.79792649251249,1.56918962986523,4.22873686264726,5.79792649251249,189.019548378152,421.74515886325,223.122509011347,155.370141356585,817.2880631323,526.026465572024,184.595602708537,473.747867777755,256.640927967157
2023-03-01,2023,"Q1","2022/23","Q3","March",770.800750444944,639.040376256021,12.4327440991926,12.3718923794544,0.0608517197382592,616.671797156828,122.613125507682,494.058671649147,9.935835,626.607632156828,126.188902791205,3.08814356817722,3.0730287354884,0.0151148326888214,123.100759223027,30.4556204076654,92.6451388153619,123.100759223027,5.57147139771888,0.136347199964307,0.135679852391388,0.000667347572919418,5.43512419775457,1.34467147465299,4.09045272310159,5.43512419775457,184.714107749896,435.765824742053,235.913666828352,147.51804135815,700.351266763586,474.756348657887,179.82387664612,470.551329869209,261.67344328541
2023-04-01,2023,"Q2","2022/23","Q4","April",792.275338083377,661.72838299393,10.1467594921959,5.65955088837877,4.48720860381714,642.167173501734,131.123362906148,511.043810595586,9.41445,651.581623501734,125.026792970772,2.5203325841558,1.40576412860083,1.11456845555498,122.506460386616,32.5694606569345,89.9369997296817,122.506460386616,5.52016211867505,0.111277304063711,0.0620670634358238,0.0492102406278873,5.40888481461134,1.43800139691752,3.97088341769382,5.40888481461134,186.67710889498,450.000784096113,241.058363695397,158.000031308214,748.960708189997,474.025670747485,182.90688396573,489.30556176236,267.516208878195
2023-05-01,2023,"Q2","2022/23","Q4","May",1060.4782246385,892.420726978088,14.899351073436,13.0351025204347,1.86424855300124,867.453853904652,108.100085073197,759.353768831455,10.067522,877.521375904652,160.951206811205,3.70081896806945,3.23776212940997,0.463056838659483,157.250387843136,26.8507563394538,130.399631503682,157.250387843136,7.10629084920983,0.163397942074599,0.142953133735325,0.0204448083392738,6.94289290713523,1.18551011731923,5.757382789816,6.94289290713523,179.982104989561,665.260233891146,369.625765811401,142.201906670215,617.454544159074,434.209750500064,175.01507705219,658.975137278964,376.52478196633
2023-06-01,2023,"Q2","2022/23","Q4","June",1046.16669676293,879.3667147252,21.0937362475491,21.0937362475491,0,848.964836477651,118.016871677237,730.947964800414,9.308142,858.272978477651,159.746865083687,5.23942947767465,5.23942947767465,0,154.507435606012,29.313966434017,125.193469171995,154.507435606012,7.0531169540453,0.231330416776269,0.231330416776269,0,6.82178653726903,1.29426535874596,5.52752117852308,6.82178653726903,176.635103037143,640.043311275186,362.353405563217,140.680327483915,674.098023652862,479.170069980065,171.908066584205,644.520543140124,374.921640355033
