"Date","Year","Quarter","FY","QFY","Month","I_ONI","I_7DAY","I_OVA"
2017-02-01,2017,"Q1","2016/17","Q3","February",11.31,12.44,12.27
2017-02-02,2017,"Q1","2016/17","Q3","February",9.76,12.45,10.75
2017-02-03,2017,"Q1","2016/17","Q3","February",8.55,12.45,8.55
2017-02-06,2017,"Q1","2016/17","Q3","February",8.06,12.45,8.06
2017-02-07,2017,"Q1","2016/17","Q3","February",8.6,11.38,8.73
2017-02-08,2017,"Q1","2016/17","Q3","February",8.36,9.83,8.5
2017-02-09,2017,"Q1","2016/17","Q3","February",11.07,12.18,11.65
2017-02-10,2017,"Q1","2016/17","Q3","February",9.41,12.22,10.09
2017-02-13,2017,"Q1","2016/17","Q3","February",10.19,12.1,10.24
2017-02-14,2017,"Q1","2016/17","Q3","February",8.97,11.25,9.2
2017-02-15,2017,"Q1","2016/17","Q3","February",9.42,11.25,9.9
2017-02-17,2017,"Q1","2016/17","Q3","February",10.57,11.78,10.68
2017-02-20,2017,"Q1","2016/17","Q3","February",11.5,11.69,11.55
2017-02-21,2017,"Q1","2016/17","Q3","February",10.06,11.44,10.22
2017-02-22,2017,"Q1","2016/17","Q3","February",8.54,11,8.61
2017-02-23,2017,"Q1","2016/17","Q3","February",10.47,11.75,10.82
2017-02-24,2017,"Q1","2016/17","Q3","February",10.01,11.91,10.59
2017-02-27,2017,"Q1","2016/17","Q3","February",11.06,11.84,11.13
2017-02-28,2017,"Q1","2016/17","Q3","February",11.73,11.5,11.73
2017-03-01,2017,"Q1","2016/17","Q3","March",10.92,11.5,10.96
2017-03-02,2017,"Q1","2016/17","Q3","March",10.05,11.84,11.17
2017-03-03,2017,"Q1","2016/17","Q3","March",9.63,11.5,9.66
2017-03-06,2017,"Q1","2016/17","Q3","March",9.97,11.5,9.974
2017-03-07,2017,"Q1","2016/17","Q3","March",10.85,11.5,10.85
2017-03-09,2017,"Q1","2016/17","Q3","March",10.64,11.72,11.07
2017-03-10,2017,"Q1","2016/17","Q3","March",8.78,11.5,8.88
2017-03-13,2017,"Q1","2016/17","Q3","March",9.53,11.78,9.84
2017-03-14,2017,"Q1","2016/17","Q3","March",8.93,11.55,9.06
2017-03-15,2017,"Q1","2016/17","Q3","March",9.27,11.5,9.38
2017-03-16,2017,"Q1","2016/17","Q3","March",8.33,11.68,8.93
2017-03-17,2017,"Q1","2016/17","Q3","March",9.24,11.47,9.56
2017-03-20,2017,"Q1","2016/17","Q3","March",9.66,11.56,9.89
2017-03-21,2017,"Q1","2016/17","Q3","March",9.65,11.6,9.7
2017-03-22,2017,"Q1","2016/17","Q3","March",10.52,11.68,10.75
2017-03-23,2017,"Q1","2016/17","Q3","March",11.22,11.68,11.46
2017-03-24,2017,"Q1","2016/17","Q3","March",9.43,11.82,9.8
2017-03-27,2017,"Q1","2016/17","Q3","March",11.21,11.7,11.45
2017-03-28,2017,"Q1","2016/17","Q3","March",9.31,11.89,9.54
2017-03-29,2017,"Q1","2016/17","Q3","March",9.69,11.76,9.88
2017-03-30,2017,"Q1","2016/17","Q3","March",11.16,11.66,11.32
2017-03-31,2017,"Q1","2016/17","Q3","March",10.32,11.52,10.61
2017-04-03,2017,"Q2","2016/17","Q4","April",10.59,11.65,10.66
2017-04-04,2017,"Q2","2016/17","Q4","April",11.53,12.44,11.61
2017-04-05,2017,"Q2","2016/17","Q4","April",10.49,12.08,10.69
2017-04-06,2017,"Q2","2016/17","Q4","April",10.54,11.54,10.84
2017-04-07,2017,"Q2","2016/17","Q4","April",9.98,11.54,10.35
2017-04-10,2017,"Q2","2016/17","Q4","April",8.85,11.6,9.22
2017-04-11,2017,"Q2","2016/17","Q4","April",10.05,11.54,10.17
2017-04-12,2017,"Q2","2016/17","Q4","April",10.74,11.63,10.79
2017-04-13,2017,"Q2","2016/17","Q4","April",9.82,11.27,10.15
2017-04-18,2017,"Q2","2016/17","Q4","April",8.52,11.19,9.04
2017-04-19,2017,"Q2","2016/17","Q4","April",7.8,11.29,8.1
2017-04-20,2017,"Q2","2016/17","Q4","April",10.07,11.4,10.54
2017-04-21,2017,"Q2","2016/17","Q4","April",10.06,12,10.12
2017-04-24,2017,"Q2","2016/17","Q4","April",10.14,12,10.18
2017-04-25,2017,"Q2","2016/17","Q4","April",9.65,11.51,9.82
2017-04-26,2017,"Q2","2016/17","Q4","April",9.16,11.04,9.24
2017-04-27,2017,"Q2","2016/17","Q4","April",11.33,11.76,11.57
2017-04-28,2017,"Q2","2016/17","Q4","April",11.33,11,11.29
2017-05-02,2017,"Q2","2016/17","Q4","May",9.55,11.12,9.67
2017-05-03,2017,"Q2","2016/17","Q4","May",10.21,11.15,10.22
2017-05-04,2017,"Q2","2016/17","Q4","May",10.09,11.47,10.61
2017-05-05,2017,"Q2","2016/17","Q4","May",10.94,11.2,11
2017-05-08,2017,"Q2","2016/17","Q4","May",10.54,11.13,10.61
2017-05-09,2017,"Q2","2016/17","Q4","May",10.17,11.25,10.22
2017-05-10,2017,"Q2","2016/17","Q4","May",10.5,11.15,10.55
2017-05-11,2017,"Q2","2016/17","Q4","May",8.67,11.1,9.05
2017-05-12,2017,"Q2","2016/17","Q4","May",8.62,11.1,8.62
2017-05-15,2017,"Q2","2016/17","Q4","May",8.7,11.1,8.71
2017-05-16,2017,"Q2","2016/17","Q4","May",7.76,11.33,7.92
2017-05-17,2017,"Q2","2016/17","Q4","May",5.71,11.25,6.57
2017-05-18,2017,"Q2","2016/17","Q4","May",10.72,11.2,9.2
2017-05-19,2017,"Q2","2016/17","Q4","May",10.88,11.31,10.94
2017-05-22,2017,"Q2","2016/17","Q4","May",11.69,11.75,11.69
2017-05-23,2017,"Q2","2016/17","Q4","May",11,11.23,11.03
2017-05-24,2017,"Q2","2016/17","Q4","May",10.79,11.12,10.92
2017-05-25,2017,"Q2","2016/17","Q4","May",9.15,11.25,10.61
2017-05-26,2017,"Q2","2016/17","Q4","May",10.19,11.3,10.3
2017-05-29,2017,"Q2","2016/17","Q4","May",9.95,11.64,10.23
2017-05-30,2017,"Q2","2016/17","Q4","May",9.88,11.08,10.16
2017-05-31,2017,"Q2","2016/17","Q4","May",6.61,11.03,7.28
2017-06-01,2017,"Q2","2016/17","Q4","June",10.91,11.19,11.13
2017-06-02,2017,"Q2","2016/17","Q4","June",10.36,10.59,10.45
2017-06-05,2017,"Q2","2016/17","Q4","June",9.39,11.39,9.67
2017-06-06,2017,"Q2","2016/17","Q4","June",9.72,11.38,9.83
2017-06-07,2017,"Q2","2016/17","Q4","June",9.57,11.29,9.81
2017-06-08,2017,"Q2","2016/17","Q4","June",9.23,11.23,9.97
2017-06-12,2017,"Q2","2016/17","Q4","June",9.06,11.25,9.12
2017-06-13,2017,"Q2","2016/17","Q4","June",7.77,11,7.94
2017-06-14,2017,"Q2","2016/17","Q4","June",8.47,11.06,8.69
2017-06-15,2017,"Q2","2016/17","Q4","June",9.28,10.23,10.23
2017-06-16,2017,"Q2","2016/17","Q4","June",10.16,11.61,10.78
2017-06-19,2017,"Q2","2016/17","Q4","June",9.97,11.16,10.07
2017-06-20,2017,"Q2","2016/17","Q4","June",8.35,10.88,8.76
2017-06-21,2017,"Q2","2016/17","Q4","June",9.48,10.68,9.74
2017-06-22,2017,"Q2","2016/17","Q4","June",10.16,10.29,10.23
2017-06-23,2017,"Q2","2016/17","Q4","June",10.25,11.02,10.51
2017-06-26,2017,"Q2","2016/17","Q4","June",6.86,10.22,10.51
2017-06-27,2017,"Q2","2016/17","Q4","June",6.41,10.2,7.33
2017-06-28,2017,"Q2","2016/17","Q4","June",4.07,10.2,4.07
2017-06-29,2017,"Q2","2016/17","Q4","June",8.41,10.22,9.15
2017-06-30,2017,"Q2","2016/17","Q4","June",8.7,10,8.74
2017-07-03,2017,"Q3","2017/18","Q1","July",7.19,10.22,7.48
2017-07-04,2017,"Q3","2017/18","Q1","July",6.5,10.24,6.75
2017-07-05,2017,"Q3","2017/18","Q1","July",8.29,10.24,8.29
2017-07-06,2017,"Q3","2017/18","Q1","July",8,10.19,8.54
2017-07-07,2017,"Q3","2017/18","Q1","July",6.44,10.31,6.7
2017-07-10,2017,"Q3","2017/18","Q1","July",6.24,10.2,6.46
2017-07-11,2017,"Q3","2017/18","Q1","July",5.68,10.23,6.31
2017-07-12,2017,"Q3","2017/18","Q1","July",5.2,10.18,5.29
2017-07-13,2017,"Q3","2017/18","Q1","July",7.34,10.16,8.34
2017-07-14,2017,"Q3","2017/18","Q1","July",8.86,10.16,9.18
2017-07-17,2017,"Q3","2017/18","Q1","July",7.52,10.57,7.71
2017-07-18,2017,"Q3","2017/18","Q1","July",9.84,10.3,9.93
2017-07-19,2017,"Q3","2017/18","Q1","July",10.28,10,10.26
2017-07-20,2017,"Q3","2017/18","Q1","July",11.72,10.57,11.23
2017-07-21,2017,"Q3","2017/18","Q1","July",11.32,11.71,11.34
2017-07-24,2017,"Q3","2017/18","Q1","July",10.48,11.63,10.63
2017-07-25,2017,"Q3","2017/18","Q1","July",7.25,10.64,7.86
2017-07-26,2017,"Q3","2017/18","Q1","July",4.87,,4.87
2017-07-27,2017,"Q3","2017/18","Q1","July",10.58,10.85,10.69
2017-07-28,2017,"Q3","2017/18","Q1","July",9.35,10.63,9.41
2017-07-31,2017,"Q3","2017/18","Q1","July",7.93,11.41,8.69
2017-08-01,2017,"Q3","2017/18","Q1","August",8.24,10.8,8.34
2017-08-02,2017,"Q3","2017/18","Q1","August",7.29,10.9,8.3
2017-08-03,2017,"Q3","2017/18","Q1","August",8.81,10.7,9.33
2017-08-04,2017,"Q3","2017/18","Q1","August",8,11.31,8.44
2017-08-07,2017,"Q3","2017/18","Q1","August",6.33,10.21,7.07
2017-08-08,2017,"Q3","2017/18","Q1","August",4.97,10.41,5.27
2017-08-09,2017,"Q3","2017/18","Q1","August",5.03,10.12,5.49
2017-08-10,2017,"Q3","2017/18","Q1","August",6.99,10.09,8.49
2017-08-11,2017,"Q3","2017/18","Q1","August",8.36,10.31,9.12
2017-08-14,2017,"Q3","2017/18","Q1","August",7.64,10.21,7.89
2017-08-15,2017,"Q3","2017/18","Q1","August",8.86,10.38,9
2017-08-16,2017,"Q3","2017/18","Q1","August",8.56,10.08,8.77
2017-08-17,2017,"Q3","2017/18","Q1","August",9.37,10.37,9.79
2017-08-18,2017,"Q3","2017/18","Q1","August",10.1,10.59,10.19
2017-08-21,2017,"Q3","2017/18","Q1","August",8.22,10.43,8.35
2017-08-22,2017,"Q3","2017/18","Q1","August",10,10.28,10
2017-08-23,2017,"Q3","2017/18","Q1","August",8.03,10.15,8.04
2017-08-24,2017,"Q3","2017/18","Q1","August",10,10.34,10.31
2017-08-25,2017,"Q3","2017/18","Q1","August",9.22,10.3,9.54
2017-08-28,2017,"Q3","2017/18","Q1","August",7.74,10.56,8.15
2017-08-29,2017,"Q3","2017/18","Q1","August",6.97,10.29,7.49
2017-08-30,2017,"Q3","2017/18","Q1","August",10,10.32,10.08
2017-08-31,2017,"Q3","2017/18","Q1","August",8.66,10.44,9.43
2017-09-04,2017,"Q3","2017/18","Q1","September",10.75,10.38,10.67
2017-09-05,2017,"Q3","2017/18","Q1","September",10.14,10.53,10.16
2017-09-06,2017,"Q3","2017/18","Q1","September",8.75,10.73,9.03
2017-09-07,2017,"Q3","2017/18","Q1","September",7.85,10.54,8.86
2017-09-08,2017,"Q3","2017/18","Q1","September",8.46,10.19,8.69
2017-09-11,2017,"Q3","2017/18","Q1","September",9.57,10.88,9.65
2017-09-12,2017,"Q3","2017/18","Q1","September",9.96,10.24,9.99
2017-09-13,2017,"Q3","2017/18","Q1","September",8.63,10.15,8.65
2017-09-14,2017,"Q3","2017/18","Q1","September",10,10.26,10.17
2017-09-15,2017,"Q3","2017/18","Q1","September",7.67,10.31,7.91
2017-09-18,2017,"Q3","2017/18","Q1","September",7.2,10.5,7.24
2017-09-19,2017,"Q3","2017/18","Q1","September",6.17,10.33,6.49
2017-09-20,2017,"Q3","2017/18","Q1","September",5.73,10.4,5.89
2017-09-21,2017,"Q3","2017/18","Q1","September",9.34,10.33,9.73
2017-09-22,2017,"Q3","2017/18","Q1","September",8.86,10.26,9.21
2017-09-25,2017,"Q3","2017/18","Q1","September",7.99,10.3,8.32
2017-09-26,2017,"Q3","2017/18","Q1","September",7.58,10.25,7.72
2017-09-27,2017,"Q3","2017/18","Q1","September",7.43,10.6,7.64
2017-09-28,2017,"Q3","2017/18","Q1","September",9.85,10.38,10.13
2017-09-29,2017,"Q3","2017/18","Q1","September",8,10.5,8.27
2017-10-02,2017,"Q4","2017/18","Q2","October",7.91,11.5,8.03
2017-10-03,2017,"Q4","2017/18","Q2","October",8.27,10.43,8.5
2017-10-04,2017,"Q4","2017/18","Q2","October",9.17,10.67,9.22
2017-10-05,2017,"Q4","2017/18","Q2","October",9.59,10.03,9.86
2017-10-06,2017,"Q4","2017/18","Q2","October",9.72,9.96,9.8
2017-10-10,2017,"Q4","2017/18","Q2","October",8.8,10.06,9
2017-10-11,2017,"Q4","2017/18","Q2","October",8.39,10.23,8.69
2017-10-12,2017,"Q4","2017/18","Q2","October",8.32,9.73,9.33
2017-10-13,2017,"Q4","2017/18","Q2","October",8.92,9.75,9.1
2017-10-16,2017,"Q4","2017/18","Q2","October",9.03,9.72,9.19
2017-10-17,2017,"Q4","2017/18","Q2","October",10.55,9.84,10.52
2017-10-18,2017,"Q4","2017/18","Q2","October",6.99,9.7,7.16
2017-10-19,2017,"Q4","2017/18","Q2","October",9.65,9.87,9.86
2017-10-20,2017,"Q4","2017/18","Q2","October",8.72,9.71,8.82
2017-10-23,2017,"Q4","2017/18","Q2","October",7.66,9.58,7.99
2017-10-24,2017,"Q4","2017/18","Q2","October",6.82,9.72,7.21
2017-10-25,2017,"Q4","2017/18","Q2","October",9.09,9.8,9.16
2017-10-26,2017,"Q4","2017/18","Q2","October",8.71,9.85,9.25
2017-10-27,2017,"Q4","2017/18","Q2","October",7.49,9.43,7.64
2017-10-30,2017,"Q4","2017/18","Q2","October",7.62,9.58,8.31
2017-10-31,2017,"Q4","2017/18","Q2","October",7.46,9.5,7.9
2017-11-01,2017,"Q4","2017/18","Q2","November",7.25,9.5,7.25
2017-11-02,2017,"Q4","2017/18","Q2","November",7.92,9.54,8.65
2017-11-03,2017,"Q4","2017/18","Q2","November",5.17,9.68,5.43
2017-11-06,2017,"Q4","2017/18","Q2","November",8.5,9.62,8.65
2017-11-07,2017,"Q4","2017/18","Q2","November",9.49,9.62,9.49
2017-11-08,2017,"Q4","2017/18","Q2","November",9.49,9.7,9.53
2017-11-09,2017,"Q4","2017/18","Q2","November",9.58,9.69,9.64
2017-11-10,2017,"Q4","2017/18","Q2","November",8.1,9.5,8.21
2017-11-13,2017,"Q4","2017/18","Q2","November",9.38,9.45,9.39
2017-11-14,2017,"Q4","2017/18","Q2","November",9.84,9.5,9.84
2017-11-15,2017,"Q4","2017/18","Q2","November",8.91,9.5,8.92
2017-11-16,2017,"Q4","2017/18","Q2","November",9.57,9.66,9.63
2017-11-17,2017,"Q4","2017/18","Q2","November",8.89,9.63,9.04
2017-11-20,2017,"Q4","2017/18","Q2","November",9.35,9.74,9.49
2017-11-21,2017,"Q4","2017/18","Q2","November",8.93,9.41,9
2017-11-22,2017,"Q4","2017/18","Q2","November",8.29,9.82,8.75
2017-11-23,2017,"Q4","2017/18","Q2","November",9.15,9.63,9.5
2017-11-24,2017,"Q4","2017/18","Q2","November",7.01,9.65,7.14
2017-11-27,2017,"Q4","2017/18","Q2","November",7.48,9.65,7.48
2017-11-28,2017,"Q4","2017/18","Q2","November",9.21,9.65,9.27
2017-11-29,2017,"Q4","2017/18","Q2","November",9.47,9.6,9.48
2017-11-30,2017,"Q4","2017/18","Q2","November",8.5,9.6,9.38
2017-12-01,2017,"Q4","2017/18","Q2","December",7.98,9.6,8.11
2017-12-04,2017,"Q4","2017/18","Q2","December",9.33,9.5,9.35
2017-12-05,2017,"Q4","2017/18","Q2","December",6.45,9.5,6.45
2017-12-06,2017,"Q4","2017/18","Q2","December",7.75,9.65,8.03
2017-12-07,2017,"Q4","2017/18","Q2","December",7.23,9.39,8
2017-12-08,2017,"Q4","2017/18","Q2","December",6.33,9.5,6.36
2017-12-11,2017,"Q4","2017/18","Q2","December",8.2,9.5,8.3
2017-12-12,2017,"Q4","2017/18","Q2","December",8.15,9.64,8.24
2017-12-13,2017,"Q4","2017/18","Q2","December",8.32,9.5,8.53
2017-12-14,2017,"Q4","2017/18","Q2","December",7.98,8.99,8.57
2017-12-15,2017,"Q4","2017/18","Q2","December",8.41,9.69,8.54
2017-12-18,2017,"Q4","2017/18","Q2","December",9.16,9.5,9.22
2017-12-19,2017,"Q4","2017/18","Q2","December",8.8,9.5,8.88
2017-12-20,2017,"Q4","2017/18","Q2","December",8.34,9.5,8.39
2017-12-21,2017,"Q4","2017/18","Q2","December",8.9,9.08,8.97
2017-12-22,2017,"Q4","2017/18","Q2","December",8.2,9.5,8.22
2017-12-27,2017,"Q4","2017/18","Q2","December",8.74,9.46,8.79
2017-12-28,2017,"Q4","2017/18","Q2","December",9.08,9.55,9.26
2017-12-29,2017,"Q4","2017/18","Q2","December",7.35,9.55,7.4
2018-01-02,2018,"Q1","2017/18","Q3","January",7.79,9.55,9
2018-01-03,2018,"Q1","2017/18","Q3","January",8.23,9.5,8.31
2018-01-04,2018,"Q1","2017/18","Q3","January",8.56,9.54,8.71
2018-01-05,2018,"Q1","2017/18","Q3","January",8.27,9,8.18
2018-01-08,2018,"Q1","2017/18","Q3","January",6.63,9,6.63
2018-01-09,2018,"Q1","2017/18","Q3","January",6.7,9.5,6.84
2018-01-10,2018,"Q1","2017/18","Q3","January",7.07,9.45,7.39
2018-01-11,2018,"Q1","2017/18","Q3","January",9.53,9.6,9.57
