"Date","Year","Quarter","FY","QFY","Month","REV","REV_TAX_ NOIL","REV_TAX_DOM","REV_TAX_DOM_DI","REV_TAX_DOM_IDI","REV_TAX_DOM_IDI_VAT","REV_TAX_DOM_IDI_EXD","REV_TAX_DOM_IDI_REF","REV_TAX_DOM_IDI_CTL","REV_TAX_INL","REV_TAX_INL_EXD_PET","REV_TAX_INL_EXD_IM","REV_TAX_INL_EXD_OTH","REV_TAX_INL_VAT","REV_TAX_INL_WHT","REV_TAX_INL_TRL","REV_TAX_INL_SUG","REV_TAX_INL_COI","REV_TAX_INL_HAS","REV_TAX_FEE","REV_TAX_ISF","REV_TAX_OIL","REV_TAX_EXP","REV_NTAX","REV_NTAX_MST","REV_NTAX_MST_OWN","REV_NTAX_MST_URA","REV_NTAX_HPT","REV_NTAX_MIS","REV_NTAX_DIV","REV_NTAX_IPD","REV_NTAX_MISC","REV_NTAX_BOU_IMF_MDRI"
2021-11-01,2021,"Q4","2021/22","Q2","November",1733.567007643,1579.815156117,825.235400133,470.09714731,355.138252823,247.416503617,136.80290582,-29.081156614,,735.687029009,237.8507320301,139.405621537919,27.3569215727025,287.095281158279,14.66265172,6.442110275,21.73764169,,1.136069025,8.484771189,10.407955786,0,,153.751851526,153.751851526,0,153.751851526,,0,,,0,
2021-12-01,2021,"Q4","2021/22","Q2","December",2469.518538464,2354.895484258,1548.103509603,1137.53953641,410.563973193,309.032867422,137.091708001,-35.56060223,,786.859717341,248.8325229954,161.887758612271,26.0188597990589,301.83517082627,15.325543148,6.322816671,25.558140557,,1.078904732,9.003655172,10.928602142,0,,114.623054206,114.623054206,0,114.623054206,,0,,,0,
2022-01-01,2022,"Q1","2021/22","Q3","January",1831.800384683,1688.352816809,979.768930458,526.0785697,453.690360758,316.091518819,159.031898796,-21.433056857,,685.361316937,245.18915894,113.469117626147,21.2208015505381,268.931153752315,9.959976485,6.231945845,19.716706062,,0.642456676,14.914036593,8.308532821,0,,143.447567874,143.447567874,0,143.447567874,,0,,,0,
2022-02-01,2022,"Q1","2021/22","Q3","February",1659.483541375,1548.520802679,828.658789009,426.471689153,402.187099856,282.166824018,141.689577886,-21.669302048,,702.099251729,218.2170072593,139.984096411626,24.1811048249174,277.548399773157,13.313868181,6.923075739,20.978226518,,0.953473022,8.838221564,8.924540377,0,,110.962738696,110.962738696,0,110.962738696,,0,,,0,
2022-03-01,2022,"Q1","2021/22","Q3","March",1846.933605638,1681.893936908,897.791692031,578.350994878,319.440697153,277.12907307,130.371853247,-88.060229164,,764.769610681,251.08156486011,145.164559083125,25.7043955389953,297.15254998877,15.262008417,7.291573779,22.258782731,,0.854176283,9.038140372,10.294493824,0,,165.03966873,165.03966873,0,165.03966873,,0,,,0,
2022-04-01,2022,"Q2","2021/22","Q4","April",1796.50638776396,1670.97823218196,933.934530260958,518.13527261,415.799257650958,284.502014695,145.372594510958,-14.075351555,,719.134453688,253.4006299342,130.030146498664,22.2966143756601,270.253160547476,15.260027823,6.275562249,20.52442578,,1.09388648,8.056235575,9.853012658,0,,125.528155582,125.528155582,0,125.528155582,,0,,,0,
2022-05-01,2022,"Q2","2021/22","Q4","May",1760.59095135085,1649.16617885785,942.40288997985,547.506591487,394.89629849285,283.492692271,146.31610673585,-34.912500514,,686.238349397,183.321011909,136.479250462929,21.1626789751006,301.07159136897,14.340171349,6.729705054,21.764571602,,1.369368676,8.856145714,11.668793767,0,,111.424772493,111.424772493,0,111.424772493,,0,,,0,
2022-06-01,2022,"Q2","2021/22","Q4","June",2682.50788974713,2527.52994542113,1764.19217637212,1402.382582381,361.809593991125,333.813081538,144.854152198125,-116.857639745,,741.298634081,235.0916442443,133.426977910764,22.3009482345648,304.868947107371,15.8299757,7.768700028,20.429311945,,1.582128911,11.625008067,10.414126901,0,,154.977944326,154.977944326,0,154.977944326,,0,,,0,
2022-07-01,2022,"Q3","2022/23","Q1","July",1765.9574243643,1625.344638727,860.640743651,472.907669825,387.733073826,283.196062054,142.102335704,-37.565323932,,745.927449627,242.1764951268,138.27317741711,24.0847842314892,290.1516494186,18.074074842,7.968430706,24.23183299,,0.967004895,8.676600422,10.099845027,0,,140.612785637302,140.612785637302,0,140.612785637302,,0,,,0,
2022-08-01,2022,"Q3","2022/23","Q1","August",1879.8707086433,1701.192764704,912.429368749,527.458505309,384.97086344,280.744233406,149.560308233,-45.333678199,,769.18622042,256.4041112146,139.028178443565,19.6342700419604,303.154719804875,17.726102123,7.866676457,24.248858073,,1.123304262,9.947808368,9.629367167,0,,178.677943939302,178.677943939302,0,178.677943939302,,0,,,0,
2022-09-01,2022,"Q3","2022/23","Q1","September",1848.8483637653,1701.41723261,983.458678116,567.05728684,416.401391276,309.370503868,160.070751441,-53.039864033,,696.966605101,186.464510091,137.904641142916,24.4581017772854,298.796659465799,17.525179077,8.152983443,22.337704748,,1.326825356,10.56673095,10.425218443,0,,147.431131155302,147.431131155302,0,147.431131155302,,0,,,0,
2022-10-01,2022,"Q4","2022/23","Q2","October",1805.3006274563,1650.914282786,936.231604186,525.759028185,410.472576001,301.015996736,152.619521987,-43.162942722,,697.740052856,220.3441846532,134.267231316674,20.4779861614632,276.432837899663,16.016620703,8.613986799,20.093780069,,1.493425254,7.233923889,9.708701855,0,,154.386344670302,154.386344670302,0,154.386344670302,,0,,,0,
2022-11-01,2022,"Q4","2022/23","Q2","November",1890.8331702283,1751.662232874,1008.868479315,585.41074058,423.457738735,297.044146253,157.332502616,-30.918910134,,723.748538193,211.51497635127,145.31388694521,21.4686892197981,299.835240682722,16.134497683,8.433716737,19.590653249,,1.456877325,9.037746968,10.007468398,0,,139.170937354302,139.170937354302,0,139.170937354302,,0,,,0,
2022-12-01,2022,"Q4","2022/23","Q2","December",2635.7477635083,2489.009337449,1709.566698863,1310.762680944,398.804017919,313.195099137,157.764246877,-72.155328095,,759.95380339,228.2500423679,144.97274506698,21.2467087589588,293.138788720161,17.53457433,27.874382951,25.576201929,,1.360359266,9.071696214,10.417138982,0,,146.738426059302,146.738426059302,0,146.738426059302,,0,,,0,
2023-01-01,2023,"Q1","2022/23","Q3","January",2130.8248195843,1953.109323085,1170.19888795,653.599270055,516.599617895,362.289160174,182.467632341,-28.15717462,,766.468874494,242.862670117,144.6598712197,25.9225369904641,315.545093791836,13.800630289,9.250990352,13.473636758,,0.953444976,7.292750958,9.148809683,0,,177.715496499302,177.715496499302,0,177.715496499302,,0,,,0,
2023-02-01,2023,"Q1","2022/23","Q3","February",1895.4934177363,1769.631916709,1003.153497918,562.190148539,440.963349379,332.653935145,154.053154763,-45.743740529,,747.724662616,284.20007536,128.803051081179,19.7429086506931,268.511765300128,16.018370378,8.648652067,20.187378967,,1.612460812,9.683543582,9.070212593,0,,125.861501027302,125.861501027302,0,125.861501027302,,0,,,0,
2023-03-01,2023,"Q1","2022/23","Q3","March",1952.4843636913,1796.305032314,1054.079617713,611.54392012,442.535697593,318.276911976,160.706196639,-36.447411022,,725.227786395,241.56724001541,128.013273171937,23.008016242837,284.241984176816,14.650192852,8.652350305,21.291672053,,3.803057578,8.628008754,8.369619452,0,,156.179331377302,156.179331377302,0,156.179331377302,,0,,,0,
2023-04-01,2023,"Q2","2022/23","Q4","April",1876.1493225103,1748.344288092,1015.136243487,542.44969762,472.686545867,351.918302748,170.646934029,-49.87869091,,715.808949996,265.60577098,125.269896496583,18.2087492998595,261.470369134557,15.003061117,8.55740469,18.768984425,,2.924713853,8.257153079,9.14194153,0,,127.805034418302,127.805034418302,0,127.805034418302,,0,,,0,
2023-05-01,2023,"Q2","2022/23","Q4","May",2057.88102980231,1881.456733172,1086.461393073,648.40049607,438.060897003,323.493386944,164.886994729,-50.31948467,,771.869784719,213.33854887314,150.998039372353,26.8153743119733,322.484668462534,22.316537301,9.847714842,24.115828802,,1.953072754,12.784996113,10.340559267,0,,176.424296630312,176.424296630312,0,176.424296630312,,0,,,0,
2023-06-01,2023,"Q2","2022/23","Q4","June",3827.7541094953,3664.291965748,2554.177742705,1949.885248673,604.292494031999,486.42835052,168.141190646,-50.277047134,,1088.064242477,232.4387492539,465.269603999335,23.1189314278333,313.354567105932,20.376031322,9.615690059,22.198547606,,1.692121703,10.451866106,11.59811446,0,,163.462143747302,163.462143747302,0,163.462143747302,,0,,,0,
2023-07-01,2023,"Q3","2023/24","Q1","July",1890.5059364485,1734.658682646,990.916854080001,537.382045134,453.534808946001,342.875830424001,163.756478586,-53.097500064,,724.477468585001,274.29493769,125.396613656945,18.6818006633578,255.194731374698,19.563833712,9.697201755,20.757007056,,0.891342677,10.107491594,9.156868387,0,,155.8472538025,155.8472538025,50.0959235585,105.751330244,,0,,,0,
2023-08-01,2023,"Q3","2023/24","Q1","August",2163.78797429818,1990.894497823,1138.566945889,654.240808883,484.326137006,357.171695562,180.236278557,-53.081837113,,831.757793753,279.86135308,148.212756437055,22.1476063472223,323.058427245723,19.33401242,9.888983437,27.897356898,,1.357297888,10.005589404,10.564168777,0,,172.89347647518,172.89347647518,38.03617492118,134.857301554,,0,,,0,
2023-09-01,2023,"Q3","2023/24","Q1","September",2074.01021461704,1896.23929169,1119.091220618,623.029050254,496.062170364,364.508027118,184.699895529,-53.145752283,,756.211807346001,248.96918463879,142.401026029699,23.1199475678616,289.11858659365,18.410865558,9.403685027,23.036135876,,1.752376055,10.749607252,10.186656474,0,,177.77092292704,177.77092292704,44.24881416504,133.522108762,,0,,,0,
2023-10-01,2023,"Q4","2023/24","Q2","October",2054.60776609533,1865.355411786,1111.358256233,631.061438032,480.296818201,354.532266403,178.860813176,-53.096261378,,734.765779898,225.66321984765,144.717976824283,22.0526046816851,291.504208399382,17.453385858,9.588226785,22.462743201,,1.323414301,9.371987453,9.859388202,0,,189.25235430933,189.25235430933,63.24953432333,126.002819986,,0,,,0,
2023-11-01,2023,"Q4","2023/24","Q2","November",2150.95065256862,1938.456598578,1131.087802181,663.524700915,467.563101265999,346.422281773999,174.244843802,-53.10402431,,788.423683835001,270.79650867898,177.818575161865,19.8611834634577,268.359833754698,18.201645343,8.648823171,23.55670297,,1.180411292,9.450422708,9.494689854,0,,212.49405399062,212.49405399062,65.84077508262,146.653278908,,0,,,0,
2023-12-01,2023,"Q4","2023/24","Q2","December",3052.56111763687,2902.821113648,2132.715291113,1638.689131762,494.026159351,376.474286726,170.685563387,-53.133690762,,751.392815483,242.88145742448,165.060421750358,19.9295262827691,270.435792696393,17.024616104,9.400035452,25.493978659,,1.166987114,8.608371785,10.104635267,0,,149.74000398887,149.74000398887,32.71185541087,117.028148578,,0,,,0,
2024-01-01,2024,"Q1","2023/24","Q3","January",2273.72810234456,2122.517745388,1302.465128339,739.577328671,562.887799668,413.161017563,202.691648645,-52.96486654,,802.390974662,286.39822798752,218.176987956488,15.558638651384,240.487792523608,12.31156097,9.991175023,18.240443513,,1.226148037,8.888352411,8.773289976,0,,151.21035695656,151.21035695656,43.27909762656,107.93125933,,0,,,0,
2024-02-01,2024,"Q1","2023/24","Q3","February",2132.63969111588,1981.870075576,1155.919651879,648.866303662,507.053348217001,385.673033711001,174.631327571,-53.251013065,,806.028044937999,277.6523487,160.513500211602,18.7541023245335,297.769684285864,16.548842171,10.130544272,23.618647896,,1.040375077,9.47799713,10.444381629,0,,150.76961553988,150.76961553988,33.71790733388,117.051708206,,0,,,0,
2024-03-01,2024,"Q1","2023/24","Q3","March",2123.70982917221,1922.009743789,1144.179118784,670.739227735,473.439891049,346.187340409,180.331460407,-53.078909767,,756.925400648,248.90330100127,150.71853024297,18.0916431635758,291.075839949184,16.023504992,9.831973502,21.287528975,,0.993078822,10.729856863,10.175367494,0,,201.70008538321,201.70008538321,75.82507479421,125.875010589,,0,,,0,
2024-04-01,2024,"Q2","2023/24","Q4","April",2211.06384776613,1994.054600439,1192.472760027,680.575444826,511.897315201,378.211587987,186.782771901,-53.097044687,,780.916934238,261.25923839399,168.047457448632,21.4182571186356,283.001707358742,14.663962216,9.52727869,21.706685214,,1.292347798,10.61836433,10.046541844,0,,217.00924732713,217.00924732713,73.51227297313,143.496974354,,0,,,0,
2024-05-01,2024,"Q2","2023/24","Q4","May",2291.8979795164,2143.977058314,1308.457403593,808.163380275,500.294023318,371.420972835,181.972344005,-53.099293522,,814.584458700001,278.04121814375,185.874335152579,20.5523078022657,278.315698749406,17.721777144,10.298062325,22.822611618,,0.958447765,11.011677825,9.923518196,0,,147.9209212024,147.9209212024,28.9551569164,118.965764286,,0,,,0,
2024-06-01,2024,"Q2","2023/24","Q4","June",3386.47775590234,3226.383377121,2317.365777985,1781.696908421,535.668869564,396.865129854,191.922836518,-53.119096808,,885.481852377001,310.43331012027,174.366194447602,21.1333674508856,325.052026893243,18.7530808,9.973129757,21.295114685,,4.475628223,11.99469773,11.541049029,0,,160.09437878134,160.09437878134,33.40131929434,126.693059487,,0,,,0,
2024-07-01,2024,"Q3","2024/25","Q1","July",2284.97347172749,2102.711820457,1230.699211242,686.709359712,543.98985153,359.637780954,184.414369516,-0.06229894,,850.71966404,247.75096946,207.85269721379,24.2047559014979,305.102840194712,21.278971198,10.257862845,30.336832842,,3.934734385,9.933239364,11.359705811,0,,182.26165127049,182.26165127049,59.32113291349,122.940518357,,0,,,0,
2024-08-01,2024,"Q3","2024/25","Q1","August",2368.49587704128,2195.007842019,1256.511860873,755.914069488,500.597791385,388.269364144,188.279011843,-75.950584602,,917.390296215,326.3294295246,195.330511144702,22.4227603341914,316.779152734507,17.304074872,10.379311215,24.6807734,,4.16428299,9.984272285,11.121412646,0,,173.48803502228,173.48803502228,38.49854289628,134.989492126,,0,,,0,
2024-09-01,2024,"Q3","2024/25","Q1","September",2296.63291996434,2105.003721886,1219.327352136,691.068464562,528.258887574,379.917449346,205.067237372,-56.725799144,,862.644966052,326.72041697171,159.171421115344,21.9853977843021,302.713942872643,16.691251876,9.508024083,22.377358276,,3.477153073,12.212938675,10.818465023,0,,191.62919807834,191.62919807834,41.29524837734,150.333949701,,0,,,0,
2024-10-01,2024,"Q4","2024/25","Q2","October",2257.62016480752,2088.313814263,1185.601282953,696.531963621,489.069319332,371.928783269,190.224770449,-73.084234386,,880.537863241,297.0607854226,179.530722915319,30.8435331418585,317.085645879222,17.373974183,9.845192758,24.665638483,,4.132370458,10.646375072,11.528292997,0,,169.30635054452,169.30635054452,32.70025838252,136.606092162,,0,,,0,
2024-11-01,2024,"Q4","2024/25","Q2","November",2468.12759153027,2219.763347039,1316.433958909,804.583212672,511.850746237,366.539744394,195.354261168,-50.043259325,,882.087322877,310.35265449,190.824363217531,20.8593520028005,308.110520933669,16.618467595,9.751181629,22.067887269,,3.50289574,9.998930209,11.243135044,0,,248.36424449127,248.36424449127,77.49717302827,170.867071463,,0,,,0,
2024-12-01,2024,"Q4","2024/25","Q2","December",3751.98248866045,3625.078378513,2627.592384624,2070.712979551,556.879405073,447.738293803,199.649181223,-90.508069953,,974.246193751,274.2632879,292.855583921221,20.8801851297569,320.694473750022,19.502500189,8.954363745,32.802041259,,4.293757857,10.53028434,12.709515798,0,,126.90411014745,126.90411014745,19.62530149245,107.278808655,,0,,,0,
2025-01-01,2025,"Q1","2024/25","Q3","January",2504.91266707776,2344.497141485,1426.820290811,816.091244833,610.729045978,442.966501526,229.133006863,-61.370462411,,896.524516717,311.96436103,207.868074991841,19.1315246732449,307.380680055914,14.528588778,11.132691644,20.369891246,,4.148704298,10.270221572,10.882112385,0,,160.41552559276,160.41552559276,34.36508021276,126.05044538,,0,,,0,
2025-02-01,2025,"Q1","2024/25","Q3","February",2224.06377961393,2081.510273946,1236.62552627,665.814927967,570.810598303,417.491230695,201.655162898,-48.33579529,,823.609948202,286.4259913,167.058520042486,18.849883303,298.902885034514,14.784927623,9.563933173,24.107888351,,3.915919375,10.481814768,10.792984706,0,,142.55350566793,142.55350566793,33.86924597693,108.684259691,,0,,,0,
2025-03-01,2025,"Q1","2024/25","Q3","March",2397.75219425092,2206.427420897,1321.029820596,775.916247643,545.113572953,411.525776889,202.494267853,-68.906471789,,864.6119878,279.44534848,205.088143421535,20.3728547629289,305.311523216536,15.896407863,10.142472897,24.292690859,,4.0625463,9.453990294,11.331622207,0,,191.32477335392,191.32477335392,50.42919640692,140.895576947,,0,,,0,
2025-04-01,2025,"Q2","2024/25","Q4","April",2449.575412474,2180.092395853,1306.671180876,742.372609207,564.298571669,419.907339116,209.949792617,-65.558560064,,852.051102995,263.74043178,210.347084205206,21.7568877820497,303.943192204744,13.81930253,9.434894947,24.603730818,,4.405578728,10.069021093,11.301090889,0,,269.483016621,269.483016621,122.67894814,146.804068481,,0,,,0,
2025-05-01,2025,"Q2","2024/25","Q4","May",2557.027450027,2376.008952504,1422.569233904,851.179482725,571.389751179,425.504237973,203.493057996,-57.60754479,,931.253853689,402.47405044,133.253101383502,19.8328151553207,318.239966093177,14.722460342,10.533000134,27.203379705,,4.995080436,10.496027926,11.689836985,0,,181.018497523,181.018497523,42.535199391,138.483298132,,0,,,0,
2025-06-01,2025,"Q2","2024/25","Q4","June",4517.45216659215,4346.353122186,3089.031487864,2328.313938245,760.717549619,616.014318417,219.992744142,-75.28951294,,1232.309041975,474.46609369,352.672605524617,22.5711196967316,326.958614854651,15.059236643,10.38282173,25.740861787,,4.457688049,12.514292187,12.49830016,0,,171.099044406153,171.099044406153,48.6007453016526,122.4982991045,,0,,,0,
2025-07-01,2025,"Q3","2025/26","Q1","July",2507.959173258,2238.573898407,1366.207187652,809.147676865,557.059510787,414.862971103,205.940070553,-63.743530869,,840.2696180458,249.83472766,212.929932164592,13.6275984952749,287.577562345933,34.156529269,10.806263006,25.683075201,,5.653929904,8.511556439,23.5855362702,0,,269.385274851,269.385274851,138.400021836,130.985253015,,0,,,0,
2025-08-01,2025,"Q3","2025/26","Q1","August",2589.17542762125,2388.134522046,1416.502431562,800.564495814,615.937935748,463.034271731,216.147434883,-63.243770866,,939.921230137204,329.07285308,205.334059493403,14.2311671422276,316.921679649574,31.094529568,10.769706493,27.409635701,,5.08759901,8.358753339,23.3521070077954,0,,201.04090557525,201.04090557525,39.52301345625,161.517892119,,0,,,0,
2025-09-01,2025,"Q3","2025/26","Q1","September",2558.29801566918,2370.769491526,1366.666433828,783.796982786,582.869451042,429.027160866,222.46076342,-68.618473244,,962.05303031458,327.93472893,218.020249898526,15.7208835862,333.751008431854,23.934239399,10.58319928,28.33431037,,3.774410419,8.577008569,33.4730188144199,0,,187.52852414318,187.52852414318,36.84495606118,150.683568082,,0,,,0,
2025-10-01,2025,"Q4","2025/26","Q2","October",2584.99838709039,2369.769517777,1324.381422076,726.501360824,597.880061252,462.494762076,214.26095641,-78.875657234,,1003.62631068395,325.37785539,245.635442790551,21.2333917276946,345.221046148705,22.242778826,10.459701808,26.129018144,,7.327075849,7.701407905,34.0603771120497,0,,215.228869313388,215.228869313388,61.6966695443878,153.532199769,,0,,,0,
2025-11-01,2025,"Q4","2025/26","Q2","November",2585.04247884318,2367.469027635,1389.891092215,758.584967485,631.30612473,438.840593379,220.989452574,-28.523921223,,937.676376228457,323.84045434,220.559173022954,18.8202878355829,310.70978474292,22.368199753,10.781518737,25.132902825,,5.464054972,8.64666862,31.2548905715431,0,,217.573451208175,217.573451208175,44.5037016651751,173.069749543,,0,,,0,
2025-12-01,2025,"Q4","2025/26","Q2","December",3887.01941330425,3724.425048446,2627.829622731,2003.239580318,624.590042413,467.592331805,221.160073977,-64.162363369,,1052.25811343134,348.78104516,233.755705485294,19.6636719441114,374.966793189936,24.334958742,11.470384794,32.687687616,,6.5978665,8.83228226,35.5050300236584,0,,162.594364858251,162.594364858251,26.4834670022507,136.110897856,,0,,,0,
2026-01-01,2026,"Q1","2025/26","Q3","January",3161.88834601133,3040.367740231,1957.686887962,1000.69111759,956.995770372,737.080888708,252.715942006,-32.801060342,,1044.01690060049,324.20716307,359.367159222327,11.8293330186957,296.409986167469,16.570014157,11.138661711,18.209347439,,6.285235815,7.087635219,31.5763164495089,0,,121.520605780329,121.520605780329,31.5949599773293,89.925645803,,0,,,0,
2026-02-01,2026,"Q1","2025/26","Q3","February",2599.07410293684,2443.797710706,1469.500951646,789.872649489,679.628302157,494.225678711,232.635653707,-47.233030261,,933.499039206082,340.18643081,188.833142401068,15.9889129999178,328.705581062096,20.072997358,10.741972911,23.623339285,,5.346662379,7.637888627,33.1598312269179,0,,155.276392230838,155.276392230838,27.3183014978378,127.958090733,,0,,,0,
