"Date","Year","Quarter","FY","QFY","Month","CORENS","CORESA","CPTOTNSXN","CPTOTSAXN","CPTOTSAXNZGY","DMGSRMRCHNSCD","DMGSRMRCHNSKD","DMGSRMRCHNSXD","DMGSRMRCHSACD","DMGSRMRCHSAKD","DMGSRMRCHSAXD","DPANUSLCU","DPANUSSPB","DPANUSSPF","DSTKMKTXD","DSTKMKTXN","DXGSRMRCHNSCD","DXGSRMRCHNSKD","DXGSRMRCHNSXD","DXGSRMRCHSACD","DXGSRMRCHSAKD","DXGSRMRCHSAXD","IMPCOV","IPTOTNSKD","IPTOTSAKD","NEER","REER","TOT","TOTRESV"
2004-06-01,2004,"Q2","2003/04","Q4","June",,,60.39004707465,60.40167364017,0.75376884422,119.91,195.00939565203,0.84353145232,120.4678385185,142.80618053434,0.84353145232,1818.46818181818,1818.46818181818,1818.46818181818,47.00983760667,43.45333942034,57.41283950617,94.88952728807,0.60504927305,59.00411291263,99.19953086905,0.59480233823,9.42206502531,,,120.3804459882,98.17728664184,0.97495129357,1135.05580797973
2004-07-01,2004,"Q3","2004/05","Q1","July",,,61.14660390047,61.17154811715,1.64071190211,126.61,183.18749585802,0.84298165989,123.58064455249,146.59440400549,0.84298165989,1746.94545454546,1746.94545454546,1746.94545454546,46.68767442933,42.24444589935,60.57320987654,117.29721740783,0.51640790136,63.2984956601,120.82111612432,0.52390258997,9.30648075444,,,124.55422667504,102.68522190693,0.79707002569,1150.10089014849
2004-08-01,2004,"Q3","2004/05","Q1","August",,,62.87827841291,62.97907949791,4.61495690853,132.18,187.9288563085,0.84090084213,128.48348261704,152.78370662628,0.84090084213,1730.76363636364,1730.76363636364,1730.76363636364,49.81704527678,44.6397949606,61.87802469136,97.66609200351,0.6335671206,64.62494294967,103.82365596073,0.62244911674,9.03806861938,,,126.60261595603,106.35896802223,0.97602755479,1161.24253234985
2004-09-01,2004,"Q3","2004/05","Q1","September",,,63.34902488231,63.16317991632,5.00834724541,131.05,190.65568193064,0.84182427214,130.27346428384,154.77738121758,0.84182427214,1723.25,1723.25,1723.25,52.26549120831,46.55998148207,63.2087654321,102.16620961212,0.6186856268,65.95396576658,107.06135298639,0.61603897136,8.95193146721,,,127.78519174395,106.90664337313,0.95438698017,1166.19912426521
2004-10-01,2004,"Q4","2004/05","Q2","October",,,64.15601882986,63.63179916318,5.90529247911,127.24,174.54765490806,0.84202469422,123.98918368896,147.26630767405,0.84202469422,1735.38095238095,1735.38095238095,1735.38095238095,50.4049300085,45.27973698459,63.89481481481,104.25591575848,0.61286512473,66.51805132772,105.09565776621,0.63292863608,9.57744829895,,,125.255824189,104.88876602556,0.94024679989,1187.49999640992
2004-11-01,2004,"Q4","2004/05","Q2","November",,,65.08069939475,64.46861924686,7.47767857143,130.48,180.2609600273,0.843036546,124.34455474216,147.48388996811,0.843036546,1731.53181818182,1731.53181818182,1731.53181818182,53.09019417199,47.65129637953,65.78037037037,105.16352117988,0.62550559008,67.0890487395,106.84804976038,0.62789212241,9.61750569694,,,123.2639356735,104.42474579726,0.9713134884,1195.88446361587
2004-12-01,2004,"Q4","2004/05","Q2","December",,,65.68594485541,64.92050209205,8.14050738779,136.08,181.01284609301,0.84308318329,140.1981828121,166.28522169448,0.84308318329,1735.83913043478,1735.83913043478,1735.83913043478,55.71130331605,50.10233488694,68.19481481481,108.81044950423,0.62673038413,67.9106993199,107.85452355877,0.62965091383,9.33037482526,,,120.41547766136,102.52770090411,0.98193972764,1308.10159545735
2005-01-01,2005,"Q1","2004/05","Q3","January",,,64.97982515131,64.9539748954,8.52908277405,138.25,191.16376336743,0.86742819271,142.09390216406,158.65638664499,0.86742819271,1728.96666666667,1728.96666666667,1728.96666666667,57.5484596179,51.36806871781,70.88135802469,108.54285443643,0.65302647874,66.57411963382,103.66023566336,0.64223392131,9.18128036327,408641702.256986,402335179.277955,121.80602212621,103.67522534145,1.02940398955,1304.60395367978
2005-02-01,2005,"Q1","2004/05","Q3","February",,,65.13113651648,65.15481171548,9.01708204985,127.74,162.98653571466,0.86907539852,135.49758736868,153.5600569968,0.86907539852,1711.54,1711.54,1711.54,59.39210934032,52.54574988764,74.54617283951,110.92782483495,0.67202411073,69.97027813963,107.30850292306,0.65204784554,9.63347193209,409262843.165669,415442201.574555,123.68385525757,105.54726953322,1.00155954884,1305.31220478219
2005-03-01,2005,"Q1","2004/05","Q3","March",,,66.00537995965,66.10878661088,10.58230683091,119.38,172.52458854466,0.87054400475,120.67665442544,138.09459462688,0.87054400475,1714.17391304348,1714.17391304348,1714.17391304348,61.53016335379,54.59656330417,78.9324691358,110.14353716647,0.71663277907,74.52481346369,109.28983228304,0.68190070299,10.93196828673,449982080.512675,435701868.485468,122.75954356148,105.52083869339,1.01429388997,1319.2333591273
2005-04-01,2005,"Q2","2004/05","Q4","April",,,68.20780094149,67.46443514644,12.62922604079,137.34,184.7190053387,0.87131131572,150.76652034261,171.651484457,0.87131131572,1778.71428571429,1778.71428571429,1778.71428571429,63.53212659106,58.5611369427,88.64419753086,127.55697710793,0.69493805467,87.73229271001,131.68647184631,0.6662209981,9.57716749984,430243602.747855,455166332.930386,119.53460683206,104.04055967866,1.05592634537,1443.91621868918
2005-05-01,2005,"Q2","2004/05","Q4","May",,,68.29186281103,67.29707112971,11.50859678314,139.03,192.35445141201,0.8715112451,137.98320149275,158.60646357677,0.8715112451,1772.40909090909,1772.40909090909,1772.40909090909,70.87922963151,64.96467660537,91.02049382716,128.00350951055,0.71107811165,91.9340058205,134.34618017718,0.68430680872,9.9373022045,428725258.304407,450438596.845715,120.67526802382,104.49890096482,1.06575884352,1371.1807723784
2005-06-01,2005,"Q2","2004/05","Q4","June",,,66.86281102892,66.82845188285,10.64006650042,139.67,203.29079446057,0.87185875947,142.25297814698,161.1120786065,0.87185875947,1739.40909090909,1739.40909090909,1739.40909090909,84.9370132291,76.58801920947,90.66530864198,123.97503577565,0.73131907625,93.07176313423,129.72222077903,0.71746970238,9.32306038565,430416141.889156,445065417.677778,125.02340893202,107.99716725702,1.08137449486,1326.23310530214
2005-07-01,2005,"Q3","2005/06","Q1","July",70.86160108548,70.64904253516,67.83792871553,67.81589958159,10.86183310534,146,188.80107210202,0.86974378404,143.75271737369,164.37053212372,0.86974378404,1752.57142857143,1752.57142857143,1752.57142857143,97.12685258496,88.0500658162,80.78358024691,113.23511965333,0.71341453512,84.42463068673,116.21962012957,0.72642322004,9.06159234042,411091758.063458,419861357.132093,124.97720965051,108.04430588741,1.03727370415,1302.62852266734
2005-08-01,2005,"Q3","2005/06","Q1","August",70.55630936228,70.61514997458,67.60255548083,67.6820083682,7.46744618655,157.63,210.61115460676,0.87029379903,145.12852611501,171.79078017872,0.87029379903,1812.02173913044,1812.02173913044,1812.02173913044,97.86238613443,91.78860672903,80.06172839506,115.86974730072,0.69096317426,83.53410350991,123.17788232068,0.67815830193,8.98490848098,456780122.679929,451467589.098447,119.04718315957,102.36606772604,1.03171719849,1303.96652512331
2005-09-01,2005,"Q3","2005/06","Q1","September",70.60719131615,70.73377393662,68.17417619368,68,7.65765765766,166.67,231.3750496181,0.87118703453,164.6922316775,188.66742337527,0.87118703453,1851.75,1851.75,1851.75,97.87081211088,93.78117150803,81.70469135802,123.61002891165,0.66098755965,84.83405914148,129.18884154049,0.65666707844,7.65704613979,431589408.050002,441639415.506902,116.6355738252,101.39529026144,1.06694909158,1261.05601681969
2005-10-01,2005,"Q4","2005/06","Q2","October",70.69199457259,70.86934417895,68.10692669805,67.64853556485,6.31246712257,153.74,212.05466778711,0.87228418818,147.82830299101,171.5385288554,0.87228418818,1855.66666666667,1855.66666666667,1855.66666666667,98.64347802568,94.59782389434,92.32481481481,136.28432184508,0.6774426696,94.05673024561,135.56566019059,0.69380940655,8.71271338568,421927216.137153,440253365.295204,117.46064278566,101.23382872877,0.98145468278,1287.98563425145
2005-11-01,2005,"Q4","2005/06","Q2","November",70.87856173677,71.10659210303,68.32548755884,67.76569037657,5.11422637591,163.27,201.75860224871,0.87178667938,150.47784436913,177.78055995687,0.87178667938,1836.18181818182,1836.18181818182,1836.18181818182,94.14555372514,89.41400153591,93.73814814815,135.24227865618,0.69311275349,93.75234511384,134.20487907096,0.69857627951,8.2338645143,442700928.749778,454805051.751406,120.34057209174,103.44255165897,1.03959129145,1239.01418293946
2005-12-01,2005,"Q4","2005/06","Q2","December",70.84464043419,70.98796814099,68.07330195024,67.34728033473,3.73807682392,156.96,206.9298538734,0.87265158183,163.84071700371,184.2483414126,0.87265158183,1815.04545454546,1815.04545454546,1815.04545454546,95.8459179039,89.93865636526,92.55703703704,130.05595464066,0.71167089037,91.05455081248,127.92326736194,0.71179037786,8.204316859,489251989.072753,450177596.117968,120.45917757318,102.30327546658,0.95030242623,1344.20115670341
2006-01-01,2006,"Q1","2005/06","Q3","January",71.302578019,71.22521606507,68.9139206456,68.83682008368,5.97784076269,159.33,189.0437211909,0.89385630941,165.12923663381,180.48963997718,0.89385630941,1818.39772727273,1818.39772727273,1818.39772727273,98.98337114028,93.13876812895,82.2437037037,115.32524814493,0.71314569036,78.17645169816,109.63260866702,0.71307663522,8.58042795842,457056185.30601,450918520.027829,118.54819920819,102.54815109288,0.96217536119,1416.87951876491
2006-02-01,2006,"Q1","2005/06","Q3","February",71.98100407056,71.80138959498,69.72091459314,69.70711297071,6.98689956332,164.51,210.79914154428,0.89561074237,173.24564356796,192.43497672581,0.89561074237,1815.5875,1815.5875,1815.5875,100.15176506755,94.03264166915,80.77703703704,102.87652730397,0.78518432877,77.14704876441,101.31921302127,0.76142566117,8.16818011429,439215638.0955,444548187.693332,119.242730811,103.60409283113,1.03837388255,1415.10162067895
2006-03-01,2006,"Q1","2005/06","Q3","March",72.35413839891,72.32672428402,70.88096839274,71.01255230126,7.41772151899,177.17,222.7399623453,0.89484882125,178.93202733615,199.08928295814,0.89484882125,1820.54391304348,1820.54391304348,1820.54391304348,99.36946336317,93.55518770047,81.61925925926,99.98526000844,0.81631291705,78.52645070229,100.54777795904,0.78098643547,8.02563200625,459195670.658141,443832022.98001,119.19696405446,105.64028604948,1.07037396669,1436.04260553155
2006-04-01,2006,"Q2","2005/06","Q4","April",72.57462686567,72.39450940519,71.21721587088,70.46025104603,4.44058546266,149.35,198.92572647136,0.89556907299,164.07000019747,183.17642299152,0.89556907299,1825.875,1825.875,1825.875,103.84208747906,98.14453873803,87.62469135802,106.19904379993,0.82509868472,87.0667087445,110.13782196143,0.79052506391,8.8242292034,425930124.215333,451886953.119939,117.74079842889,103.1965343827,1.01689391896,1447.79128714423
2006-05-01,2006,"Q2","2005/06","Q4","May",73.94843962008,73.46212506355,72.49495628783,71.41422594142,6.1178811241,167.86,231.45442141998,0.89291390975,166.28661607433,186.83455231774,0.89291390975,1834.72304347826,1834.72304347826,1834.72304347826,113.97215059839,108.20938786108,90.94395061728,111.38657542804,0.81647137698,91.90433088139,117.18068410132,0.78429590667,8.69680080502,416336947.959005,437897814.775957,115.94724375615,102.47876676366,0.94372642393,1446.16157653952
2006-06-01,2006,"Q2","2005/06","Q4","June",74.03324287653,73.73326554821,71.80564895763,71.69874476987,7.28775356875,206.6,253.51150006859,0.89370828952,210.45662916455,233.66837110675,0.89370828952,1859.20454545455,1859.20454545455,1859.20454545455,109.39515655609,105.23308433483,94.43135802469,124.99807440484,0.75546250192,96.70070277672,131.02559569915,0.73802910233,6.68549756528,439457192.893321,452719955.818241,116.42729241223,103.13724854373,0.90858152059,1407.00728187576
2006-07-01,2006,"Q3","2006/07","Q1","July",74.5420624152,74.32638535841,72.09145931406,72.01673640167,6.19447186575,177.31,252.04304802094,0.89651428827,174.13568860002,193.69247362623,0.89651428827,1857.70428571429,1857.70428571429,1857.70428571429,107.38829997712,103.22831972695,97.64296296296,136.19184075919,0.71695163542,102.26848554673,139.95018861082,0.73074917985,9.05365433345,425067428.508829,431839058.713568,116.82654683115,103.75985585879,0.84101737653,1576.56433170181
2006-08-01,2006,"Q3","2006/07","Q1","August",74.66078697422,74.69920352483,72.46133154001,72.50209205021,7.12166172107,200.72,264.78742152789,0.8948639602,185.56783151005,209.41963440706,0.8948639602,1848.92652173913,1848.92652173913,1848.92652173913,109.72311247607,104.97638250683,101.79962962963,130.09136491257,0.78252411064,106.34271508832,138.02015131926,0.77048687508,8.58474373923,455020223.43866,452588878.615882,116.97926370145,104.34235345574,0.9141827883,1593.05227975879
2006-09-01,2006,"Q3","2006/07","Q1","September",75.16960651289,75.29232333503,72.86482851379,72.66945606695,6.86684715727,193.13,264.67795043767,0.89505073886,190.5966508908,213.00373051099,0.89505073886,1855.16857142857,1855.16857142857,1855.16857142857,115.1490045669,110.49041708987,106.45740740741,132.20012980351,0.80527460575,110.36461692058,138.81163977702,0.79506745326,8.35224083099,450223635.310496,461119054.276122,117.43227262564,104.72606530384,0.97871577904,1591.90912982099
2006-10-01,2006,"Q4","2006/07","Q2","October",75.28833107191,75.46178613794,73.369199731,72.92050209205,7.79317169718,196.38,266.62362531156,0.89565160605,189.0299985073,212.73834694206,0.89565160605,1841.77272727273,1841.77272727273,1841.77272727273,121.9648157046,116.18851403453,111.27604938272,142.56463959101,0.78053049972,111.1975567618,141.12841814095,0.78791754507,8.53644861815,446324250.717096,466654829.201829,118.27387752433,105.0966124503,0.92909711474,1613.64486954576
2006-11-01,2006,"Q4","2006/07","Q2","November",75.79715061058,76.03795966785,74.54606590451,74.00836820084,9.21215114843,231.88,260.06305544185,0.89476392287,216.13043333708,246.4839888443,0.89476392287,1819.15454545455,1819.15454545455,1819.15454545455,121.09765731321,113.9522854005,117.1912345679,138.36579500476,0.84696679959,115.22244516075,134.47791685527,0.85681313226,7.40893286841,454295559.045196,469067459.503389,118.47454122943,106.46155038422,0.98211201462,1601.29587141566
2006-12-01,2006,"Q4","2006/07","Q2","December",76.86567164179,77.03779020505,75.50437121722,74.82845188285,11.1083499006,191.34,243.29211506169,0.89387277929,197.76861097448,218.55839696839,0.89387277929,1770.59571428571,1770.59571428571,1770.59571428571,121.30541396913,111.67610094054,123.86271604938,140.65782341936,0.88059599557,120.42342197449,137.84223022004,0.87363228078,9.15655662765,496705679.976951,455813110.03341,119.49760723671,107.66139932536,0.97277851116,1810.87948555993
2007-01-01,2007,"Q1","2006/07","Q3","January",77.12008141113,77.05473648534,75.26899798252,75.1129707113,9.117432531,206.59,254.52709867504,0.94255591333,216.76747739543,227.09381422185,0.94255591333,1788.99913043478,1788.99913043478,1788.99913043478,127.55311034354,118.23966571904,137.09395061728,159.42442948421,0.85993063335,131.69870926862,151.15838481967,0.8712630095,8.40001403676,502848073.407262,496502625.17442,119.34243874976,107.61053274267,0.98252265854,1820.84985283418
2007-02-01,2007,"Q1","2006/07","Q3","February",77.52713704206,77.30893068971,75,74.89539748954,7.44297719088,195.36,248.76093938633,0.94321686073,203.36434233475,215.13999673646,0.94321686073,1752.3685,1752.3685,1752.3685,133.2858514639,120.8770247267,140.92543209877,158.26124071121,0.89046080686,136.52334669344,158.01680754798,0.86397990702,9.20095072356,477760882.262115,481137690.524802,121.9521089082,109.72513962013,0.96835158704,1871.14529275094
2007-03-01,2007,"Q1","2006/07","Q3","March",77.64586160109,77.61396373496,75.16812373907,75.26359832636,5.98633042658,211.92,263.80791848869,0.94326644183,212.56511629791,224.1996903097,0.94326644183,1750.855,1750.855,1750.855,121.24297245015,109.79612255964,141.16061728395,156.5532029512,0.90167824499,137.97578915417,158.61934948151,0.86985471574,8.92030935734,500329001.944269,481877332.905129,121.48351866959,109.30742390478,0.95722811935,1896.14659595619
2007-04-01,2007,"Q2","2006/07","Q4","April",78.00203527815,77.85121165904,76.3954270343,75.66527196653,7.38717339667,201.62,262.38924524754,0.94324384906,222.22743451893,236.07016380516,0.94324384906,1729.90761904762,1729.90761904762,1729.90761904762,128.98722755603,115.4708480098,130.20444444445,139.36860349833,0.9342451684,129.89803782188,145.02821495541,0.89567425112,8.7363623269,454537113.843018,483642160.247625,121.36996606497,109.44366188932,0.93759522868,1941.4593869358
2007-05-01,2007,"Q2","2006/07","Q4","May",78.32428765265,77.88510421962,76.58036314728,75.51464435146,5.74173892665,247.45,317.79589590067,0.94310408793,243.58030303108,258.50665680375,0.94310408793,1696.50608695652,1696.50608695652,1696.50608695652,128.17626897249,112.35547356406,128.94333333333,136.49160616339,0.94469789724,130.43042420586,143.82975457035,0.90683895412,7.98840755915,491909091.848787,518758846.621037,122.89333972105,110.29667967437,0.92056417639,1945.8187339942
2007-06-01,2007,"Q2","2006/07","Q4","June",78.49389416554,78.19013726487,76.05917955615,75.88284518828,5.83566760037,241.47,297.20218663343,0.945622289,245.08841295942,258.55529021948,0.945622289,1640.66952380952,1640.66952380952,1640.66952380952,127.75218728075,108.52705199635,129.78222222222,134.74936421081,0.96313791892,132.65894296322,140.4186453419,0.94473880331,8.53111716576,479865859.785986,490962640.48456,126.82136166338,113.80803044457,0.90432933017,2090.87796692796
2007-07-01,2007,"Q3","2007/08","Q1","July",78.64654002714,78.41043890866,75.97511768662,75.91631799163,5.41482686498,259.56,329.08976583301,0.94688695636,256.0654484266,270.0971542724,0.94688695636,1655.25090909091,1655.25090909091,1655.25090909091,125.27959410726,107.12449668846,130.60012345679,132.28220017894,0.98728417943,136.42102968073,134.83280727835,1.01177919851,8.19680977538,495256351.190024,499753083.733491,124.85460506247,111.64369834205,0.92752316364,2098.91977079896
2007-08-01,2007,"Q3","2007/08","Q1","August",78.93487109905,78.90188103711,75.6893073302,75.63179916318,4.31671283472,279.7,336.54845384494,0.94865058645,260.25207910401,274.70189598468,0.94865058645,1738.65217391304,1738.65217391304,1738.65217391304,124.00926371583,111.5865777644,137.22975308642,142.36146228163,0.96395296091,142.9985469856,150.58603446447,0.94961360457,8.47762113632,521068206.728634,523872550.771487,119.2492886897,105.93074746307,0.99213957589,2206.31852658231
2007-09-01,2007,"Q3","2007/08","Q1","September",79.42672998643,79.46110828673,76.58036314728,76.3179916318,5.02072777522,253.56,306.78394181524,0.95638145766,250.04297999702,261.4741183697,0.95638145766,1762.275,1762.275,1762.275,134.56155826242,122.74278337523,147.55012345679,157.97850429446,0.93398860887,152.44665642543,167.10684896901,0.91227054646,8.65254438494,507817200.676727,520980341.423737,116.37964681052,103.98997591808,0.94510630708,2163.50798256808
2007-10-01,2007,"Q4","2007/08","Q2","October",80.44436906377,80.61345534655,77.87491593813,77.42259414226,6.17397291714,296.19,380.04043006769,0.96056701453,286.75246409272,299.78743478834,0.96056701453,1748.02434782609,1748.02434782609,1748.02434782609,128.35023858607,116.17807129788,172.78049382716,177.38226426304,0.97405732498,171.11863725653,175.69584462677,0.97394811824,7.55087405185,499293767.096464,523068831.413283,115.70222645287,103.9372142873,0.95672122622,2165.23174042103
2007-11-01,2007,"Q4","2007/08","Q2","November",80.95318860244,81.22352143704,78.64828513786,78.10878661088,5.54047942108,306.93,364.47861108343,0.95992250881,288.19746111569,305.00390498878,0.95992250881,1711.37045454546,1711.37045454546,1711.37045454546,132.94713938052,117.65693534713,182.06790123457,189.5185008794,0.96068668964,177.92499346337,182.82974627656,0.97317311371,7.58221082889,506989012.798483,526872407.62292,116.53231667109,104.8878657678,0.91129962474,2185.17391053046
2007-12-01,2007,"Q4","2007/08","Q2","December",82.00474898236,82.17251313337,79.42165433759,78.84518828452,5.36792663834,257.83,315.43846717159,0.96431540971,263.56275175821,271.63986736969,0.96431540971,1709.55238095238,1709.55238095238,1709.55238095238,148.40631095232,131.49764010442,186.63160493827,183.15740248024,1.01896839773,181.02785748578,180.93884364255,1.00049195541,9.71225997129,574555340.531904,526188338.177943,116.42127376923,105.09224516786,0.96613271184,2559.78996382403
2008-01-01,2008,"Q1","2007/08","Q3","January",82.85278154681,82.78257922386,80.21183591123,80.01673640167,6.52852049911,243.46,268.33375623346,1.03615372334,257.79514017213,246.96123085983,1.03615372334,1710.87826086957,1710.87826086957,1710.87826086957,136.8623193599,121.10345909613,178.56296296296,176.11210770483,1.01391644953,172.51170513269,167.49980790937,1.02992180878,10.15321129634,528487389.804572,523422841.061859,117.09978044501,106.08716274393,0.91490397101,2617.44852933765
2008-02-01,2008,"Q1","2007/08","Q3","February",83.68385345997,83.44348415523,80.81708137189,80.6359832636,7.66480446927,293.13,322.12284162626,1.05115831877,303.11106421662,287.34926893967,1.05115831877,1707.57380952381,1707.57380952381,1707.57380952381,125.95640340504,111.32547369944,179.61074074074,164.923245066,1.08905655275,174.90534988175,165.90544505758,1.05424719376,8.61931440486,523587278.191627,525332150.08356,118.27988628403,107.48383926636,0.92210088432,2612.60956207376
2008-03-01,2008,"Q1","2007/08","Q3","March",84.61668928087,84.59583121505,81.59045057162,81.60669456067,8.42784078274,300.94,343.60162372458,1.05774174805,299.88185544189,282.72402137801,1.05774174805,1684.45333333333,1684.45333333333,1684.45333333333,145.54401563451,126.98415647545,181.8662962963,162.66828147372,1.11801941134,178.7383148199,163.5256752658,1.09302905815,8.85998385271,540427098.382592,516923609.12752,117.24242552265,107.1135558994,0.89363708632,2656.9483969363
2008-04-01,2008,"Q2","2007/08","Q4","April",86.19402985075,86.05321132012,83.55749831876,82.76150627615,9.37845609378,333.3,375.25724770017,1.05298124466,368.1308204175,350.17922569433,1.05298124466,1686.49090909091,1686.49090909091,1686.49090909091,151.20358719966,131.92594393328,188.1775308642,154.83880447873,1.21531247608,188.66408952411,160.97798738798,1.17198688209,7.18352963515,478347515.342538,507904296.144164,116.09340634702,106.59229652245,0.96750206869,2644.47865808061
2008-05-01,2008,"Q2","2007/08","Q4","May",87.55088195387,87.25639722081,85.17148621385,84.16736401674,11.45833333333,353.99,368.8380207512,1.05472133596,346.23090115417,328.0859873195,1.05472133596,1648.535,1648.535,1648.535,163.59504911786,139.3359674982,190.71271604938,156.48834208014,1.21870238712,193.24525920695,165.78765906606,1.16561908344,7.58358759421,496153554.724788,523189035.738582,119.59483833047,110.54212588371,0.93689278421,2625.67236672511
2008-06-01,2008,"Q2","2007/08","Q4","June",88.00881953867,87.71394678868,85.59179556153,85.35564853556,12.48345831495,331.77,358.86671951404,1.0750707298,331.60553012583,308.35743345538,1.0750707298,1602.09285714286,1602.09285714286,1602.09285714286,172.63604544918,142.90539065975,192.31975308642,155.91267195451,1.23350944266,196.36576569027,161.87495664519,1.21307069209,8.09546818729,524726036.524212,533503955.284036,124.018287699,115.02744731219,0.89927177819,2684.50201986176
2008-07-01,2008,"Q3","2008/09","Q1","July",88.92469470828,88.69683104559,86.56691324815,86.59414225941,14.06525573192,366.85,400.65860919265,1.07781808498,364.95029975317,338.5590927604,1.07781808498,1633.52173913044,1633.52173913044,1633.52173913044,162.01264681914,136.84231970208,194.93938271605,159.80734200436,1.21983996649,202.54187496493,161.32501708221,1.25548956156,7.2970966508,562201538.014762,563951641.05344,121.12389424783,113.11161666042,0.90394730691,2663.07761003786
2008-08-01,2008,"Q3","2008/09","Q1","August",89.68792401628,89.57803762074,87.67652992603,87.51464435146,15.7114405842,388.53,376.68948580679,1.08037068236,364.28270096734,337.03344461693,1.08037068236,1623.42857142857,1623.42857142857,1623.42857142857,154.42723498118,129.66654948781,193.23456790124,152.67699907387,1.2656429526,200.37302934731,159.49744911257,1.25627732896,7.03138969278,545603272.621618,555239224.106029,124.13106477455,116.59938373612,1.01231621436,2561.41362884091
2008-09-01,2008,"Q3","2008/09","Q1","September",90.17978290366,90.0525334689,88.24815063887,87.79916317992,15.04385964912,366.99,375.20452994266,1.07584634365,363.15332974324,337.71244825187,1.07584634365,1646.27272727273,1646.27272727273,1646.27272727273,144.45455282735,122.90314735319,189.14604938272,156.462539909,1.20889031645,194.79058159388,166.3359820421,1.1710670127,6.99842587627,537114346.869615,552587123.654879,126.19880679992,118.78452123,1.0523886506,2541.50165992758
2008-10-01,2008,"Q4","2008/09","Q2","October",90.72252374491,90.79816980173,88.98789509079,88.40167364017,14.18071768266,366.42,372.0262315876,1.06864723854,357.6000274622,335.11557850773,1.06864723854,1805.97608695652,1805.97608695652,1805.97608695652,113.45131940941,106.1653377877,174.4012345679,158.55603125492,1.09993440923,172.33040559079,157.385267373,1.09495894036,6.57453425226,567377712.253788,597820770.31951,118.88918729365,112.18734240705,1.26720325942,2351.05362916081
2008-11-01,2008,"Q4","2008/09","Q2","November",91.35006784261,91.59464497543,90.16476126429,89.53974895397,14.63466895222,341.3,335.55749337851,1.05932211181,324.41725266105,308.7306355748,1.05932211181,1909.69,1909.69,1909.69,104.51193052932,104.00308649621,171.74975308642,179.15809334279,0.95864914547,168.18864470532,172.76933234508,0.97348668553,6.97735235598,534319212.780541,558694444.292647,117.25166796968,112.00279721078,1.30215946227,2263.57348217589
2008-12-01,2008,"Q4","2008/09","Q2","December",92.40162822252,92.52669039146,90.71956960323,90.20920502092,14.41307578009,356.08,362.72121360137,1.04831839259,360.1338036745,343.0997160673,1.04831839259,1954.30652173913,1954.30652173913,1954.30652173913,97.34014627288,98.52503282384,172.91901234568,204.91468443159,0.84385856887,168.18729739167,204.73960655805,0.821469281,6.38801295902,638739901.095829,582971699.521279,113.11808865555,108.95244598705,1.28202790966,2300.53940485552
2009-01-01,2009,"Q1","2008/09","Q3","January",93.9789687924,93.96712421623,91.84599865501,91.69874476987,14.59945618072,307.95,269.06287890834,0.99314929157,327.80426792369,328.63965938354,0.99314929157,1975.30681818182,1975.30681818182,1975.30681818182,95.30637868205,97.46096430331,185.6137037037,236.48287362216,0.78489279524,180.13621800325,227.53419796357,0.79168854447,7.14617335352,586218986.483843,582914406.797742,113.3100021084,110.22494667999,1.13530501906,2342.54612460746
2009-02-01,2009,"Q1","2008/09","Q3","February",95.01356852103,94.74665310964,92.85474108944,92.5690376569,14.79867164799,340.05,203.9622584821,0.99164175156,349.37255196966,351.71600539927,0.99164175156,1964.651,1964.651,1964.651,84.6512836936,85.93724993817,188.64592592593,217.75017150118,0.86634111296,183.98352958691,219.84381082351,0.83688291655,6.56654104323,610754052.376827,612933214.863982,116.03891595054,113.59009671144,1.27483816635,2294.16920188514
2009-03-01,2009,"Q1","2008/09","Q3","March",95.2170963365,95.2211489578,93.07330195024,92.98744769874,13.94585726005,333,249.89754874942,0.98312416372,329.52339597593,334.69356507037,0.98312416372,2054.71727272727,2054.71727272727,2054.71727272727,72.94055774834,77.49310787808,189.72037037037,219.36063583117,0.86487883139,186.51852150356,218.39210972524,0.85405338928,7.34974282254,644088614.476156,611014060.190138,112.58846468153,110.34723659851,1.3382392855,2421.91221443312
2009-04-01,2009,"Q2","2008/09","Q4","April",96.25169606513,96.17014065413,94.75453934095,93.82426778243,13.36703741153,285.49,236.83762755576,0.97146029838,315.13172853712,324.82176180847,0.97146029838,2173.79590909091,2173.79590909091,2173.79590909091,78.14930087158,88.01671908913,185.68197530864,245.37721307666,0.75672053236,186.55478249224,255.90836337106,0.72899056535,7.17763800741,571794714.27109,603175927.094315,104.1874874751,102.7404063213,1.17967415683,2261.90147208979
2009-05-01,2009,"Q2","2008/09","Q4","May",97.23541383989,97.15302491103,95.74646940148,94.81171548117,12.64664943329,311.23,239.13524513304,0.97298804471,302.215833643,310.36136513686,0.97298804471,2245.60238095238,2245.60238095238,2245.60238095238,80.88710016392,93.87370872247,185.20716049383,255.58062197844,0.72465259322,187.67914631731,271.72068330964,0.69070614732,8.19770904955,536148127.67833,564190651.027267,98.07933248133,97.62069085892,1.0902590851,2477.47747437281
2009-06-01,2009,"Q2","2008/09","Q4","June",98.33785617368,98.08507032706,96.11634162744,95.89958158996,12.35294117647,305.55,249.623202221,0.97283106609,298.45653720916,306.70930497761,0.97283106609,2137.86363636364,2137.86363636364,2137.86363636364,87.98282292608,97.19160039967,185.14086419753,231.46976107109,0.79984903143,188.8010507133,238.73148016501,0.79085108752,8.18218826267,628594599.587337,635327644.041739,101.7275847905,101.9254223221,1.08428405243,2442.02757566891
