"Date","Year","Quarter","FY","QFY","Month","REV_DOM_14","REV_TAX_14","REV_TAX_NOIL_14","REV_TAX_IT_14","REV_TAX_IT_PAYE_14","REV_TAX_IT_CIT_14","REV_TAX_IT_OIL_14","REV_TAX_IT_WH_14","REV_TAX_IT_R_14","REV_TAX_IT_I_14","REV_TAX_IT_OTH_14","REV_TAX_GS_14","REV_TAX_GS_VAT_14","REV_TAX_GS_VAT_IM_14","REV_TAX_GS_VAT_LG_14","REV_TAX_GS_VAT_S_14","REV_TAX_GS_VAT_REF_14","REV_TAX_GS_EXD_14","REV_TAX_GS_EXD_IM_14","REV_TAX_GS_EXD_PD_14","REV_TAX_GS_EXD_LG_14","REV_TAX_GS_SGS_14","REV_TAX_GS_SGS_LOT_14","REV_TAX_GS_SGS_CAS_14","REV_TAX_GS_UG_14","REV_TAX_GS_UG_TRL_14","REV_TAX_GS_UG_OTH_14","REV_TAX_INL_14","REV_TAX_INL_ID_14","REV_TAX_INL_WH_14","REV_TAX_INL_CO_14","REV_TAX_INL_SUI_14","REV_TAX_INL_IL_14","REV_TAX_INL_EX_14","REV_TAX_OTH_14","REV_TAX_OTH_SD_OIL_14","REV_TAX_OTH_SD_OTH_14","REV_TAX_EXP_14","REV_OTH_14","REV_OTH_PI_14","REV_OTH_PI_I_14","REV_OTH_PI_DIV_14","REV_OTH_PI_R_14","REV_OTH_PI_R_MIN_14","REV_OTH_PI_R_OTH_14","REV_OTH_GS_14","REV_OTH_GS_MKT_14","REV_OTH_GS_FEE_14","REV_OTH_GS_FEE_FLT_14","REV_OTH_GS_FEE_DRV_14","REV_OTH_GS_FEE_MIG_14","REV_OTH_GS_FEE_LTR_14","REV_OTH_GS_FEE_TRA_14","REV_OTH_GS_FEE_COR_14","REV_OTH_GS_FEE_REM_14","REV_OTH_GS_FEE_PP_14","REV_OTH_GS_FEE_RSB_14","REV_OTH_GS_FEE_ICL_14","REV_OTH_GS_FEE_MST_14","REV_OTH_GS_NMKT_14","REV_OTH_GS_NMKT_HOP_14","REV_OTH_GS_NMKT_OTH_14","REV_OTH_FEE_14","REV_OTH_FEE_HC_14","REV_OTH_FEE_POL_14","REV_OTH_VT_14","REV_OTH_VT_CU_14","REV_OTH_VT_CU_BOU_14","REV_OTH_VT_CU_OTH_14","REV_OTH_VT_K_14","REV_OTH_OTH_14","REV_OTH_OTH_URA_14","REV_OTH_OTH_MALGS_14"
2023-01-01,2023,"Q1","2022/23","Q3","January",2130.8248195843,1953.109323085,1953.109323085,647.461549209,382.428265764,51.266044581,0,183.94952781667,10.672875993,13.10307576933,6.041759285,1116.3186299923,649.677079345836,315.545093791836,221.591767624694,140.697392549306,-28.15717462,451.252839448464,25.9225369904641,242.862670117,182.467632341,6.137720846,,6.137720846,17.445515928,,7.792592,9.250990352,,182.0363929257,144.6598712197,13.800630289,,13.473636758,9.148809683,0.953444976,7.292750958,,7.292750958,,177.715496499302,1.710841569,,,1.710841569,1.710841569,,46.756420093,,46.756420093,8.780081251,0.339522519,0.76832,0.0664952,0,8.24928928,3.314603915,,0,0,,,1.060339262,1.060339262,,0,0,,,,128.187895575302,128.187895575302,0
2023-02-01,2023,"Q1","2022/23","Q3","February",1895.4934177363,1769.631916709,1769.631916709,557.174240465,378.691403858,23.392224696,0,127.75615955382,8.415113594,14.09450297618,4.824835787,1027.08265883082,555.421959916128,268.511765300128,193.336781358202,139.317153786798,-45.743740529,457.996138773693,19.7429086506931,284.20007536,154.053154763,5.015908074,,5.015908074,18.382759801,,6.360994,8.648652067,,175.691473831179,128.803051081179,16.018370378,,20.187378967,9.070212593,1.612460812,9.683543582,,9.683543582,,125.861501027302,0.317015612,,,0.317015612,0.317015612,,48.246738664,,48.246738664,11.108039633,0.350126251,0.63308466,0.0229778,0,7.719000779,3.66975574,,0,0,,,1.070681095,1.070681095,,0,0,,,,76.2270656563015,76.2270656563015,0
2023-03-01,2023,"Q1","2022/23","Q3","March",1952.4843636913,1796.305032314,1796.305032314,607.258731621,367.69281926,51.742099558,0,153.94325190272,15.203672561,8.83039596128,9.846492378,1004.29047683206,566.071485130816,284.241984176816,186.639111404171,131.637800571829,-36.447411022,425.281452897247,23.008016242837,241.56724001541,160.706196639,4.285188499,,4.285188499,20.850966572,,7.203077,8.652350305,,176.127815106937,128.013273171937,14.650192852,,21.291672053,8.369619452,3.803057578,8.628008754,,8.628008754,,156.179331377302,1.618045662,,,1.618045662,1.618045662,,54.553145076,,54.553145076,11.879010539,0.40693557,0.64155,0.0319913,0,8.145095498,5.394518597,,0,0,,,1.981474027,1.981474027,,0,0,,,,98.0266666123015,98.0266666123015,0
2023-04-01,2023,"Q2","2022/23","Q4","April",1876.1493225103,1748.344288092,1748.344288092,537.737704574,340.51825861,38.364769515,0,133.49228451575,7.376600446,13.92002194225,4.065769545,1031.24083301742,563.509980972557,261.470369134557,216.668304696177,135.249998051823,-49.87869091,454.46145430886,18.2087492998595,265.60577098,170.646934029,4.711993046,,4.711993046,17.327965526,,4.497778,8.55740469,,171.108597421583,125.269896496583,15.003061117,,18.768984425,9.14194153,2.924713853,8.257153079,,8.257153079,,127.805034418302,1.371516488,,,1.371516488,1.371516488,,42.021677506,,42.021677506,9.656147931,0.30899363,0.471595,0.0089593,0,6.683194605,3.067043514,,0,0,,,1.099228811,1.099228811,,0,0,,,,83.3126116133015,83.3126116133015,0
2023-05-01,2023,"Q2","2022/23","Q4","May",2057.88102980231,1881.456733172,1881.456733172,642.331202723,440.99513324,28.131000789,0,150.28015400522,10.618480408,6.99440514978,5.312029131,1016.61649683965,595.658570736534,322.484668462534,192.541042510083,130.952344433917,-50.31948467,405.040917914113,26.8153743119733,213.33854887314,164.886994729,6.069293347,,6.069293347,22.887020554,,4.993192,9.847714842,,209.724037496353,150.998039372353,22.316537301,,24.115828802,10.340559267,1.953072754,12.784996113,,12.784996113,,176.424296630312,0.198764535,,,0.198764535,0.198764535,,48.853057536,,48.853057536,10.704068863,0.13188945,0.655687,0.037252947,0,8.031774964,1.412171758,,0,0,,,0.414580705,0.414580705,,0,0,,,,126.957893854312,126.957893854312,0
2023-06-01,2023,"Q2","2022/23","Q4","June",3827.7541094953,3664.291965748,3664.291965748,1946.012288549,571.856139055,1023.384724528,0,257.81372617584,65.645707271,9.83925283716,17.472738682,1186.69339200266,749.505870491932,313.354567105932,207.348094009368,279.080256510632,-50.277047134,423.698871327733,23.1189314278333,232.4387492539,168.141190646,3.872960124,,3.872960124,20.190449764,,5.761846,9.615690059,,521.134419090335,465.269603999335,20.376031322,,22.198547606,11.59811446,1.692121703,10.451866106,,10.451866106,,163.462143747302,1.445068853,,,1.445068853,1.445068853,,55.409712408,,55.409712408,13.514553,0.3958742,1.159763,0.0083953,0,7.088074304,7.29075684,,0,0,,,1.483974695,1.483974695,,0,0,,,,105.123387791302,105.123387791302,0
2023-07-01,2023,"Q3","2023/24","Q1","July",1890.5059364485,1734.658682646,1734.658682646,532.905365487,288.866162378,30.256626313,0,178.90177729207,8.948684027,20.80881874593,5.123296731,1015.88016007606,544.973061734699,255.194731374698,203.142737532591,139.73309289141,-53.097500064,456.733216939358,18.6818006633578,274.29493769,163.756478586,4.476679647,,4.476679647,15.796321922,,7.528186,9.697201755,,175.765665488945,125.396613656945,19.563833712,,20.757007056,9.156868387,0.891342677,10.107491594,,10.107491594,,155.8472538025,0.965222113,,,0.965222113,0.965222113,,103.2694976405,,103.2694976405,10.921927264,0.41189546,0.666421,0.0036143,0,13.932143765,3.913064371,,50.0959235585,0,,,1.678767465,1.678767465,,0,0,,,,49.933766584,49.933766584,0
2023-08-01,2023,"Q3","2023/24","Q1","August",2163.78797429818,1990.894497823,1990.894497823,648.407384163,401.777227944,19.979299519,0,204.4887910544,7.917913658,9.3911415526,4.853010435,1125.11593183595,627.148285694723,323.058427245723,205.636601473755,151.535094088245,-53.081837113,482.245237984222,22.1476063472223,279.86135308,180.236278557,5.83342472,,5.83342472,17.197934093,,8.138537,9.888983437,,207.365592420055,148.212756437055,19.33401242,,27.897356898,10.564168777,1.357297888,10.005589404,,10.005589404,,172.89347647518,1.129857671,,,1.129857671,1.129857671,,95.87683181218,,95.87683181218,12.787023145,0.4363527,1.353847,0.0039035,0,12.952586086,4.970473367,,38.03617492118,0,,,1.509620285,1.509620285,,0,0,,,,74.377166707,74.377166707,0
2023-09-01,2023,"Q3","2023/24","Q1","September",2074.01021461704,1896.23929169,1896.23929169,618.057472944,355.839084267,47.50907666,0,176.21475958427,17.658346628,10.67524450273,10.160961302,1071.6451515013,600.48086142865,289.11858659365,211.877642377521,152.630384740479,-53.145752283,456.789027735652,23.1199475678616,248.96918463879,184.699895529,4.97157731,,4.97157731,17.174023152,,6.312448,9.403685027,,195.787059992699,142.401026029699,18.410865558,,23.036135876,10.186656474,1.752376055,10.749607252,,10.749607252,,177.77092292704,1.427591551,,,1.427591551,1.427591551,,100.22377656804,,100.22377656804,12.725735127,0.369201718,0.79862,0.0028185,0,11.346564326,7.24555158,,44.24881416504,0,,,1.34774086,1.34774086,,0,0,,,,74.771813948,74.771813948,0
2023-10-01,2023,"Q4","2023/24","Q2","October",2054.60776609533,1865.355411786,1865.355411786,625.005202777,404.090393076,27.956600005,0,162.50676101522,10.908749718,14.11449408678,5.428204876,1035.16131316972,592.940213424382,291.504208399382,215.764859255709,138.767407147291,-53.096261378,426.576637705335,22.0526046816851,225.66321984765,178.860813176,6.056235255,,6.056235255,17.138382558,,5.956978,9.588226785,,195.816908386283,144.717976824283,17.453385858,,22.462743201,9.859388202,1.323414301,9.371987453,,9.371987453,,189.25235430933,1.87134266,,,1.87134266,1.87134266,,115.08473023133,,115.08473023133,10.702518532,0.368853276,1.168535,0.0247771,0,11.891666322,4.58348512,,63.24953432333,0,,,1.421273274,1.421273274,,0,0,,,,70.875008144,70.875008144,0
2023-11-01,2023,"Q4","2023/24","Q2","November",2150.95065256862,1938.456598578,1938.456598578,655.977168242,362.338050639,30.305407865,0,230.15713238261,13.667055237,13.39064329139,6.118878827,1042.77698300713,561.678091218697,268.359833754698,193.082544453684,153.339737320315,-53.10402431,464.902535944438,19.8611834634577,270.79650867898,174.244843802,7.547532673,,7.547532673,15.796179562,,5.716399,8.648823171,,230.252024620865,177.818575161865,18.201645343,,23.55670297,9.494689854,1.180411292,9.450422708,,9.450422708,,212.49405399062,4.117121691,,,4.117121691,4.117121691,,120.49011827262,,120.49011827262,12.70642264,0.400849193,1.989864,0.057203765,0,12.068485056,5.913939974,,65.84077508262,0,,,1.699842715,1.699842715,,0,0,,,,86.186971312,86.186971312,0
2023-12-01,2023,"Q4","2023/24","Q2","December",3052.56111763687,2902.821113648,2902.821113648,1630.433268878,460.879493322,903.004844077,0,150.63755203938,76.526885174,16.29055822362,23.093936042,1044.92883409064,593.776388660393,270.435792696393,223.670127016273,152.804159709727,-53.133690762,433.496547094249,19.9295262827691,242.88145742448,170.685563387,8.255862884,,8.255862884,14.60421016,,5.291426,9.400035452,,218.850638894358,165.060421750358,17.024616104,,25.493978659,10.104635267,1.166987114,8.608371785,,8.608371785,,149.74000398887,1.510283519,,,1.510283519,1.510283519,,84.86365928187,,84.86365928187,13.413491137,0.4188403,1.63983,0.028738,0,10.866054546,5.889213728,,32.71185541087,0,,,1.082852018,1.082852018,,0,0,,,,62.28320917,62.28320917,0
2024-01-01,2024,"Q1","2023/24","Q3","January",2273.72810234456,2122.517745388,2122.517745388,730.322463701,402.93717789,57.458202246,0,237.39816075985,11.194228808,16.20898182315,5.125712174,1124.57849882351,600.683943546608,240.487792523608,252.637713818265,160.523303744735,-52.96486654,504.648515283904,15.558638651384,286.39822798752,202.691648645,9.25486497,,9.25486497,11.952606678,,5.284728,9.991175023,,258.728430452488,218.176987956488,12.31156097,,18.240443513,8.773289976,1.226148037,8.888352411,,8.888352411,,151.21035695656,3.036430589,,,3.036430589,3.036430589,,91.72622644556,,91.72622644556,10.071638493,0.410631203,1.795466,0.0408908,0,14.210730705,4.68043694,,43.27909762656,0,,,1.000377079,1.000377079,,0,0,,,,55.447322843,55.447322843,0
2024-02-01,2024,"Q1","2023/24","Q3","February",2132.63969111588,1981.870075576,1981.870075576,638.85910114,403.021519416,27.1929192,0,171.76226290199,9.122350676,23.39441197601,4.36563697,1121.3672303214,630.191704931865,297.769684285864,213.042481185136,172.630552525865,-53.251013065,471.037778595533,18.7541023245335,277.6523487,174.631327571,10.007202522,,10.007202522,14.476494271,,5.048709,10.130544272,,212.165746984602,160.513500211602,16.548842171,,23.618647896,10.444381629,1.040375077,9.47799713,,9.47799713,,150.76961553988,12.073474777,,,12.073474777,12.073474777,,85.12934914588,,85.12934914588,12.7292043,0.40113405,2.170513268,0.0451921,0,11.659492224,4.880702599,,33.71790733388,0,,,1.324294609,1.324294609,,0,0,,,,52.242497008,52.242497008,0
2024-03-01,2024,"Q1","2023/24","Q3","March",2123.70982917221,1922.009743789,1922.009743789,662.130755828,406.018075967,65.504621475,0,152.20094041339,20.335348598,10.82452476961,7.247244605,1049.95112057203,584.184270591184,291.075839949184,203.78522018566,142.40212022334,-53.078909767,447.326404571846,18.0916431635758,248.90330100127,180.331460407,8.608471907,,8.608471907,16.991050081,,5.158882,9.831973502,,199.19801052597,150.71853024297,16.023504992,,21.287528975,10.175367494,0.993078822,10.729856863,,10.729856863,,201.70008538321,1.76502957,,,1.76502957,1.76502957,,127.76328716521,,127.76328716521,11.527543327,0.4177339,1.079078,0.0247445,0,11.66398597,5.075194593,,75.82507479421,0,,,1.707764077,1.707764077,,0,0,,,,70.464004571,70.464004571,0
2024-04-01,2024,"Q2","2023/24","Q4","April",2211.06384776613,1994.054600439,1994.054600439,669.067840273,433.492453965,53.500446421,0,145.84730536712,16.54903976,14.38565887488,5.292935885,1098.61140131537,608.116250658742,283.001707358742,228.889866698708,149.321721288292,-53.097044687,469.460267413626,21.4182571186356,261.25923839399,186.782771901,11.507604553,,11.507604553,15.489028397,,4.799502,9.52727869,,215.756994520632,168.047457448632,14.663962216,,21.706685214,10.046541844,1.292347798,10.61836433,,10.61836433,,217.00924732713,4.36137114,,,4.36137114,4.36137114,,124.74029536613,,124.74029536613,11.331467856,0.39213184,1.52053022,0.043594211,0,12.093796516,5.557971353,,73.51227297313,0,,,1.269038079,1.269038079,,0,0,,,,86.638542742,86.638542742,0
2024-05-01,2024,"Q2","2023/24","Q4","May",2291.8979795164,2143.977058314,2143.977058314,798.251861083,480.45263421,47.964625871,0,238.20879889539,11.890219721,12.69410972461,7.041472661,1097.41282953042,596.637378062406,278.315698749406,203.645646933441,167.775325901559,-53.099293522,480.565869951016,20.5523078022657,278.04121814375,181.972344005,9.911519192,,9.911519192,16.306238014,,4.693744,10.298062325,,237.300689875579,185.874335152579,17.721777144,,22.822611618,9.923518196,0.958447765,11.011677825,,11.011677825,,147.9209212024,1.374213285,,,1.374213285,1.374213285,,83.0136281574,,83.0136281574,12.06437536,0.4298361,1.704524,0.0299532,0,12.940303755,5.889496812,,28.9551569164,0,,,1.684540584,1.684540584,,0,0,,,,61.848539176,61.848539176,0
2024-06-01,2024,"Q2","2023/24","Q4","June",3386.47775590234,3226.383377121,3226.383377121,1769.820750656,560.030263239,936.654255324,0,170.60525934309,70.966589869,11.85082968991,19.713553191,1214.1368615504,668.798059939243,325.052026893243,223.391074421217,173.474055432783,-53.119096808,523.489514089156,21.1333674508856,310.43331012027,191.922836518,11.876157765,,11.876157765,0,,0,9.973129757,,230.431067184602,174.366194447602,18.7530808,,21.295114685,11.541049029,4.475628223,11.99469773,,11.99469773,,160.09437878134,1.739384729,,,1.739384729,1.739384729,,69.87557691034,,69.87557691034,0,0.44667545,0,0.123013946,0,28.927403954,6.977164266,,33.40131929434,0,,,1.597693065,1.597693065,,0,0,,,,86.881724077,86.881724077,0
2024-07-01,2024,"Q3","2024/25","Q1","July",2284.97347172749,2102.711820457,2102.711820457,673.095429641,327.256391702,48.63318293,0,259.47017226573,15.159340738,14.54914191827,8.027200087,1144.92021000221,664.678322208712,305.102840194712,166.224833865,193.412947089,-0.06229894,456.370094877498,24.2047559014979,247.75096946,184.414369516,13.613930071,,13.613930071,24.203029257,,4.822492,10.257862845,,274.76294144979,207.85269721379,21.278971198,,30.336832842,11.359705811,3.934734385,9.933239364,,9.933239364,,182.26165127049,4.478016625,,,4.478016625,4.478016625,,119.84000952549,,119.84000952549,14.132850279,0.4320728,1.698451,0.0274357,0,6.543326051,8.659219525,,59.32113291349,0,,,2.095026863,2.095026863,,0,0,,,,55.8485982569999,55.8485982569999,0
2024-08-01,2024,"Q3","2024/25","Q1","August",2368.49587704128,2195.007842019,2195.007842019,747.249422812,429.842072786,65.200667317,0,209.82006819758,10.309511861,26.31645663442,5.760646016,1185.1730918693,629.097932276507,316.779152734507,208.525019487126,179.744344656874,-75.950584602,537.031201701791,22.4227603341914,326.3294295246,188.279011843,8.664646676,,8.664646676,16.554570822,,5.429379,10.379311215,,252.601055052702,195.330511144702,17.304074872,,24.6807734,11.121412646,4.16428299,9.984272285,,9.984272285,,173.48803502228,2.283165615,,,2.283165615,2.283165615,,94.03722593128,,94.03722593128,14.460026945,0.41109593,1.7494418,0.029292,0,11.888085688,5.01679085,,38.49854289628,0,,,1.9966764,1.9966764,,0,0,,,,75.170967076,75.170967076,0
2024-09-01,2024,"Q3","2024/25","Q1","September",2296.63291996434,2105.003721886,2105.003721886,680.829919205,396.35865288,71.2245494229997,0,161.54614128751,23.009394068,11.94790528149,16.743276265,1199.42521464266,625.905593074643,302.713942872643,210.424058663211,169.493390682789,-56.725799144,553.773052128012,21.9853977843021,326.72041697171,205.067237372,10.238545357,,10.238545357,18.358113199,,4.811404,9.508024083,,212.535649363344,159.171421115344,16.691251876,,22.377358276,10.818465023,3.477153073,12.212938675,,12.212938675,,191.62919807834,4.182088638,,,4.182088638,4.182088638,,98.73361458634,,98.73361458634,13.339142498,0.378671145,1.826905,0.01726385,0,10.86912101,7.837745507,,41.29524837734,0,,,1.524554228,1.524554228,,0,0,,,,87.188940626,87.188940626,0
2024-10-01,2024,"Q4","2024/25","Q2","October",2257.62016480752,2088.313814263,2088.313814263,682.739227829,437.040856684,53.712968582,0,152.00404163351,16.683363577,17.68975050449,5.608246848,1157.69721232568,615.930194762222,317.085645879222,204.12164180483,167.80714146417,-73.084234386,518.129089013458,30.8435331418585,297.0607854226,190.224770449,13.792735792,,13.792735792,21.854638392,,4.919323226,9.845192758,,237.230999036319,179.530722915319,17.373974183,,24.665638483,11.528292997,4.132370458,10.646375072,,10.646375072,,169.30635054452,1.84322357,,,1.84322357,1.84322357,,89.65920145752,,89.65920145752,15.830301,0.476025365,1.9693488,0.014804,0,6.262205289,5.632297003,,32.70025838252,0,,,1.608777717,1.608777717,,0,0,,,,76.1951478,76.1951478,0
2024-11-01,2024,"Q4","2024/25","Q2","November",2468.12759153027,2219.763347039,2219.763347039,792.965086949,437.069007232,70.984730541,0,249.36800083323,15.266059929,14.22976890077,6.047519513,1172.54258101547,624.607006002669,308.110520933669,152.190544675685,214.349199718315,-50.043259325,526.566267660801,20.8593520028005,310.35265449,195.354261168,11.618125723,,11.618125723,20.452429252,,4.954991,9.751181629,,244.256748865531,190.824363217531,16.618467595,,22.067887269,11.243135044,3.50289574,9.998930209,,9.998930209,,248.36424449127,2.124426501,,,2.124426501,2.124426501,,132.43524058427,,132.43524058427,11.122095684,0.431471,1.7890086,0.0242813,0,11.288505877,4.875284843,,77.49717302827,0,,,1.608164555,1.608164555,,0,0,,,,112.196412851,112.196412851,0
2024-12-01,2024,"Q4","2024/25","Q2","December",3751.98248866045,3625.078378513,3625.078378513,2055.850516245,473.985358134,1257.402312772,0,195.9106615187,82.499214677,17.2191095083,28.833859635,1196.53417890378,677.924697600022,320.694473750022,260.664861078072,187.073432724928,-90.508069953,494.792654252757,20.8801851297569,274.2632879,199.649181223,14.862463306,,14.862463306,16.692639494,,4.616624226,8.954363745,,362.163399024221,292.855583921221,19.502500189,,32.802041259,12.709515798,4.293757857,10.53028434,,10.53028434,,126.90411014745,1.712431446,,,1.712431446,1.712431446,,75.21715217245,,75.21715217245,15.536499644,0.358356992,1.6050735,0.0246463,0,10.686360162,6.071650362,,19.62530149245,0,,,1.16672814,1.16672814,,0,0,,,,48.807798389,48.807798389,0
2025-01-01,2025,"Q1","2024/25","Q3","January",2504.91266707776,2344.497141485,2344.497141485,805.3933294,425.579393322,47.288223235,0,291.67283389082,14.714790687,21.70943468118,4.428653584,1271.03621881416,688.976719170914,307.380680055914,266.632674652586,176.333826873414,-61.370462411,560.228892566245,19.1315246732449,311.96436103,229.133006863,10.697915433,,10.697915433,14.304942419,,5.337592281,11.132691644,,257.797371698841,207.868074991841,14.528588778,,20.369891246,10.882112385,4.148704298,10.270221572,,10.270221572,,160.41552559276,1.253639307,,,1.253639307,1.253639307,,83.81153197676,,83.81153197676,9.704504225,0.407353275,1.7681068,0.0427393,0,12.947203257,4.934010207,,34.36508021276,0,,,1.12002128,1.12002128,,0,0,,,,74.230333029,74.230333029,0
2025-02-01,2025,"Q1","2024/25","Q3","February",2224.06377961393,2081.510273946,2081.510273946,655.12572636,402.606663776,33.450493626,0,185.70073041559,13.924623017,14.19900937741,5.244206148,1195.24249272051,668.058320439514,298.902885034514,220.019184651325,197.472046043675,-48.33579529,506.931037501,18.849883303,286.4259913,201.655162898,10.689201607,,10.689201607,21.036853763,,4.513880217,9.563933173,,220.660240097486,167.058520042486,14.784927623,,24.107888351,10.792984706,3.915919375,10.481814768,,10.481814768,,142.55350566793,1.861327815,,,1.861327815,1.861327815,,82.72053180393,,82.72053180393,10.551458,0.45235143,1.7979526,0.149921974,0,5.292202005,5.056665838,,33.86924597693,0,,,1.223120864,1.223120864,,0,0,,,,56.748525185,56.748525185,0
2025-03-01,2025,"Q1","2024/25","Q3","March",2397.75219425092,2206.427420897,2206.427420897,764.572776097,481.118983325,92.631339028,0,134.92517183571,26.908669842,10.13968228129,18.848929785,1171.72924385546,647.930828316536,305.311523216536,237.554363361537,173.971413527463,-68.906471789,502.312471095929,20.3728547629289,279.44534848,202.494267853,11.343471546,,11.343471546,23.771443276,,5.24073802,10.142472897,,260.671410650535,205.088143421535,15.896407863,,24.292690859,11.331622207,4.0625463,9.453990294,,9.453990294,,191.32477335392,15.118767783,,,15.118767783,15.118767783,,103.78752021892,,103.78752021892,11.587881019,0.4765952,1.76045891,0.03635862,0,5.514088618,4.970760149,,50.42919640692,0,,,1.748795986,1.748795986,,0,0,,,,70.6696893660001,70.6696893660001,0
