"Date","Year","Quarter","FY","QFY","Month","DCS_NFA","DCS_NFA_CBK","DCS_NFA_CBK_OFA","DCS_NFA_ODC","DCS_NDA","DCS_DCL","DCS_DCL_NCCG","DCS_DCL_CCG","DCS_DCL_LCG","DCS_DCL_COS","DCS_DCL_COS_OFC","DCS_DCL_COS_SLG","DCS_DCL_COS_PNFC","DCS_DCL_COS_PRV","DCS_DCL_COS_PRV_LN","DCS_OIN","DCS_OIN_SOE","DCS_OIN_COA","DCS_OIN_OIN","DCS_M3","DCS_M3_FXD","DCS_M2","DCS_M2_OLCD","DCS_M1","DCS_M1_TLCD","DCS_M1_CODC"
2018-01-01,2018,"Q1","2017/18","Q3","January",14030.7752364328,13618.295983292,12932.3584280354,412.479253140764,7060.60862316447,15808.0409825563,2490.7791889187,6413.27741513521,3922.49822621651,13317.2617936376,26.6999117653346,1.16839856073,39.1680099412454,13250.2254733703,13248.4611036427,-8747.4323593918,8516.92546577486,-8.01383002059559,-222.493063596343,21091.3838583521,6089.75841172698,15001.6254466251,6043.04699064279,8958.57845598232,5342.19421312164,3616.38424286067
2018-02-01,2018,"Q1","2017/18","Q3","February",14452.4839605591,13909.619939002,13026.1627784044,542.864021557128,6988.74446973613,15828.0711241664,2534.02030962422,6026.50452259788,3492.48421297366,13294.0508145422,21.5477736215162,1.14071184647,40.0279609913661,13231.3343680828,13229.5152423952,-8839.32665443024,8770.7897244311,-6.27785094522468,-62.2590790539225,21441.2284291864,6199.63778384095,15241.5906453455,6146.21603430335,9095.37461104212,5633.3270272441,3462.04758379801
2018-03-01,2018,"Q1","2017/18","Q3","March",14530.7374366549,13747.637824458,13123.5705661136,783.099612196872,6918.84066707184,15701.7045576213,2186.97436366661,5668.89655444132,3481.92219077471,13514.7301939547,19.4704757511814,1.12366820662,39.3379843301193,13454.7980656668,13452.7381677555,-8782.86389054949,8733.53709516768,-31.1891741443285,-18.1376212374746,21449.578108727,6160.03272595472,15289.5453827723,6218.10456697537,9071.44081579692,5467.53193254296,3603.90888325396
2018-04-01,2018,"Q2","2017/18","Q4","April",13931.3795718514,13019.253123397,12444.9778013164,912.126448454381,7385.79956220333,15829.3818379438,2215.61279212455,6300.03990189224,4084.42710976769,13613.7690458193,20.1886385601814,1.08824058616,33.4545169471523,13559.0376497258,13556.8873977003,-8443.58227574051,8702.38110346632,-51.9674741527722,310.76630187858,21317.1791356259,6219.43480229967,15097.7443333262,6320.24852349977,8777.49580982648,5363.94958224281,3413.54622758367
2018-05-01,2018,"Q2","2017/18","Q4","May",14158.1399002047,13228.096904281,12365.8771256423,930.042995923681,7574.59978622088,16255.6220527469,2537.95468511106,6098.83182166345,3560.87713655238,13717.6673676358,18.7231040901814,1.08209186807,33.7744929880976,13664.0876786895,13661.207720991,-8681.022266526,8733.44137464269,-46.8960992161965,99.3152073328871,21732.7396884323,6312.28439610963,15420.4552923227,6420.93936649056,8999.51592583209,5526.35801353922,3473.15791229287
2018-06-01,2018,"Q2","2017/18","Q4","June",14952.8753245037,13361.814226339,11965.0004415579,1591.0610981647,7797.11003858527,16836.0719399504,2716.39515423732,6830.49692211273,4114.10176787541,14119.6767857131,17.6249344757834,1.06776095202,47.1256165961706,14053.8584736891,14049.4347583923,-9038.96190136515,9047.37650476853,-70.9010298028432,79.3156332062211,22749.9853642438,6780.25140124524,15969.7339629985,6524.05162620059,9445.68233679792,5685.52274402868,3760.15959276925
2018-07-01,2018,"Q3","2018/19","Q1","July",14299.6372626291,13255.230836839,11913.9394562005,1044.40642579012,7391.82229294591,16421.6288321229,2327.03133420143,6190.07230994053,3863.0409757391,14094.5974979215,16.2604317867834,1.09700961911,44.602502282611,14032.637554233,14029.1412786277,-9029.80653917699,8585.29177298292,0.952772904598176,-445.467539098669,21691.4595594726,6358.07413779881,15333.3854216738,6479.56562164174,8853.81980003206,5116.78641126726,3737.0333887648
2018-08-01,2018,"Q3","2018/19","Q1","August",14435.1000333334,13354.947010361,11818.0113395591,1080.15302297239,8017.16155835961,16836.6987266627,2546.20774439094,6836.87410816585,4290.6663637749,14290.4909822717,34.0913240677834,1.06499373363,45.1488008888892,14210.1858635814,14208.1595295506,-8819.53716830309,8788.12372815401,67.2091462793522,-98.6225864284252,22452.2615939112,6632.76987379976,15819.4917201114,6527.8237682516,9291.66795185982,5484.97383127976,3806.69412058006
2018-09-01,2018,"Q3","2018/19","Q1","September",14712.9777151073,13525.376359265,12053.5617560188,1187.60135584232,7790.69826234429,17121.7844918214,2449.30238504126,6760.06674349139,4310.76435845013,14672.4821067801,32.8471951125193,1.03122498359,57.5740346512252,14581.0296520328,14578.788808272,-9331.08622947706,9017.21592375765,-147.47888801832,-166.391417701097,22503.6759802654,6568.80121371714,15934.8747665483,6465.56932974752,9469.30543680078,5623.6344442346,3845.67099256618
2018-10-01,2018,"Q4","2018/19","Q2","October",14468.4344640785,13305.310190337,11966.3866487261,1163.12427374149,8141.99070735353,17271.1800880773,2605.18877213156,6693.14505047594,4087.95627834437,14665.9913159458,33.2188597491893,0.98543717057,51.0009140311803,14580.7861049948,14578.4951285829,-9129.1893807238,9057.29697033307,-94.5718239492886,22.6794135585562,22610.4251688468,6724.43462325205,15885.9905455947,6588.6149925667,9297.37555302804,5474.50386990179,3822.87168312626
2018-11-01,2018,"Q4","2018/19","Q2","November",14175.9663930431,13285.069641712,11949.2124565327,890.896751331109,9210.25394868611,18331.4637611944,3437.62754650315,7664.8848506578,4227.25730415465,14893.8362146912,34.5005768057093,0.98850104093,54.3606911266001,14803.986445718,14801.4901711182,-9121.20981250827,9084.05595369358,-55.410940847222,18.257082032532,23386.2203457694,6673.01139367177,16713.2089520977,6766.19057749703,9947.01837460062,5918.21601798336,4028.80235661726
2018-12-01,2018,"Q4","2018/19","Q2","December",13939.757925174,13158.763473726,11770.5940245626,780.994451447952,9454.92711505751,17940.4323086022,2862.14673881911,6471.50849122236,3609.36175240325,15078.2855697831,33.7207741861744,0.988399437,54.1623067902128,14989.4140893697,14979.0926112514,-8485.50519354469,8697.22398181208,-10.9045235612376,222.623311828626,23394.6850428002,6758.39184983765,16636.2931929625,6796.39546335957,9839.89772960297,5614.82554283099,4225.07218677199
2019-01-01,2019,"Q1","2018/19","Q3","January",13986.7218117594,13379.012867436,12063.5883619778,607.708944323449,9089.98821105807,18095.5863713991,3159.32426877124,7455.32904499788,4296.00477622663,14936.2621026278,35.1185838567644,0.94834995,62.2264903417216,14837.9686784793,14826.0646606631,-9005.59816034098,8792.5826493493,271.312910603296,-484.328421594973,23076.7100248617,6717.05815428056,16359.6518705812,6640.30716463602,9719.34470594513,5712.93904860068,4006.40565734444
2019-02-01,2019,"Q1","2018/19","Q3","February",14198.7785290567,13559.88317182,12264.7026673107,638.895357236727,9089.41167709084,18293.9150357706,3287.87729720072,7262.18255690754,3974.30525970682,15006.0377385698,37.9066757231044,0.9407834,63.446608532,14903.7436709147,14893.4613586357,-9204.50335867973,8917.12969397467,-133.814893410482,-153.558771294577,23288.190207013,6750.11514676494,16538.0750602481,6778.20082897818,9759.87423126987,6010.10166044621,3749.77257082366
2019-03-01,2019,"Q1","2018/19","Q3","March",14097.2338734225,13879.871708524,12551.9018331777,217.362164898472,8807.36328639511,18561.8927292047,3091.08886105743,7049.30613144044,3958.21727038301,15470.8038681473,38.1982949049869,0.969712576,65.7961917979377,15365.8396688684,15349.0332958779,-9754.52944280963,9312.37761900612,-105.681085617765,-336.47073818574,22904.5971588059,6455.34369872749,16449.2534600784,6888.15887210525,9561.09458797312,5784.06284498514,3777.03174298797
2019-04-01,2019,"Q2","2018/19","Q4","April",14313.29172846,13773.356839141,12397.9437760332,539.934889318949,9003.96267045182,18907.6988608175,3203.53467847303,7626.79319899214,4423.25852051911,15704.1641823445,40.3185996601369,0.899156515,69.6058721350765,15593.3405540343,15573.3356836155,-9903.73619036568,9412.4125520308,-301.478171106526,-189.845467228359,23317.2543991341,6829.87085546403,16487.38354367,6911.52856688339,9575.85497678664,5849.64478502348,3726.21019176315
2019-05-01,2019,"Q2","2018/19","Q4","May",14547.2964208119,13522.024853365,12284.9725041799,1025.27156744692,9436.54586632417,19597.2348690315,3719.06484714527,7200.4699762397,3481.40512909443,15878.1700218862,46.2828466902169,0.916781852,76.9000982878211,15754.0702950562,15722.9060719965,-10160.6890027073,9446.9299064986,-178.181764633297,-535.5773315754,23983.842289305,7102.22097767891,16881.6213116261,7024.74875089945,9856.87256072662,6032.15095618071,3824.72160454591
2019-06-01,2019,"Q2","2018/19","Q4","June",13877.0338312308,13406.544572816,11857.7655027652,470.489258414823,10535.3592878017,20084.3679269635,3972.6959025602,7865.53972123666,3892.84381867645,16111.6720244033,48.7231051936408,0.902980852,102.175281635635,15959.870656722,15930.1852523757,-9549.00863916173,9019.25094197647,-129.919175490098,-399.838521695168,24412.3931204128,7133.42252848304,17278.9705919298,7260.61644742764,10018.3541445021,6025.12253999365,3993.23160450846
2019-07-01,2019,"Q3","2019/20","Q1","July",13747.3832966162,13316.225695903,11877.3461667155,431.15760071323,10140.9586794805,19894.5992955017,3653.31467082891,7178.82591373132,3525.51124290242,16241.2846246728,50.1561211413108,0.850485852,109.243091134733,16081.0349265448,16057.9669206047,-9753.64061602122,8959.75332519211,-26.5874492266317,-767.299841602473,23888.3419751851,7094.95348886382,16793.3884863212,7191.52069374998,9601.86779257125,5688.23883676764,3913.62895580361
2019-08-01,2019,"Q3","2019/20","Q1","August",13474.7430934331,12803.253917963,11389.5986470116,671.489175470082,11865.0165770233,21536.9280373066,5181.03345855744,9739.2299524917,4558.19649393426,16355.8945787491,32.9492675733708,2.042575852,111.936403908701,16208.966331415,16185.8746255463,-9671.91146028322,9012.9727553688,-90.2999242983804,-568.63878061604,25339.7596729816,7470.85177539508,17868.9078975865,7449.72888272085,10419.1790148657,6265.0964027187,4154.08261214699
2019-09-01,2019,"Q3","2019/20","Q1","September",13028.396236725,12703.552641937,11566.7786544059,324.843594788037,12129.8437732097,22085.0208058836,5642.43933495295,9401.70932169771,3759.26998674476,16442.5814709306,45.7739115225658,1.970249852,115.542996703751,16279.2943128523,16249.4111980483,-9955.17703267391,9029.57075734604,-237.23598961315,-688.370285714725,25158.2400127813,7155.58974625322,18002.6502665281,7489.99450003596,10512.6557664922,6422.43205571219,4090.22371077996
2019-10-01,2019,"Q4","2019/20","Q2","October",13455.5250906707,12887.791490494,11567.2843453732,567.733600176673,12527.6133294601,22795.3973737761,6213.09989728664,9958.47006207112,3745.37016478448,16582.2974764894,44.7851421657258,1.936908852,119.601911000754,16415.9735144709,16385.7578120106,-10267.7840443159,9458.53856876414,-55.0857432407235,-754.159732311082,25983.1384186323,7464.09867394665,18519.0397446857,7837.18270708726,10681.8570375984,6486.06994283219,4195.78709476624
2019-11-01,2019,"Q4","2019/20","Q2","November",13469.697183628,12843.012371918,11462.3618488597,626.684811710005,12955.5778991342,23085.701499322,6335.96207620824,10229.2735253671,3893.31144915888,16749.7394231137,76.1176128398958,1.962426852,124.290373401485,16547.3690100203,16520.971365564,-10130.1236001878,9462.38004138734,-51.3912666118321,-616.352292188635,26425.275088221,7422.74457581244,19002.5305124086,7942.43520297964,11060.0953094289,6586.85477359458,4473.24053583433
2019-12-01,2019,"Q4","2019/20","Q2","December",14083.7211509533,13169.353718838,11677.0216803695,914.367432115254,13034.3630768993,22483.4440239755,5433.95246753905,10107.7428426329,4673.7903750939,17049.4915564364,73.0349837366511,1.991420852,124.81368781905,16849.6514640287,16827.8768158396,-9449.08094707618,9445.18317475969,-48.8717522776124,44.9739799611162,27118.0842258191,7755.98996834244,19362.0942574767,7915.65030090896,11446.4439565677,6757.68554395623,4688.75841261148
2020-01-01,2020,"Q1","2019/20","Q3","January",14115.5883484564,13038.268316985,11755.5120722939,1077.32003147136,12773.1554363663,22647.7951221904,5747.79417249527,9759.55669167981,4011.76251918455,16900.0009496951,52.1442046742911,1.896068852,129.074004576663,16716.8866715922,16695.4857014241,-9874.6396858241,9556.1448407765,-16.9627197597504,-301.532125287854,26888.7437873219,7521.59983195921,19367.1439553627,7899.13130506921,11468.0126502935,6839.85810848732,4628.15454180621
2020-02-01,2020,"Q1","2019/20","Q3","February",14561.3799782044,13398.3064612,12105.8321732313,1163.07351700435,12654.4696370388,22866.7948720176,6038.64460329118,10016.9405065709,3978.29590327968,16828.1502687265,42.1388678998011,1.637592,129.525084315753,16654.8487245109,16635.9284344948,-10212.3252349788,9714.18969581442,-118.845748022876,-379.289791141501,27215.8496134146,7717.85905970742,19497.9905537071,8073.9777726971,11424.01278101,7051.53299088549,4372.47979012455
2020-03-01,2020,"Q1","2019/20","Q3","March",15342.1158268554,13637.854526438,12226.4308166543,1704.26130041742,12146.7916454535,22506.1963081508,5441.52384057522,10316.5059753824,4874.98213480722,17064.6724675756,45.2126969009863,1.286013,134.173963964701,16883.9997937099,16843.8773081237,-10359.4046626973,9994.59492073941,-155.814094271255,-208.995647686623,27488.907477544,7951.79893212692,19537.1085454171,8050.7690789922,11486.3394664249,6982.9508843017,4503.38858212317
2020-04-01,2020,"Q2","2019/20","Q4","April",15036.2241909847,13446.860070917,11856.9040528511,1589.36412006771,13176.6290270647,23499.1842825365,6157.76816095735,11302.9546874456,5145.1865264882,17341.4161215791,39.8511415742363,1.300332,134.896838486714,17165.3678095182,17130.8172704232,-10322.5552554718,10066.6447715695,-68.6092174491755,-187.301266453157,28212.8532197397,8341.45063294541,19871.4025867943,8316.23232261186,11555.1702641824,7106.70275543905,4448.46750874338
2020-05-01,2020,"Q2","2019/20","Q4","May",15338.1929785626,13166.637208406,11574.7987939148,2171.55577015661,13691.9464479998,24158.9322462285,6734.41156508641,11198.1545149832,4463.74294989679,17424.5206811421,38.9740004612363,1.308983,23.67554795149,17360.5621497294,17330.4566513799,-10466.9857982287,10043.0604962384,-53.5128010063873,-370.412500983909,29030.1394263349,8651.98450478508,20378.1549215498,8574.95174021169,11803.2031813381,7174.8170428949,4628.38613844323
2020-06-01,2020,"Q2","2019/20","Q4","June",16223.3007682361,14717.592685544,14415.2082395294,1505.70808269213,13845.5476190797,24316.3871061756,6895.16876067837,10992.1034102275,4096.93464954916,17421.2183454972,36.7676470475316,1.243167,26.36352192249,17356.8440095272,17326.4053697998,-10470.8394870959,10102.1045163507,-235.606044886757,-133.12892585843,30068.848387025,8493.83877171106,21575.0096153139,8896.75852058965,12678.2510947243,7801.01858900568,4877.23250571861
2020-07-01,2020,"Q3","2020/21","Q1","July",16907.0553213104,15649.310833585,15003.6158329679,1257.74448772537,12241.84779618,22893.8326973,5486.55523159035,12629.7483386095,7143.19310701919,17407.2774657096,33.2991156467316,1.224179,27.72851028349,17345.0256607794,17318.2897637864,-10651.9849011199,9954.78572567524,-167.570138258778,-529.629037185924,29148.9031163926,8424.92630945352,20723.9768069391,8882.30675282564,11841.6700541135,6923.80139066224,4917.86866345122
2020-08-01,2020,"Q3","2020/21","Q1","August",16003.6187306766,14963.60427349,14272.2025695158,1040.01445718658,14215.6820097379,24997.7094401609,7640.16324379861,13247.7549469643,5607.59170316572,17357.5461963623,32.4802655306316,1.501172,26.85117513149,17296.7135837002,17285.3391436106,-10782.027430423,10491.4677828788,-92.8172013028086,-197.742446241408,30219.3007407156,8350.90591008813,21868.3948306274,8925.18269399831,12943.2121366291,7985.11770243761,4958.09443419151
2020-09-01,2020,"Q3","2020/21","Q1","September",16312.3153865594,15276.954827912,14727.2003605679,1035.36055864735,14189.1518814112,25272.6303972331,7591.47623582881,12601.0280923457,5009.55185651687,17681.1541614043,32.2986020474525,1.208578,26.92961996249,17620.7173613943,17602.7129444968,-11083.4785158219,10748.5705767884,-123.997026838446,-210.91091219506,30501.4672664889,8505.88151046218,21995.5857560267,9618.91246506195,12376.6732909647,7554.42234148505,4822.25094947969
2020-10-01,2020,"Q4","2020/21","Q2","October",16574.2449207797,15190.903481476,14534.9046511967,1383.3414393037,14625.349667263,26187.4948124072,8344.70988744205,13876.559621192,5531.84973374999,17842.7849249651,85.5387675690225,1.120192,25.30988819949,17730.8160771966,17699.241296816,-11562.1451451441,10898.9376463024,-100.207276549542,-563.0002222922,31199.5945868645,8851.7082544685,22347.886332396,9420.22926753522,12927.6570648608,8031.28510893976,4896.37195592107
2020-11-01,2020,"Q4","2020/21","Q2","November",15626.4725338473,14182.080374762,13691.8271179181,1444.39215908526,15953.7718877334,26926.9590533747,9012.91469474677,15347.1593351883,6334.2446404415,17914.0443586279,28.3894573870225,1.133744,68.73098347849,17815.7901737624,17787.352650524,-10973.1871656413,10767.1815370058,-46.9575770615319,-159.048051573984,31580.2444207535,8993.85202952632,22586.3923912272,9486.18121346559,13100.2111777616,8033.46850736133,5066.74267040026
2020-12-01,2020,"Q4","2020/21","Q2","December",16644.2074698739,15180.522335778,14051.132537818,1463.68513409594,15109.0279534628,26139.3354051509,7767.07087436456,13813.1248128941,6046.05393852958,18372.2645307863,28.0448192312958,1.126823,70.0849608178167,18273.0079277372,18249.0892310161,-11030.3074516881,10598.3178352558,30.7139032135006,-462.703519645792,31753.2354240734,8796.01548642016,22957.2199376532,9385.03352150393,13572.1864161493,8136.33590807009,5435.85050807917
2021-01-01,2021,"Q1","2020/21","Q3","January",15550.3973352635,14116.607342437,13155.4986547331,1433.78999282649,16289.0650364991,27294.8475640865,8868.90195961438,14567.1090588981,5698.20709928376,18425.9456044721,20.6528625631958,1.091816,70.1969720712688,18334.0039538376,18315.6105853763,-11005.7825275874,10733.642481314,-33.5990094847029,-238.541036788682,31839.462372108,9056.8905501283,22782.5718219797,9500.80227148343,13281.7695504963,7913.96322382108,5367.80632667519
2021-02-01,2021,"Q1","2020/21","Q3","February",15345.648986153,13685.545787692,12872.8523420236,1660.10319846095,16566.752003866,28018.4625755228,9600.36837269811,15057.2981279551,5456.92975525698,18418.0942028247,20.206941601708,1.104562,66.9272345400569,18329.8554646829,18309.9674649551,-11451.7105716568,10806.0220540542,-144.176377881012,-501.512139721538,31912.4009872756,9046.26958438979,22866.1314028858,9614.72143085245,13251.4099720333,7969.86408500306,5281.54588703029
2021-03-01,2021,"Q1","2020/21","Q3","March",14656.2704605061,13657.015374342,13250.8974019144,999.255086164131,17094.0722935418,28345.3101607737,9731.79877080277,15398.6455197371,5666.84674893437,18613.5113899709,29.2109754309255,1.03024,67.2005861312129,18516.0695884088,18486.5559022574,-11251.2378672318,10943.5987747232,1.77621576880998,-309.415308277453,31750.342721948,8922.98478126029,22827.3579406877,9753.97115726873,13073.386783419,7963.81286176376,5109.57392165519
2021-04-01,2021,"Q2","2020/21","Q4","April",14375.6586967768,13067.819462952,12765.2678037593,1307.83923382479,17095.9396090223,28522.6495661396,10064.995776723,15133.3092052259,5068.31342850291,18457.6537894167,29.2762016969215,1.002597,66.8810350481081,18360.4939556716,18333.3088715741,-11426.7099571173,10799.309803349,-179.971717350997,-447.42843641732,31471.5995360384,9085.26647945088,22386.3330565875,9735.91638646267,12650.4166701248,7709.44209423559,4940.97457588925
2021-05-01,2021,"Q2","2020/21","Q4","May",14190.2615386048,13113.358391248,12811.5905597896,1076.90314735678,17360.3084666445,28808.1618692132,10395.907216263,15177.8443437132,4781.9371274502,18412.2546529502,28.9400935352498,1.008092,68.612069473974,18313.694397941,18288.8603798619,-11447.8534025687,10805.0202407078,-133.09929431178,-509.73386754908,31550.5700039989,8971.74122945679,22578.8287745421,9724.49990158902,12854.3288729531,7777.74394888009,5076.584924073
2021-06-01,2021,"Q2","2020/21","Q4","June",16376.779811622,15501.623893564,14775.4032471247,875.155918057963,16242.483823155,28190.7012802208,9320.28594059451,15944.5855450891,6624.29960449455,18870.4153396263,15.9317004079492,1.010576,68.0927878786903,18785.3802753396,18765.6293430143,-11948.2174570658,10965.9677544594,-255.486092538808,-726.763610067558,32619.2636312286,8941.33608488427,23677.9275463443,9916.17142839833,13761.756117946,8524.5027204901,5237.25339745589
2021-07-01,2021,"Q3","2021/22","Q1","July",15524.4425976059,15203.648116412,14740.54880084,320.794481193851,17310.9987523837,28671.7855176898,9524.95470725244,15285.7008727293,5760.74616547682,19146.8308104374,15.938721294218,0.940855,68.3210196351285,19061.630214508,19040.0711652655,-11360.7867653061,10961.9590995262,-8.66396914482537,-390.163696635043,32835.4413460229,8803.48262954889,24031.9587164741,9941.96002197316,14089.9986945009,8681.76690667161,5408.23178782928
2021-08-01,2021,"Q3","2021/22","Q1","August",15854.0588826186,15444.029837298,15926.6092861138,410.029045320598,17223.7266864257,28756.5916312903,9599.44539402996,16178.3144764417,6578.8690824117,19157.1462372603,25.9065305045715,0.937661,75.2237443465483,19055.0783014092,19036.708505453,-11532.8649448646,10998.8304404921,-19.8257980870975,-514.208706285424,33077.7855655346,8927.58349810674,24150.2020674278,10011.3399454227,14138.8621220051,8757.47568444926,5381.38643755586
2021-09-01,2021,"Q3","2021/22","Q1","September",15264.8148929602,15002.234071194,15653.2912401822,262.580821766188,17306.6318899384,29188.0336606432,9810.21934596935,15663.8747731934,5853.65542722404,19377.8143146739,54.9390976835019,0.423468,76.8590388277321,19245.5927101626,19218.5266638155,-11881.4017707049,11132.9548688839,-94.1438065207759,-654.303095300222,32571.4467848762,8863.84774025969,23707.5990446166,9952.5469822812,13755.0520623354,8454.56405550226,5300.4880068331
2021-10-01,2021,"Q4","2021/22","Q2","October",16139.758840633,14781.425187594,15396.5741347469,1358.33365303904,16540.6455148621,28845.6475014662,9345.44921667449,14744.9862140207,5399.53699734619,19500.1982847917,46.0248797261534,0.415447,86.3529106506692,19367.4050474149,19342.6587051693,-12305.0019866041,11147.1788248884,-35.2146342118817,-1122.60852750375,32680.4043527728,8869.63270778065,23810.7716449921,9823.11113183184,13987.6605131603,8652.47885202709,5335.18166113319
2021-11-01,2021,"Q4","2021/22","Q2","November",16867.8495082402,15108.69500232,15489.9706647226,1759.15450592024,16673.3248043103,28825.5374023353,9168.15435031197,15818.5189978288,6650.36464751686,19657.3830520233,44.8913511683596,0.401025,83.6471279083464,19528.4435479466,19504.6895119257,-12152.212598025,11244.2826141461,-252.881982848417,-655.048001030544,33541.1743083015,9090.23603467205,24450.9382736295,9946.89873798555,14504.0395356439,8950.12738074753,5553.91215489641
2021-12-01,2021,"Q4","2021/22","Q2","December",16932.0611408081,15226.803424607,15358.6399425302,1705.25771620112,16428.6164619827,28470.5984298252,8563.17228561323,14950.959968575,6387.78768296181,19907.4261442119,43.257062823539,0.405062,78.9775106396951,19784.7865087487,19764.516100377,-12041.9819678425,11270.1188964331,-156.85131585211,-615.011755557295,33360.6776059793,9066.94318684474,24293.7344191345,9590.81091375734,14702.9235053772,8910.1713698249,5792.7521355523
2022-01-01,2022,"Q1","2021/22","Q3","January",16196.2589174383,14535.639840937,14597.8060424666,1660.61907650134,17236.3986640836,29141.4733130126,9214.72587939749,15449.8244916427,6235.09861224518,19926.7474336151,43.1682021553552,0.392589,77.3177634450113,19805.8688790148,19790.2549561179,-11905.074648929,11244.9596679057,-153.775952513546,-506.339028509708,33432.6575794731,9018.37058469908,24414.286994774,9485.03970386028,14929.2472909137,9511.78427465503,5417.4630162587
2022-02-01,2022,"Q1","2021/22","Q3","February",16364.7779155448,14892.557597923,15114.337804271,1472.22031762183,17256.8931221132,29491.7485452154,9343.77433651747,15393.0051735102,6049.23083699274,20147.974208698,41.6069533039852,0.391379,74.4542901068617,20031.5215862871,20008.1309786009,-12234.8554231022,11435.3380719962,-205.329637727625,-594.187713378437,33621.6710348977,9300.92751118789,24320.7435237098,9736.01794626844,14584.7255774413,9267.15725208205,5317.56832535929
2022-03-01,2022,"Q1","2021/22","Q3","March",16382.1926700236,15111.466201223,16016.0429795944,1270.72646880064,17025.3541667558,29659.1505794941,9541.4457490676,15013.551442687,5472.10569361942,20117.7048304265,42.31202222281,0.371367,70.3226900001636,20004.6987512035,19965.4045808993,-12633.7964127383,11510.3139182361,-231.313045382662,-892.169449119472,33407.5468359905,9303.95080898975,24103.5960270007,9767.42430172218,14336.1717252785,9159.12412477343,5177.04760050512
2022-04-01,2022,"Q2","2021/22","Q4","April",16393.0852613511,15216.553801174,16146.7529203903,1176.5314601771,16858.6142602932,29460.6177109943,9296.14203056532,14816.6331767871,5520.49114622179,20164.475680429,42.899120496788,0.366636,64.38633729796,20056.8235866343,20030.9714163318,-12602.0034507011,11483.3797255504,-99.0716108804016,-1019.5521142703,33251.6995211524,9091.00651449602,24160.6930066564,9568.96682233342,14591.7261843229,9408.35142032659,5183.37476399635
2022-05-01,2022,"Q2","2021/22","Q4","May",17195.9074847795,14905.491831426,15982.0170801495,2290.41565335352,17429.771923466,30969.0829817707,10367.7384064512,16143.6377315881,5775.89932513696,20601.3445753196,45.5554501463622,0.360442,74.5524542847682,20480.8762288885,20391.3867783505,-13539.3110583047,12366.755431896,53.7607161943053,-1226.31634260304,34625.6794106752,9643.07024466874,24982.6091660065,10184.2954934833,14798.3136725232,9518.23638266176,5280.0772898614
2022-06-01,2022,"Q2","2021/22","Q4","June",15906.1652488054,14369.577877539,15466.7730672652,1536.58737126635,19964.2627579512,32968.382104536,11990.5709806086,17252.0685412244,5261.49756061584,20977.8111239274,52.0430592239695,0.351323,70.8401186524913,20854.5766230509,20760.4845397123,-13004.1193465848,12020.7029425295,-156.969834798608,-826.446569256757,35870.4280065879,9537.6522692017,26332.7757373862,10438.5269463458,15894.2487910404,10175.9997453754,5718.24904566506
2022-07-01,2022,"Q3","2022/23","Q1","July",15822.4274990325,13936.801499377,15037.8142416489,1885.62599965554,19663.2907222916,32870.7681954244,11564.0513402133,16925.8904777374,5361.83913752411,21306.7168552111,109.30824248611,0.367768,71.2987983938206,21125.7420463312,20992.841724053,-13207.4774731328,12615.0556246605,-170.171359345675,-422.25048912662,35485.7182200159,9878.85016682985,25606.8680531861,10351.622804503,15255.2452486831,9445.342677281,5809.90257140206
2022-08-01,2022,"Q3","2022/23","Q1","August",14887.1363876975,12984.5595250795,14457.7341970235,1902.57686261798,20638.6810000809,34134.0994369052,12768.8126703198,17767.0056658913,4998.19299557151,21365.2867665854,109.062473653349,0.358094,70.2906761220526,21185.57552281,21082.7571632994,-13495.4184368243,12523.8221574803,-45.5728663239663,-926.023413019988,35525.8173874946,9784.21418262403,25741.6032048706,10418.7673791379,15322.8358257327,9539.36133087098,5783.47449486174
2022-09-01,2022,"Q3","2022/23","Q1","September",14423.4297462345,12625.443729626,14231.9862865328,1797.98601660848,20813.8458448423,34625.017220499,12061.4031041452,16877.6150373023,4816.21193315714,22563.6141163538,1190.3447282169,0.336152,70.3115273232023,21302.6217088137,21183.9246766338,-13811.1713756567,12845.913073414,45.2808349288077,-1010.53913717147,35237.2755904099,9700.56984648926,25536.7057439206,10187.3956020393,15349.3101418813,9628.17622405117,5721.13391783016
2022-10-01,2022,"Q4","2022/23","Q2","October",13654.4015429545,12409.667205413,13729.2613455914,1244.73433754148,20924.3556141599,35308.788707957,12611.5096611832,17642.0630062993,5030.55334511613,22697.2790467738,1134.56733892695,0.719013,74.3652043492755,21487.6274904976,21393.2238434483,-14384.4330937971,12756.0425562202,-472.985764013643,-1155.40477356322,34578.7571571533,9331.51568210007,25247.2414750532,10558.7033303877,14688.5381446656,8932.61698895919,5755.92115570639
2022-11-01,2022,"Q4","2022/23","Q2","November",12905.6935520522,11994.743846112,13358.038931191,910.949705940164,22129.0104105776,36537.6514308702,14336.9041166588,19497.3235363478,5160.41941968903,22200.7473142114,607.142170733721,0.323046,76.6581686759418,21516.6239288017,21453.8770872186,-14408.6410202926,12830.5090123705,-149.953962789938,-1428.17804513216,35034.7039626167,9284.23459051159,25750.4693721051,11010.4367183597,14740.0326537454,8664.06832700424,6075.96432674118
