"Date","Year","Quarter","FY","QFY","Month","REV_GRA_14","REV_TAX_14","REV_SOC_14","GRA_14","REV_OTH_14","EXP_14","EXP_COE_14","EXP_GS_14","EXP_CFC_14","EXP_I_14","EXP_SUB_14","EXP_GRA_14","EXP_SOC_14","EXP_OTH_14","GOB_14","NOB_14","NA_NFN_14","NA_NFN_FA_14","NA_NFN_CI_14","NA_NFN_VL_14","NA_NFN_NP_14","NLB_14","NA_FIN_14","NA_FIN_DOM_14","NA_FIN_EXT_14","NA_FIN_MGSDR_14","NL_14","NL_DOM_14","NL_EXT_14","EAO_14"
1999-12-01,1999,"Q4","1999/00","Q2","December",169.623331617,100.797871617,0,68.620148,0.205312,118.142451891913,18.0682959459296,54.6011463173048,,7.9204665,0,36.806367042679,0.746176086,,51.4808797250867,51.4808797250867,31.40763194142,31.40763194142,,,,20.0732477836666,59.8378490000002,59.8378490000002,0,,61.0197956831875,51.164386,9.85540968318751,21.2551944668539
2000-01-01,2000,"Q1","1999/00","Q3","January",107.852599997,76.675525997,0,30.64931,0.527764,94.0508582416934,18.401181142081,38.0535061929253,,6.5108435,0,30.3391513206871,0.746176086,,13.8017417553066,13.8017417553066,27.4639985916399,27.4639985916399,,,,-13.6622568363333,75.270385,75.270385,0,,137.158037583188,114.406923,22.7511145831875,48.2253957468542
2000-02-01,2000,"Q1","1999/00","Q3","February",106.511798897,74.197330197,0,30.7969817,1.517487,108.819458076157,16.6483048116322,49.6386278171052,,8.4422299,0,33.0719380264195,1.018357521,,-2.30765917915693,-2.30765917915693,29.0746971571764,29.0746971571764,,,,-31.3823563363333,30.004952,30.004952,0,,71.0331698831875,59.949545,11.0836248831875,9.64586154685415
2000-03-01,2000,"Q1","1999/00","Q3","March",128.641635,85.485855,0,42.797481,0.358299,113.792385763542,19.1499445360907,50.3015162755031,,8.634933,0,34.6876344309483,1.018357521,,14.8492492364579,14.8492492364579,31.3512387357912,31.3512387357912,,,,-16.5019894993334,25.2202009999996,25.2202009999996,0,,1.78250024918753,-1.62813583399998,3.41063608318751,-39.9396902501454
2000-04-01,2000,"Q2","1999/00","Q4","April",199.982882084,77.577761884,0,101.1291222,21.275998,111.71639553746,13.7945962256859,52.5642703249191,,10.846153,0,33.4930184658546,1.018357521,,88.2664865465404,88.2664865465404,28.2733787958737,28.2733787958737,,,,59.9931077506666,158.025875,158.025875,0,,89.5555428831875,18.281846,71.2736968831875,-8.47722436614595
2000-05-01,2000,"Q2","1999/00","Q4","May",135.200098567,87.048633567,0,47.623484,0.527981,128.204971959048,22.4345611101643,63.7944559317269,,6.681397,0,34.2762003961566,1.018357521,,6.99512660795224,6.99512660795224,32.9544408742856,32.9544408742856,,,,-25.9593142663334,-79.912795,-79.912795,0,,-8.82048141681261,-19.0963005000001,10.2758190831875,45.132999316854
2000-06-01,2000,"Q2","1999/00","Q4","June",143.24102634388,98.226818559,0,41.29101578488,3.723192,194.995421123674,26.0725922340536,124.902911823809,,5.2544948,0,36.8213588858108,1.94406338,,-51.7543947797937,-51.7543947797937,67.5331829516596,67.5331829516596,,,,-119.287577731453,-167.90064,-167.90064,0,,-160.165141940812,-175.689861224,15.5247192831875,-111.552079672266
2000-07-01,2000,"Q3","2000/01","Q1","July",135.35712775543,84.077604,0,50.4205447554301,0.858979,90.4923632906068,15.3186506852084,31.264398224442,,4.4348618,0,38.4560950599565,1.018357521,,44.8647644648233,44.8647644648233,23.1339120228931,23.1339120228931,,,,21.7308524419302,-34.685833,-34.685833,0,,-66.2251987085972,-77.4860920000003,11.2608932914032,-9.80851326666692
2000-08-01,2000,"Q3","2000/01","Q1","August",168.28672975543,87.306681,0,76.2895917554301,4.690457,132.436357617853,20.5526347098095,50.0425262896004,,10.572477,0,48.2746669895375,2.786141227,0.207911401905123,35.8503721375775,35.8503721375775,29.4833338956474,29.4833338956474,,,,6.36703824193015,33.9014799999999,33.9014799999999,0,,12.1703920914037,0.951227000000525,11.2191650914032,-15.364049666666
2000-09-01,2000,"Q3","2000/01","Q1","September",152.50645634643,80.648285591,0,71.0536747554301,0.804496,129.191299146001,19.1806107213975,52.7519010544372,,20.02133,0,35.0626888841445,1.902249374,0.272519112021477,23.3151572004294,23.3151572004294,41.7169573674993,41.7169573674993,,,,-18.4018001670698,37.0987900000002,37.0987900000002,0,,69.334949991403,1.26106799999981,68.0738819914032,13.834359824333
2000-10-01,2000,"Q4","2000/01","Q2","October",140.03899855543,88.02493,0,51.4111125554301,0.602956,125.037983742125,18.4183789162568,46.244463516869,,8.3085788,0,49.871386732903,1.902249374,0.292926402095956,15.0010148133053,15.0010148133053,29.4543745713751,29.4543745713751,,,,-14.4533597580698,-21.7855030000001,-21.7855030000001,0,,12.4331280914033,-14.8854589999998,27.3185870914032,19.7652713333336
2000-11-01,2000,"Q4","2000/01","Q2","November",139.36349515543,87.745858,0,51.3840821554301,0.233555,125.705569350594,17.9650692889482,46.5511630562412,,5.8182712,0,53.1942997697964,1.902249374,0.274516661607869,13.6579258048364,13.6579258048364,29.6552940629062,29.6552940629062,,,,-15.9973682580698,112.6644,112.6644,0,,124.167134091403,114.02066,10.1464740914032,-4.49463416666642
2000-12-01,2000,"Q4","2000/01","Q2","December",333.23656031543,93.3739643,0,239.62923995543,0.23335606,138.913446214106,19.3015831455748,81.0321646181396,,4.292412,0,32.01506028567,1.902249374,0.369976790721792,194.323114101324,194.323114101324,53.7805222993936,53.7805222993936,,,,140.54259180193,214.414339,214.414339,0,,102.873687791403,75.2517701999998,27.6219175914032,29.0019405933331
2001-01-01,2001,"Q1","2000/01","Q3","January",140.69382755543,97.393055,0,43.2088595554301,0.091913,115.662292898376,18.6075297456015,45.0734461225383,,4.859662,0,44.9888415340893,1.902249374,0.230564122146988,25.0315346570541,25.0315346570541,30.1676836151239,30.1676836151239,,,,-5.1361489580698,98.8229200000001,98.8229200000001,0,,106.809118491403,85.1624109999999,21.6467074914032,2.85004953333322
2001-02-01,2001,"Q1","2000/01","Q3","February",125.82832565543,80.963508,0,44.6436136554301,0.221204,151.079235270895,18.8171120947765,58.6180589019287,,12.7382988,0,58.8488316096035,1.902249374,0.154684490586088,-25.2509096154647,-25.2509096154647,27.5623795366051,27.5623795366051,,,,-52.8132891520698,-91.3387800000002,-91.3387800000002,0,,-54.8251852765969,-65.395454868,10.5702695914032,-16.2996944286665
2001-03-01,2001,"Q1","2000/01","Q3","March",131.54971975543,82.959882,0,48.5622967554301,0.027541,145.380088483313,20.1766058685755,58.4845519367998,,18.72193,0,45.7262978429436,1.902249374,0.368453460994281,-13.830368727883,-13.830368727883,38.7746380301868,38.7746380301868,,,,-52.6050067580698,2.13932000000003,2.13932000000003,0,,53.0871620914029,45.2955989999998,7.79156309140317,-1.65716466666691
2001-04-01,2001,"Q2","2000/01","Q4","April",120.44979675543,85.345055,0,34.9352707554301,0.169471,121.967637087349,19.6429002047285,54.9744349639934,,6.72199124,0,38.544292020165,1.902249374,0.181769284462478,-1.51784033191927,-1.51784033191927,31.2247736661505,31.2247736661505,,,,-32.7426139980698,7.78646099999998,7.78646099999998,0,,48.0137378514033,35.9156490000002,12.0980888514032,7.48466285333353
