"Date","Year","Quarter","FY","QFY","Month","IM_ASI","IM_IND","IM_CHN","IM_JPN","IM_MYS","IM_KOR","IM_SGP","IM_IDN","IM_THA","IM_HKG","IM_RUS","IM_PAK","IM_TWN","IM_VNM","IM_BGD","IM_LKA","IM_GEO","IM_PHL","IM_PRK","IM_ASI_OTH","IM_EUU","IM_DEU","IM_GBR","IM_NLD","IM_ITA","IM_FRA","IM_BEL","IM_SWE","IM_DNK","IM_IRL","IM_ESP","IM_FIN","IM_AUT","IM_HUN","IM_POL","IM_CZE","IM_MLT","IM_ROU","IM_BGR","IM_SVK","IM_LUX","IM_CYP","IM_PRT","IM_GRC","IM_LTU","IM_EST","IM_EUU_OTH","IM_MIE","IM_ARE","IM_KWT","IM_SAU","IM_LBN","IM_BHR","IM_QAT","IM_ISR","IM_IRN","IM_SYR","IM_JOR","IM_IRQ","IM_OMN","IM_MIE_OTH","IM_COM","IM_KEN","IM_EGY","IM_SWZ","IM_COD","IM_MUS","IM_RWA","IM_MWI","IM_SDN","IM_BDI","IM_ZWE","IM_ETH","IM_NAM","IM_ZMB","IM_ERI","IM_SSD","IM_COM_OTH","IM_ROA","IM_ZAF","IM_TZA","IM_CIV","IM_GHA","IM_LBR","IM_NGA","IM_BEN","IM_GAB","IM_BWA","IM_MLI","IM_CMR","IM_BFA","IM_SEN","IM_NER","IM_SLE","IM_TGO","IM_TUN","IM_ROA_OTH","IM_ROE","IM_UKR","IM_TUR","IM_CHE","IM_NOR","IM_SRB","IM_HRV","IM_MDA","IM_ROE_OTH","IM_UCL","IM_USA","IM_BRA","IM_CAN","IM_AUS","IM_CHL","IM_PER","IM_JAM","IM_COL","IM_MEX","IM_PAN","IM_VGB","IM_ARG","IM_DOM","IM_NZL","IM_URY","IM_CUB","IM_LIE","IM_UCL_OTH","IM"
2020-12-01,2020,"Q4","2020/21","Q2","December",280.658529546131,75.4585476854142,120.665850679865,32.852979634703,8.77756036315662,5.12337977274678,3.66252114023385,9.98775138506532,3.35886129250618,1.09044703571307,10.3536105789591,2.17562783133387,4.11189533744392,1.81739338077669,0.596418409312885,0.384467351375166,0.0847098527640002,0.0359903226299116,0.0772566455760302,0.0432608465546484,93.9695633085545,5.93392057029333,6.15001547562307,56.1041917183442,5.05337785064656,6.1944436985537,2.17553723896453,0.985466103398817,1.07958429956445,3.67249016065467,0.847843123187757,0.43171168049386,0.352679024410195,0.275471732178429,1.60782502105485,0.475001164544307,0,0.00779629786417488,0.0159068802725451,0.300231847970983,0.740441974748484,0.0849810329359898,0.275956060955158,0.0527519525400239,0.0543615402411385,0.00715038639412629,1.09042647271915,58.0659075039449,39.9154877641181,0.125287101165412,9.32804966068507,0.094347025991827,1.97929852224694,0.917572985375618,0.337699919312062,0.00201814838389735,0,0.0419632300751914,0.0544499964508716,5.26973315013987,0,145.855328093782,76.0216600070311,8.6382200431047,1.97477649622962,3.6119755501055,0.156592867459383,0.32046287404853,0.247560820954652,0.00693735051556023,13.5075161113194,33.8376966050372,0.0456079898714053,6.02240106788187,0.547276112502527,0,0.912744677667221,0.0038995200536547,184.572687239199,38.4635758846196,118.646479698832,0.027402531213685,0.00837596780969908,0,0.0116456440931392,0.0139940767566268,0,0,0.000144282241985224,0.000718777985631823,5.95538413427744,0.000336566317921242,8.38626403536028,0.000936203483333122,0.0469212727508945,0.0275506123429483,12.9829575511144,8.02866345258817,2.98538612629595,4.19980467477196,0.691084791676926,0.0547489093385974,0.0124289947764337,0,0,0.085209955728301,17.0443620801658,11.122441468001,1.35191885456121,2.16785043268076,0.636941366331871,0.221321705259427,5.40146422915911e-05,0.00186213403749264,0.00014403904611091,0.134076162504354,0,0,1.35492930920083,0,0.0309986937653592,0,0.00694743524397899,0.0023656249719042,0.0125108399191428,788.195041224366
2021-01-01,2021,"Q1","2020/21","Q3","January",200.418679981229,56.4889569708767,80.7337541801605,16.2915255837462,7.50434066038252,5.60449018044783,2.17467258954667,11.4820154889125,1.82819376032667,1.25686958434564,7.21825942646736,1.20706334339142,3.70443053840984,2.29256666374264,0.482896249087588,0.889827628351318,0.113953153744061,0.261481448439918,0.883346558403244,3.59724465739909e-05,58.5376183383061,7.76108090539213,5.48592682791309,10.1153994133526,3.74266081567354,2.0266608428754,16.1803969476758,1.88362232178365,3.4750102475776,2.90385869763031,1.00949682891783,0.253630559574806,0.313813668746049,0.177328873319981,1.90340751403558,0.368295425753973,6.97140437480442e-05,0.0253133855683875,0.00708388101298753,0.137448355053136,0.470740566820864,0.0213008332682312,0.153891918094457,0.0164246077928261,0.0425481949111055,0.00256407555764869,0.0596429159604533,82.1368921372978,66.6854312002068,0.168712566082942,8.75986165695665,0.56469821305183,0.97182930910809,0.79555808846002,0.733352323909088,0.0280197264051758,0,0.184683286651137,0,3.24474576646608,0,67.6810736805896,53.2769956755818,8.09889228136086,2.12630319434336,2.03760769773406,0.194471479992177,0.351340668837064,0.251721029173907,0,0.0556965686325607,0.000761974498166125,0.0871390051228386,4.60600687043329e-05,0.429948586231844,0,0.55048715091059,0.219662308101719,133.010490805933,20.4172031263896,92.1772863173458,0.129760248480175,0.00274682395192982,0.0214621724796773,0.0107282663067691,0,6.76226224356032e-05,0.00353741606505452,0,0,0,0.018592784267434,0.00571336565554035,0,0.0107061251264747,0.00305246426252999,20.2096340729796,8.04331712150259,0.592441307160009,6.62904706920186,0.591722944070907,0.0913891577743501,0.0439455441577934,0.00344743614878891,0,0.0913236629888776,11.7838324368963,4.2304195514724,1.37245160924104,1.60761902618718,0.293322562192046,0.00679910611568111,0.228581460116204,0,8.85786639862652e-05,1.2377453933561,0,0,2.72378041396738,0,0.0133210222220157,0,0.00398748993149189,0,0.0657162234307995,561.611904501755
2021-02-01,2021,"Q1","2020/21","Q3","February",234.814282805699,49.1975973478359,117.959641932943,18.9958555890129,19.6857522224104,6.11373772039877,1.72789437304911,4.6509972514571,1.64279370006165,0.451747586001319,8.53110361606869,1.01124369578915,1.73092531775011,1.77455527840702,0.630136877591079,0.45585367972111,0.0215743717802453,0.138691495280915,0.0833430385995631,0.0108377115410083,55.8654240102863,9.84250985442337,8.40032138461542,5.19924210257653,5.13435694374627,2.42259571208388,15.5901641445392,0.729692132140897,0.513527482341667,1.70472325187495,0.818141903214533,0.145575414188536,0.289828124525685,0.234303842415335,2.22759596797783,1.48592637644344,3.68854218759324e-05,0.0924093417996089,0.0344699431389651,0.324740168954171,0.0205507275523444,0.207813529149153,0.167331144211061,0.010932005433492,0.00260106404859387,0.0779577670056765,0.188076796463851,66.0908597629361,35.5433683386876,0.361718800291184,24.2958821064886,0.0501478040010395,1.02538327226315,1.16399554503496,0.942451035358556,0.00933238796591402,0,0.582549497280813,0.0031729430064427,2.11285803255786,0,80.7171328084426,68.4543847845707,8.12208182235173,0.0127012146937711,1.82423246162369,0.273774843839758,0.246102866328448,0.324659950538675,0.000283820680397206,0.0555414867562664,0.00014754168750373,0.0373418568403939,0.102749045958469,0.66204928885635,0,0.588992476836716,0.0120893468797166,135.423000224308,18.3067808635566,85.0551708947332,0.0171831475517468,0.00191441241203589,0,0.00861304255245016,0,0,0.0174566382007881,0.000162295856254102,0.0122250017660996,13.7424296612368,0.000106731656740198,0.00265756513782342,6.81347512892221e-05,0,0.0304668494506982,18.2277649854451,7.03779828765203,0.225783501766188,4.90484306094599,1.10765655975828,0.20480425587801,0.04653460397617,0.0109886024248184,0.222896147827162,0.314291555075399,20.370365926471,9.08278820598333,0.706193598004522,0.713881391653317,2.23187040886184,0.109352550391592,0,0.00427993353361443,0.0465088505746163,2.66192722256864,0,0,3.18867353968721,0,0.0413485505458358,0,0.00344110002348073,0.000359942700834098,1.57974063194216,600.318863825795
2021-03-01,2021,"Q1","2020/21","Q3","March",274.014505542707,82.3900493684633,113.470733342686,25.6251371467053,22.7929910255053,2.77277411050125,3.70450510161444,7.27891536307438,2.51027034945451,1.77315787858115,6.0852298715773,1.50573204206098,0.989747264891952,1.59414279960527,0.393302349558759,0.905871154275929,0.0596038096334193,0.101395690991285,0.0207315493480991,0.0402153241780018,78.9670717674246,10.8285738844612,7.55057631820681,28.4870301811221,2.69687186598917,4.68662909279937,7.39493903781603,1.41181631865479,1.65976448247218,2.36410047036695,1.17958788121746,0.546676820102318,0.289238699714356,3.77885202864473,3.63929952719185,0.258060241313989,0,0.0394965653493801,0.0858753707051813,0.0944117527806981,0.0900178550475955,0.188946593887442,0.66984916057217,0.172980199657469,0.713919020709884,0.0176573180573062,0.121901080584079,84.1673425156006,49.8878710843995,7.46985434149923,16.8369186442993,0.913321698559934,1.01251594536467,1.29647370785844,0.781354195509856,0.728939840242638,0,0.279366585615217,0.0415208154673396,4.91912981772306,7.58390613562631e-05,75.1397382772416,58.5030078108584,9.38617673935247,2.98800501614546,1.42645127772267,0.133436161219312,0.340800806450778,0.440357200646648,0.000470297236754292,0.068615581353799,0,0.045501497005007,0.309491071823938,0.653175163091169,0.0655176225033753,0.774916577234867,0.00381545459691028,127.279449270741,15.3334623956596,94.7112351880456,0.0427607039168835,0.00623563460252884,0,0.0391721099533879,0.0802011988239872,0,0.161180351737577,0.000202911456144249,0,1.38029635056104,0.00029231425715085,0.000150156118923379,0,0.0889251454841072,9.39911947827057e-05,15.4352408189289,9.04913144105512,2.26443712558063,4.2741997943167,1.92958620685596,0.188273275152131,0.000508864060974317,0.0280209701329342,0.244356268412568,0.119748936543223,24.4760389143786,6.26195427214131,0.971860177098807,1.50441678915676,0.472952331221117,0.00313592466987353,0,0.00478303120184594,0.0545039330545268,2.92269819116689,0,0,12.2215466944814,0,0.0212754120354209,0,0.0141450406465517,0.00690230210538675,0.015864815398653,673.093277729148
2021-04-01,2021,"Q2","2020/21","Q4","April",250.783466520473,77.473585865812,82.5498268556567,23.4766160068838,14.9495594969416,8.4684174463237,1.78828218102282,19.3523143095841,4.33666236844382,1.16611832863605,11.20810813284,1.38654861013419,2.8104066813717,0.745068094752221,0.469888323507795,0.297854789673712,0.00749908940156131,0.248557954608851,0.0481519848781684,0,57.9995604346249,6.54163863147438,6.88327860276215,18.9795076642165,3.39340836393158,1.79493809660933,2.27377658041202,1.60004010977864,5.86633139338702,3.18344032854894,0.744322177524312,0.189072059129063,0.857077023985954,0.363812545531072,1.12692918937078,0.109597696550751,0.00112615232931204,0.0373806871762574,0.0497483289931033,1.86718253256343,0.0593416016869943,0.0749947716301675,0.278848134580332,0.203291070063649,1.39550592098686,9.42570545854236e-05,0.124876514347681,80.5629366807617,51.4997853790961,1.04717888473708,21.6714249003598,1.20600361929072,0.189746244461157,1.48624651631576,0.760216798669226,0.270314047812401,0,0.267123949829054,7.41089693613878e-05,2.16482223122101,0,112.471254897585,67.2092560381165,10.0103350541969,0.095571728779136,1.7191350204593,0.161369450125798,0.323541932955311,0.276729840280704,4.96435481103937e-05,0.150107117312064,10.440968977496,0.0279170721090332,0.017878083132586,21.2391907346235,3.60618153547985e-05,0.798438910686507,0.000729231948306892,170.286440773521,13.5138078081182,126.585545588786,0.0225487784364231,0.00444573161785599,0,0.0145983424559727,0.000275915541224306,0.000378175992249762,0,0.000200627777038417,0.0115739039216132,1.39951355399055,0.0333673230428626,0.00771342066843459,0,4.41427640859168e-05,0.0334805648983058,28.6589468955106,8.85378850101336,2.41501660870563,4.52491248667548,1.59790310513358,0.21447618628813,0.0010068691503933,0,0,0.100473245060134,19.8989451064552,4.35609643982329,0.757117166909021,0.820972655948231,3.70481547969099,0.180684631498803,0.12379736594394,0,0.0449896195941132,0.121271573130803,0,0,9.72407434235365,0,0.043530985082459,0.00372297528585474,0.0018552601939532,0.012949859935741,0.00306675106437582,700.856392914434
2021-05-01,2021,"Q2","2020/21","Q4","May",275.190753384834,74.6208723508103,117.044200328626,28.9622578356621,21.4050270806607,5.20504638493954,0.657580709292893,11.1169843726673,3.15568055826682,0.622541979252754,4.95771327282935,2.26587603317241,1.82732113717918,1.91427662411646,0.455041220035028,0.687017773422545,0.0691792498428462,0.214763974257059,0.007801183979686,0.00157131582035251,65.9889079267431,7.16176193652132,7.79307315169134,24.0475402326271,4.02559398890331,4.72590773232848,2.90978634665487,1.6743896831072,1.22178403595329,2.93588565867308,0.723549996017037,0.820314735380099,0.262122078744815,0.681061535253885,0.768788187610605,1.26850579069668,0.00566619555501635,0.0487236903581789,0.00526189513033292,0.322339320297839,0.017829031468054,0.223108121055781,1.53326187510021,0.0667380659898074,2.19104004157996,0.00275497445623152,0.552119625588579,91.7985273034643,61.2696104398252,2.33488284608223,22.9925389276642,0.703030541133267,0.568402234577227,1.00798319334154,0.235841957659604,0.0499910242776846,0,0.330506523007071,0.208843571259035,2.09689604463725,0,90.6436659968493,71.8382781275669,11.2697462003412,2.50163047549369,1.71267480143563,0.245489382961297,0.235340142049923,0.295510734606598,0.00116849935845356,0.0473544884793829,0.0739338269676496,0.10834147609703,0,1.35608903198345,0,0.958108809508149,0,203.758144989972,17.2277092082098,149.50089706405,0,0.0361635658357152,0,0.0302966256623733,0.117545553340152,0,0,0.000126182457092164,0,10.1426590593549,0.00148317005207735,0.00965773584266296,0.000191291033386442,0.030436270021682,0.00808895555791556,26.6528903085537,15.9932554180528,0.986454703468818,12.0672257599713,2.34479574830998,0.152331868245878,0.000795440430762669,0.0285620538270395,0,0.413089843799039,36.5076567246841,15.6122827202489,1.20182380217102,1.82814097638272,8.5686056872712,0.0379387412180558,0.0479469223377157,0,0.000133869258123571,1.52906364904728,0,0,7.56991796492181,0,0.0450404110345021,0,0.00387807674087163,0.0303926199841255,0.0324912840677133,779.880911744599
2021-06-01,2021,"Q2","2020/21","Q4","June",308.748817698138,97.0287573274858,117.65126645672,29.2655161068193,17.0126486156674,5.61756640690387,0.574798220258608,18.2676155103428,6.74764596962065,0.365227351567129,8.56784007722128,1.77169920822388,2.79558404944797,0.995632682543574,0.267866019188982,0.730747486391579,0,0.340019066482705,0.650350769181063,0.0980363740719398,52.1281875340694,8.61309233354986,4.67233832902844,19.6999184926057,4.75524631032618,2.155005449967,2.26806467950594,1.23711871491344,0.984415601939074,1.54770786856771,1.75855972155456,0.461503713231604,0.374168957997733,0.130815152000551,1.95918958424883,0.546306481954083,5.53278399693668e-05,0.00485716459015745,0.0489320994300096,0.0680099194516957,0.0889142249287336,0.0869750473174353,0.242490953390446,0.0480709020543434,0.11290833232241,0.0110370338889511,0.252485137464567,75.4351711590734,49.4689639892907,9.07947984902606,10.6012644264389,0.357957844274931,0.48529711828258,2.0606223850012,0.176369261197077,0.0443338925080837,0,0.391578739198831,0.0895738494368123,2.67972980441824,0,260.893519952787,80.0726059148062,11.5274289206704,1.10529735496436,1.74976992872026,0.163784550186943,0.130553213890162,0.247453072316698,0.000185042707071494,0.0446262444384281,164.299513094394,0.0871285267110126,0.000295682428745697,0.783109138131684,0,0.681680340163823,8.89282566884949e-05,169.660334134952,24.1260379335972,120.343479269055,0.0197150707150094,0.00132848115866684,0,0.0228797449220118,0.104888662280311,0,0.0124705157417309,0,0.00168254669424289,21.9472334405217,0.0374871591092286,0,0,0,0.000752989933959778,3.04237832122331,9.16504863792213,1.75952689267822,4.89659346203605,2.18806797331734,0.131020576680399,0.00711355952205489,0.00183300023254661,0,0.180893173455509,21.9043446292926,6.72325974146635,1.28745131295377,1.18094160974406,10.1083253508333,4.75976786786517e-05,8.47717138454843e-05,0.017510911949491,0.0474087662832021,0.151217310271519,4.21556504373423e-05,0,2.28916121968065,0,0.0396142013558151,0,0.0130206278624063,0,0.0462590518491456,897.935423746235
2021-07-01,2021,"Q3","2021/22","Q1","July",238.20369443617,56.2332001103888,111.810325980616,24.3321908005978,17.5671330897554,4.44565785862633,0.529965790872707,7.6067012462459,5.86443419109297,1.11384945569884,4.23557393836439,0.844205304924306,1.56624331805256,1.54697667154997,0.324797503972241,0.109094104569388,0,0.0728623387607288,7.72362448335235e-05,0.000405495837577273,65.9634462227127,9.04468286610736,5.07015128609661,14.5679708882258,1.39924001187348,6.30290026859487,14.0130625885804,2.41646113370918,0.422167017091076,4.00896144897339,1.89306977441338,0.321913671371224,0.130113841249046,0.366044505711319,0.96094037536489,0.478924458976216,4.55895517551765e-05,2.20819743390419,0.242727196233893,0.895701557463233,0.00714493413341132,0.276426472351095,0.349466307725991,0.0439068580735805,0.0314458503120071,0.00202456898023385,0.509755317645128,60.7004102152312,35.7683561005563,1.90281478368953,20.1649510610939,0.334280392331416,0.402278666654189,0.713724904761116,0.288692193177889,0.0570588641905546,0.00861552817413019,0.203548032420218,0.0308358169316882,0.825253871250218,0,63.6905506746226,50.3005129042767,7.49631570051432,1.23962686078304,1.52917172218953,0.435797401415464,0.377612668919987,0.10887876500552,0.000135973908061409,0.0221830589072433,0.00320530736378427,0.104112116501476,0.00849598500977177,1.35145474275912,0,0.688128659650006,0.0249188074185412,37.1240241702925,8.42130984565192,28.5221160270459,0.00100896608889765,0.0304472166561346,7.68791955823494e-05,0.0202389099239441,0.0649315375171138,0,0,0,3.84090606841664e-05,0,0,0,0.00113969160016858,0.0248031238882532,0.0360281902915609,0.00188537337237287,19.4077808851704,1.35114524990162,2.86306965588559,14.655374788535,0.206463903958668,0.000713258838678561,0.135085770887174,0,0.195928257163683,25.7992265234803,11.609277748202,1.20791630962532,1.69201890675256,9.49247467858484,0,0,0,0.0252728559184728,0.348072704779064,0.00467909456087444,0,1.33574868997,0,0.0616078288205177,0.0192724711342526,0,0,0.00288523513245799,510.88913312768
2021-08-01,2021,"Q3","2021/22","Q1","August",249.666593112228,83.8179197536893,94.5076549679171,31.8673405172273,10.9773514269976,3.82154527321356,0.431874160164832,5.51682500723041,5.88233222769983,0.22273238264234,4.37471408740867,1.23541013238269,1.38444026046901,4.05536517038372,0.635709850147779,0.328241182114205,0.000117770029255816,0.0492372302008166,0.0494627140873261,0.508318998222485,65.9868432348636,13.1857269528126,7.65071870508494,17.99314830823,3.41857808583889,2.31999312593588,7.72741479508452,5.61711598573838,0.534144744794455,2.77952315149669,1.70519180285801,0.744646542104284,0.0198268057881911,0.110427253480533,0.732906439212014,0.627700096433144,0.00236244847205555,0.00380901559041776,0.110914465781697,0.00809309376645565,0.0165674412462345,0.0819103239845285,0.111553009270646,0.0790062152620598,0.112431556508933,0.0742644406212731,0.218868429466759,79.5779173059882,55.4920125182201,1.72602639991264,19.4337743691112,1.04025927105315,0.237581362837343,0.483553594955859,0.392293364850643,0.153049421110419,0,0.153213779998796,0.0165002095902493,0.440094430626441,0.0095585837214114,72.318019369528,58.4491375734925,5.90205781448414,2.83561049612099,1.68603333696038,0.175513697802802,0.282840991280348,0.249840830004752,0,0.086522690244648,0.0490211671853042,0.112337784519429,0.00192161944663774,1.41354290345171,0,0.994870219230225,0.0787682453040874,46.8245375129535,22.9110405412984,22.4738983179495,0.0632329823115265,0.00112804383268073,0,0.0257600987825172,7.7971968734883e-05,0,0.249210616595886,0,0.000538181701149372,0,0.0164627224876401,0.00821830779074488,0.00333706381734583,0,0.00095527370349959,1.07067739071387,6.83322516960603,0.452315102988926,4.02374017990455,1.77609720108477,0.387984995318447,0.000703669115672626,0.000353743515136659,0,0.192030277678532,23.3906966824828,14.3604042549839,1.03169823081535,1.19979293979519,3.58506533916593,0.0966482824910127,0,0.00367534122101529,0.0333973902011108,1.99362537299717,0,0,1.04185603515888,0,0.0369623089252163,0,0.00591053249303608,0,0.00166065423502463,544.59783238765
2021-09-01,2021,"Q3","2021/22","Q1","September",227.196601876058,67.8843428699807,81.7464467737466,26.8180554606289,9.53950958994924,2.43749630275842,0.499561233514462,14.1158652071591,5.7416605968836,1.22931779709955,9.45525109560724,1.24912834727346,2.04606156256601,2.79278728366188,0.83062600324139,0.544931885169903,0,0.0778368627821695,0.0602128117559364,0.12751019227984,41.5214128062507,6.24440644302225,4.00549136910504,9.38375967304924,3.35446356742461,2.31801619167073,6.69995811976201,1.78183246318775,0.563043154325486,1.30636583087848,2.03238423125296,0.751307608001083,0.513547554337475,0.136833183289493,0.612757093247644,0.80686951249749,0.000680648346832525,0.0256388763556681,0.028533281810331,0.0504117452263663,0.0225589303631567,0.115580378964025,0.305141391272089,0.0670940213765813,0.0637923946278477,0.000590930945113457,0.330354211910964,98.3030163480464,56.8887857754118,9.06466722523728,28.8093612802361,0.104921056361038,0.666957449307788,0.630517786512585,0.420644517046531,0.0379229570459426,0,0.0352873451490907,0.00146854428269819,1.64248241145551,0,80.0294977514046,67.0662421325992,6.26392347430974,0.209316249875258,1.85529208539777,0.173616410995755,0.254976226868157,0.562915838487217,4.12728664456819e-05,0.0794174276760458,0.00187118517922766,0.925835069405435,0.0118833720187206,1.57679250908958,0.00444777000492131,1.03763126437028,0.00529546226078043,35.7994672935047,9.50717665429051,25.9559177847148,0.0771101426376192,0.002725708329648,0.0825669938304595,0.0123299416958253,0,0,0,0,0.000897434162362769,0.000106286192499132,5.52459729485146e-05,0.00932080871071794,0.000207593215178077,0,0,0.151052699752184,8.23376532240965,2.26849976119726,4.04482137764451,1.25752944638732,0.626441797079945,0.0139023016692744,0.0176652140644183,0,0.0049054243669099,23.481931599407,17.6719747257244,0.913448459285683,1.22535536571454,2.4353101453548,0.000169155778939736,0,9.01670624297004e-05,0.0382122139104922,0.661090461484042,0,0,0.360983051479302,0,0.0486976168821087,0.0882841257516567,0,0,0.0383161109785572,514.565692997082
2021-10-01,2021,"Q4","2021/22","Q2","October",235.074327913975,64.5104512972361,104.367438877941,20.9123105906014,12.0736849056733,2.61078498861989,0.657501283201116,15.1523988251085,2.70795335130703,0.931508192101694,4.54131892509931,1.67741881615679,1.52047292886571,1.58771187969331,0.169631203364713,0.241510606811206,0.0749401286526906,1.09520201235381,0.24195817859109,0.000130922595991664,40.045250194466,6.33615615331773,4.94543188123829,7.43373359447059,1.8406475441652,1.45289629492124,3.99773948855792,2.1034187117941,0.785309693509448,2.65642209330612,0.864446303318339,0.703796637182436,0.175001208545987,0.853744547677344,2.09129768076344,0.591893664749905,6.52263962648318e-05,0.00296787874590646,0.0243410354868086,0.212923247898434,0.0337278340440212,0.129762376251391,0.0454445610632132,0.0144776613372598,1.21509158739705,0.00137513480846981,1.53313815351903,111.126766863078,66.6173111554074,0.205181843304367,38.5162369771798,0.385672842966876,0.915312427304626,0.583477621247337,0.342614097642989,0.0565346191267921,0,0.694413245183949,0.0321243154767149,2.7778877182376,0,88.5245264167044,76.9893892431414,4.67176391481736,1.22157523457575,1.98803250507485,0.197108417959663,0.400583733961157,0.295065491711494,0.000586347519674363,0.0711143491206782,0,0.0968706632106028,0.00758703445103278,1.55518815064867,6.95526291205718e-05,1.02959177788289,0,31.4655610172661,8.91398766503402,21.8626636353356,0.100162298001645,0.00393426899506382,0.138898237070598,0.0986960346632737,0.158322545661201,0.00149689713692662,0.0019883869266234,0.000182473414255098,0,0,0,0.00662795642207799,0.00548507938113092,0.000141404543467952,0.00163590527409903,0.171338229406101,11.6493454001385,7.26722052292864,3.68558917914345,0.518797879173549,0.145858985127257,0.0271697116409867,0,0,0.00470912212457518,13.6104814874346,9.08438881650414,1.67539167116753,1.4713726824356,0.559813385371156,0.00224859586270713,0,0.0198143166371135,0.219924759237805,0.446588102619978,0,0,0.0704050907892357,0,0.047099735076977,0,0.0110703238955953,0,0.00236400783672238,531.496259293063
2021-11-01,2021,"Q4","2021/22","Q2","November",294.905197335181,71.4070310832233,140.267460878315,21.9448311872841,36.3115807410451,4.57341117389078,0.702859932062222,8.12548090073399,2.77730235877964,0.457997805615199,2.95081717969253,0.942726269498458,0.802592089098625,0.931532468657372,1.18256914462691,0.982776691429191,0.0678808917819706,0.476077446463844,0.000205190867537561,6.390211485243e-05,49.0499224108374,7.06658432730898,4.59241649253822,6.41492221454402,2.66127852931968,1.88523827192506,4.63957888670221,10.8671646165831,0.336440397909054,2.50345097123199,1.21070630708165,0.759076564955193,0.378768294616195,0.611667657945537,1.54886265868875,0.409459138155788,0.213100527475311,0.027762819636054,0.0250149395627759,0.616347772770137,0.0209875192649868,0.0208429151700918,0.726758586061731,0.427006008232686,0.852131593066557,0.0345373019164194,0.199817098175194,95.8706557240269,62.3212369183006,3.52508628318227,27.4065171171453,0.230408163656223,0.183877950155291,1.16969036488099,0.3452837903247,0.0348355662686519,0.000260111980972185,0.148966052678969,0.0607604035016981,0.443733001951245,0,91.4096303220699,73.4846159783026,10.5979591530614,1.50530673143938,2.11215143690591,0.175477287122082,0.456441662976414,0.421052779980482,4.89917793782139e-05,0.0594285519215128,0.00265451420161132,0.0447137544629991,0.00110223346194365,1.65010573538438,0,0.807496411508477,0.0910750995613555,34.8703840574539,7.38405134209428,25.7026655147465,0.0588283214013579,0.985202451676181,0.0656763259842845,0.227266631544084,0.00439901703867,0,0,0,0.00132420577492732,0,0.029901788914155,0.0997536638138755,0.000652186395940838,0.0596395959509409,0.000759740128401331,0.250263271990299,10.8193054559695,5.8895127820773,4.00260928884548,0.734475860382292,0.133398931839289,0.00561032947257092,0.000106739221228296,0,0.053591524131377,31.3827824035833,20.2415541940375,0.647219097404525,6.42784804537824,0.667901041320827,0.0910057244535834,0,0,0.137067286100125,0.13445566724801,0,0,3.02255768239914,0,0.00213508434783116,0,0.00831976415245326,0,0.0027188167410504,608.307877709122
2021-12-01,2021,"Q4","2021/22","Q2","December",298.798292586792,65.028554876252,129.914752227137,33.7982687202708,22.7514626368312,4.50683740080689,16.7491137355978,12.5837518586832,5.6357004409408,0.521286910850683,1.30382738327894,1.4667260329922,1.19611709773852,1.84439400998198,0.374021692239436,0.874659381548056,0.000585503955872631,0.216184634249525,0.0320480434369475,0,71.6159553344238,9.15433957967632,5.36060252002846,24.2640308295093,4.3536620157099,1.94938167090992,10.6637205765411,1.27454435975294,0.321954392171169,1.19863709879511,2.22080864982241,0.640257106771057,0.596992840961114,0.49874977380625,1.41581466301059,0.498447372120415,0.000120893383370735,0.0547467054346363,0.00546354417785717,0.426862856302836,0.0165386965381776,5.81141897821237,0.133603018536754,0.16957221164373,0.343583623228758,0.00011935625566123,0.241982001123576,92.4006278988535,60.23474438568,1.13170766601455,23.5840638972067,1.88330231226128,2.16738769248126,0.840462636594422,0.582131972389313,0.00396248166885859,0.0156066634117491,0.421501950710337,0.0273119680860593,1.50844427234893,0,87.0508867835672,67.4191042892729,11.812550689637,0.882507169040466,2.69408874460456,0.159522104557643,0.473573631727448,0.567863218275755,0,0.113865574901709,0.00074926903219368,0.0927756209906553,0.0211225264285794,1.45304321695354,0,1.35842751571525,0.00169321242950437,27.6130915134009,8.448192134403,18.1845530613205,0.0481323808249405,0.0405518156241595,0.106423118727251,0.127783033436109,0.000426378051781078,0,0.00275095770721044,0,0.0157251469518425,0,0.0617259583556798,0.006315900439892,0,0.0788553230292724,0.17519166234817,0.316464642181164,17.9322816781948,9.79020595167706,4.36515899189347,3.50738928248447,0.204438699842627,0.00437885855336553,0.00369864092039169,0,0.0570112528234441,21.3028329923583,12.4641332886485,2.08168959982016,3.03588835133176,1.03802874939919,0.0286255402866988,0,5.00173961556814e-05,0.00227538238224554,0.107922480129878,0,0,2.45655637952907,0.000655900408849306,0.0611895847553932,0,0.00367259013102715,0,0.0221451281393511,616.71396878759
