"Date","Year","Quarter","FY","QFY","Month","EXPI_99","EXPI_05","IMPI_99","IMPI_05","TOT_99","TOT_05"
2014-09-01,2014,"Q3","2014/15","Q1","September",,194.39092905411,,159.323846922277,,122.009939383989
2014-10-01,2014,"Q4","2014/15","Q2","October",,187.480628576989,,154.8838112142,,121.045980924183
2014-11-01,2014,"Q4","2014/15","Q2","November",,191.623094624166,,153.005602938823,,125.239266369078
2014-12-01,2014,"Q4","2014/15","Q2","December",,188.388811686968,,146.144894384731,,128.905503322633
2015-01-01,2015,"Q1","2014/15","Q3","January",,198.513520028195,,138.494571122471,,143.336679856317
2015-02-01,2015,"Q1","2014/15","Q3","February",,186.728590230738,,138.082385126131,,135.229841272057
2015-03-01,2015,"Q1","2014/15","Q3","March",,176.337325302217,,134.696994641556,,130.914075530393
2015-04-01,2015,"Q2","2014/15","Q4","April",,175.856799315881,,134.390537741641,,130.855045504733
2015-05-01,2015,"Q2","2014/15","Q4","May",,164.012654353434,,136.922180216719,,119.78530731386
2015-06-01,2015,"Q2","2014/15","Q4","June",,167.261364750576,,135.003614692682,,123.893989898955
2015-07-01,2015,"Q3","2015/16","Q1","July",,164.124500684681,,130.061363901219,,126.19005042061
2015-08-01,2015,"Q3","2015/16","Q1","August",,154.379520052125,,123.694789650742,,124.806809153419
2015-09-01,2015,"Q3","2015/16","Q1","September",,152.286949517487,,122.210992635199,,124.609862201238
2015-10-01,2015,"Q4","2015/16","Q2","October",,154.075973290899,,121.578181982215,,126.729953334422
2015-11-01,2015,"Q4","2015/16","Q2","November",,156.803025189565,,116.556864036934,,134.529207254476
2015-12-01,2015,"Q4","2015/16","Q2","December",,159.607186951094,,114.836245354742,,138.986768905627
2016-01-01,2016,"Q1","2015/16","Q3","January",,161.127571035383,,113.154358490438,,142.396256922793
2016-02-01,2016,"Q1","2015/16","Q3","February",,160.105221009562,,113.09731535758,,141.564121573847
2016-03-01,2016,"Q1","2015/16","Q3","March",,156.485308112102,,120.420770001898,,129.948768895628
2016-04-01,2016,"Q2","2015/16","Q4","April",,162.521623820669,,123.587747762229,,131.503022559603
2016-05-01,2016,"Q2","2015/16","Q4","May",,154.339859994974,,126.083816017305,,122.410524102309
2016-06-01,2016,"Q2","2015/16","Q4","June",,153.691271930125,,129.349128540102,,118.818946571005
2016-07-01,2016,"Q3","2016/17","Q1","July",,157.503908111216,,129.052343429857,,122.046530830199
2016-08-01,2016,"Q3","2016/17","Q1","August",,155.411550465637,,126.502517036348,,122.852536144385
2016-09-01,2016,"Q3","2016/17","Q1","September",,163.537746892337,,124.918276070394,,130.915789135755
2016-10-01,2016,"Q4","2016/17","Q2","October",,164.870543751217,,126.789243149227,,130.035119428207
2016-11-01,2016,"Q4","2016/17","Q2","November",,177.911016068069,,129.986365767737,,136.868982386941
2016-12-01,2016,"Q4","2016/17","Q2","December",,172.196164000982,,133.309176231837,,129.170525892019
2017-01-01,2017,"Q1","2016/17","Q3","January",,177.501903196934,,137.468865416531,,129.121530652852
2017-02-01,2017,"Q1","2016/17","Q3","February",,179.851007259062,,139.579023512238,,128.85246130361
2017-03-01,2017,"Q1","2016/17","Q3","March",,179.690779137809,,136.982466847883,,131.177940704889
2017-04-01,2017,"Q2","2016/17","Q4","April",,177.897567716207,,133.343283220743,,133.413219938275
2017-05-01,2017,"Q2","2016/17","Q4","May",,173.609916798102,,132.796360482233,,130.73394193008
2017-06-01,2017,"Q2","2016/17","Q4","June",,179.5935220658,,131.788125334702,,136.274434141685
2017-07-01,2017,"Q3","2017/18","Q1","July",,179.97504905974,,132.466686732463,,135.864384849624
2017-08-01,2017,"Q3","2017/18","Q1","August",,180.136954625996,,133.12257960205,,135.316604564371
2017-09-01,2017,"Q3","2017/18","Q1","September",,181.737368178863,,134.062965811766,,135.561202214514
2017-10-01,2017,"Q4","2017/18","Q2","October",,188.259097436435,,134.685413209194,,139.77690155951
2017-11-01,2017,"Q4","2017/18","Q2","November",,178.188675934197,,135.912340272052,,131.105590248481
2017-12-01,2017,"Q4","2017/18","Q2","December",,177.736178478927,,136.309446127828,,130.391681228203
2018-01-01,2018,"Q1","2017/18","Q3","January",,184.261462418064,,137.493761000249,,134.014417147066
2018-02-01,2018,"Q1","2017/18","Q3","February",,178.131374195611,,140.06100775676,,127.18127410947
2018-03-01,2018,"Q1","2017/18","Q3","March",,180.047125402612,,137.954738294946,,130.511737130531
2018-04-01,2018,"Q2","2017/18","Q4","April",,185.055272020154,,143.324792689719,,129.116022808961
2018-05-01,2018,"Q2","2017/18","Q4","May",,175.009728093564,,144.31443925742,,121.269728097956
2018-06-01,2018,"Q2","2017/18","Q4","June",,179.670958726517,,141.701769836245,,126.795140903428
2018-07-01,2018,"Q3","2018/19","Q1","July",,177.037876267473,,136.208095415648,,129.976030960003
2018-08-01,2018,"Q3","2018/19","Q1","August",,167.60226991118,,133.831364389367,,125.233924555653
2018-09-01,2018,"Q3","2018/19","Q1","September",,162.915914986982,,133.14639243191,,122.35848978807
2018-10-01,2018,"Q4","2018/19","Q2","October",,165.0883403575,,135.058726224038,,122.234486414191
2018-11-01,2018,"Q4","2018/19","Q2","November",,171.538209592733,,129.75670568993,,132.199880291848
2018-12-01,2018,"Q4","2018/19","Q2","December",,171.233653227397,,127.131391630561,,134.690300350834
2019-01-01,2019,"Q1","2018/19","Q3","January",,164.178123926065,,128.444634687088,,127.820149378781
2019-02-01,2019,"Q1","2018/19","Q3","February",,164.165865774476,,131.715475161294,,124.636733514755
2019-03-01,2019,"Q1","2018/19","Q3","March",,167.601864080477,,131.976315774015,,126.993895152722
2019-04-01,2019,"Q2","2018/19","Q4","April",,159.818382233847,,133.568372884924,,119.652863010871
2019-05-01,2019,"Q2","2018/19","Q4","May",,167.394300561568,,131.282825108365,,127.506625808361
2019-06-01,2019,"Q2","2018/19","Q4","June",,161.388112156652,,131.680722783971,,122.560165789353
2019-07-01,2019,"Q3","2019/20","Q1","July",,155.898073213526,,131.699002748783,,118.374528249772
2019-08-01,2019,"Q3","2019/20","Q1","August",,152.557191958548,,125.961782706195,,121.113871748217
2019-09-01,2019,"Q3","2019/20","Q1","September",,147.152187479652,,127.095913666255,,115.780423803447
2019-10-01,2019,"Q4","2019/20","Q2","October",,152.261735099959,,127.37585382376,,119.537361697007
2019-11-01,2019,"Q4","2019/20","Q2","November",,167.078628760503,,130.759875883937,,127.775150925351
2019-12-01,2019,"Q4","2019/20","Q2","December",,165.917664306344,,133.714903995792,,124.083149557932
2020-01-01,2020,"Q1","2019/20","Q3","January",,164.602879214475,,134.39427235279,,122.477599925081
2020-02-01,2020,"Q1","2019/20","Q3","February",,161.378891580774,,127.582891742288,,126.489444922407
2020-03-01,2020,"Q1","2019/20","Q3","March",,178.272673349893,,117.924459708826,,151.175314934727
2020-04-01,2020,"Q2","2019/20","Q4","April",,158.650345475223,,112.421320514091,,141.121225715666
2020-05-01,2020,"Q2","2019/20","Q4","May",,166.422072234706,,115.154340228041,,144.520885539476
2020-06-01,2020,"Q2","2019/20","Q4","June",,143.53249000784,,121.489428960198,,118.144015686223
2020-07-01,2020,"Q3","2020/21","Q1","July",,151.452358182921,,125.313198381381,,120.859063641475
2020-08-01,2020,"Q3","2020/21","Q1","August",,155.497716550207,,130.322274603652,,119.317834977268
2020-09-01,2020,"Q3","2020/21","Q1","September",,161.589796095342,,132.634820404907,,121.83059893476
2020-10-01,2020,"Q4","2020/21","Q2","October",,161.855591939212,,134.400279886299,,120.428017022093
2020-11-01,2020,"Q4","2020/21","Q2","November",,169.558208254636,,140.617915926871,,120.580800203877
2020-12-01,2020,"Q4","2020/21","Q2","December",,155.582358742332,,148.32446159368,,104.893257033041
2021-01-01,2021,"Q1","2020/21","Q3","January",,194.350905166852,,134.39427235279,,144.612491116194
2021-02-01,2021,"Q1","2020/21","Q3","February",,191.105474166737,,161.238465608235,,118.523500856844
2021-03-01,2021,"Q1","2020/21","Q3","March",,213.218981821499,,163.649900969411,,130.289710264691
2021-04-01,2021,"Q2","2020/21","Q4","April",,212.424373454055,,167.380728676932,,126.910890598441
2021-05-01,2021,"Q2","2020/21","Q4","May",,210.393867473354,,178.667116034927,,117.757465471276
2021-06-01,2021,"Q2","2020/21","Q4","June",,181.554099367313,,177.595607910291,,102.228935446997
2021-07-01,2021,"Q3","2021/22","Q1","July",,161.003784470095,,177.635860621238,,90.6369828181217
2021-08-01,2021,"Q3","2021/22","Q1","August",,179.069929730281,,175.034944996719,,102.305245237537
2021-09-01,2021,"Q3","2021/22","Q1","September",,195.75075267374,,174.355681570423,,112.270934282503
2021-10-01,2021,"Q4","2021/22","Q2","October",,197.620623923671,,182.007259820223,,108.578429299397
2021-11-01,2021,"Q4","2021/22","Q2","November",,202.607360021602,,181.599975047201,,111.567944857339
2021-12-01,2021,"Q4","2021/22","Q2","December",,204.51255393323,,182.131584248415,,112.288351730521
2022-01-01,2022,"Q1","2021/22","Q3","January",,202.127107538784,,192.588184189262,,104.953015881882
2022-02-01,2022,"Q1","2021/22","Q3","February",,196.734339546049,,204.023706776417,,96.4271959638708
2022-03-01,2022,"Q1","2021/22","Q3","March",,214.977822618803,,223.570906338997,,96.1564391982361
2022-04-01,2022,"Q2","2021/22","Q4","April",,209.426997046933,,222.045360322954,,94.3172137181032
2022-05-01,2022,"Q2","2021/22","Q4","May",,222.227002821383,,214.627998659109,,103.540546531556
2022-06-01,2022,"Q2","2021/22","Q4","June",,215.264696631952,,208.975926929863,,103.009327339507
2022-07-01,2022,"Q3","2022/23","Q1","July",,194.515831191507,,190.233524337744,,102.251078966587
