"Date","Year","Quarter","FY","QFY","Month","NIIP","A","A_DI","A_DI_EIF","A_DI_EIF_DIDIE","A_DI_EIF_DIEDI","A_DI_EIF_BFE","A_DI_DBI","A_DI_DBI_DIDIE","A_DI_DBI_DIEDI","A_DI_DBI_BFE","A_PI","A_PI_EIF","A_PI_EIF_CBK","A_PI_EIF_ODC","A_PI_EIF_GOV","A_PI_EIF_OSE","A_PI_DBS","A_PI_DBS_CBK","A_PI_DBS_CBK_ST","A_PI_DBS_CBK_LT","A_PI_DBS_ODC","A_PI_DBS_ODC_ST","A_PI_DBS_ODC_LT","A_PI_DBS_GOV","A_PI_DBS_GOV_ST","A_PI_DBS_GOV_LT","A_PI_DBS_OSE","A_PI_DBS_OSE_ST","A_PI_DBS_OSE_LT","A_FDES","A_FDES_CBK","A_FDES_ODC","A_FDES_GOV","A_FDES_OSE","A_OI","A_OI_OE","A_OI_CAD","A_OI_CAD_CBK","A_OI_CAD_CBK_ST","A_OI_CAD_CBK_LT","A_OI_CAD_ODC","A_OI_CAD_ODC_ST","A_OI_CAD_ODC_LT","A_OI_CAD_GOV","A_OI_CAD_GOV_ST","A_OI_CAD_GOV_LT","A_OI_CAD_OSE","A_OI_CAD_OSE_ST","A_OI_CAD_OSE_LT","A_OI_LN","A_OI_LN_CBK","A_OI_LN_CBK_IMF","A_OI_LN_CBK_OST","A_OI_LN_CBK_OLT","A_OI_LN_ODC","A_OI_LN_ODC_ST","A_OI_LN_ODC_LT","A_OI_LN_GOV","A_OI_LN_GOV_IMF","A_OI_LN_GOV_OST","A_OI_LN_GOV_OLT","A_OI_LN_OSE","A_OI_LN_OSE_ST","A_OI_LN_OSE_LT","A_OI_IP","A_OI_IP_CBK","A_OI_IP_ODC","A_OI_IP_GOV","A_OI_IP_OSE","A_OI_TCA","A_OI_TCA_CBK","A_OI_TCA_CBK_ST","A_OI_TCA_CBK_LT","A_OI_TCA_ODC","A_OI_TCA_ODC_ST","A_OI_TCA_ODC_LT","A_OI_TCA_GOV","A_OI_TCA_GOV_ST","A_OI_TCA_GOV_LT","A_OI_TCA_OSE","A_OI_TCA_OSE_ST","A_OI_TCA_OSE_LT","A_OI_OAR","A_OI_OAR_CBK","A_OI_OAR_CBK_ST","A_OI_OAR_CBK_LT","A_OI_OAR_ODC","A_OI_OAR_ODC_ST","A_OI_OAR_ODC_LT","A_OI_OAR_GOV","A_OI_OAR_GOV_ST","A_OI_OAR_GOV_LT","A_OI_OAR_OSE","A_OI_OAR_OSE_ST","A_OI_OAR_OSE_LT","A_RA","A_RA_MG","A_RA_SDR","A_RA_IMF","A_RA_ORA","A_RA_ORA_CAD","A_RA_ORA_CAD_CMA","A_RA_ORA_CAD_COE","A_RA_ORA_SEC","A_RA_ORA_SEC_DBT","A_RA_ORA_SEC_DBT_ST","A_RA_ORA_SEC_DBT_LT","A_RA_ORA_SEC_EIF","A_RA_ORA_SEC_EIF_RCC","A_RA_ORA_FDR","A_RA_OCL","L","L_DI","L_DI_EIF","L_DI_EIF_DIDIE","L_DI_EIF_DIEDI","L_DI_EIF_BFE","L_DI_DBI","L_DI_DBI_DIDIE","L_DI_DBI_DIEDI","L_DI_DBI_BFE","L_PI","L_PI_EIF","L_PI_EIF_ODC","L_PI_EIF_OSE","L_PI_DBS","L_PI_DBS_CBK","L_PI_DBS_CBK_ST","L_PI_DBS_CBK_LT","L_PI_DBS_ODC","L_PI_DBS_ODC_ST","L_PI_DBS_ODC_LT","L_PI_DBS_GOV","L_PI_DBS_GOV_ST","L_PI_DBS_GOV_LT","L_PI_DBS_OSE","L_PI_DBS_OSE_ST","L_PI_DBS_OSE_LT","L_FDES","L_FDES_CBK","L_FDES_ODC","L_FDES_GOV","L_FDES_OSE","L_OI","L_OI_OE","L_OI_CAD","L_OI_CAD_CBK","L_OI_CAD_CBK_ST","L_OI_CAD_CBK_LT","L_OI_CAD_ODC","L_OI_CAD_ODC_ST","L_OI_CAD_ODC_LT","L_OI_CAD_GOV","L_OI_CAD_GOV_ST","L_OI_CAD_GOV_LT","L_OI_CAD_OSE","L_OI_CAD_OSE_ST","L_OI_CAD_OSE_LT","L_OI_LN","L_OI_LN_CBK","L_OI_LN_CBK_IMF","L_OI_LN_CBK_OST","L_OI_LN_CBK_OLT","L_OI_LN_ODC","L_OI_LN_ODC_ST","L_OI_LN_ODC_LT","L_OI_LN_GOV","L_OI_LN_GOV_IMF","L_OI_LN_GOV_OST","L_OI_LN_GOV_OLT","L_OI_LN_OSE","L_OI_LN_OSE_ST","L_OI_LN_OSE_LT","L_OI_IP","L_OI_IP_CBK","L_OI_IP_ODC","L_OI_IP_GOV","L_OI_IP_OSE","L_OI_TCA","L_OI_TCA_CBK","L_OI_TCA_CBK_ST","L_OI_TCA_CBK_LT","L_OI_TCA_ODC","L_OI_TCA_ODC_ST","L_OI_TCA_ODC_LT","L_OI_TCA_GOV","L_OI_TCA_GOV_ST","L_OI_TCA_GOV_LT","L_OI_TCA_OSE","L_OI_TCA_OSE_ST","L_OI_TCA_OSE_LT","L_OI_OAR","L_OI_OAR_CBK","L_OI_OAR_CBK_ST","L_OI_OAR_CBK_LT","L_OI_OAR_ODC","L_OI_OAR_ODC_ST","L_OI_OAR_ODC_LT","L_OI_OAR_GOV","L_OI_OAR_GOV_ST","L_OI_OAR_GOV_LT","L_OI_OAR_OSE","L_OI_OAR_OSE_ST","L_OI_OAR_OSE_LT","L_OI_SDR"
2023-10-01,2023,"Q4","2023/24","Q2","October",-28777.3990949329,8650.41960872688,174.746338218468,148.15857912292,148.15857912292,0,0,26.5877590955484,9.74298612299878,0,16.8447729725496,2172.72883707108,408.196636904997,0,0.0274048450040301,0,408.169232059993,1764.53220016608,0,0,0,0,0,0,0,0,0,1764.53220016608,0,1764.53220016608,0.29995067413812,0,0.29995067413812,0,0,2568.74567600037,117.673799317509,2427.66535452596,498.230954939994,498.230954939994,0,918.431399585967,918.431399585967,0,0,0,0,1011.003,1011.003,0,23.4065221568954,0,0,0,0,23.4065221568954,0,23.4065221568954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3733.89880676283,0,205.209045177409,0,3528.68976158542,2390.38602780416,0,2390.38602780416,1020.83466723948,1020.83466723948,0,1020.83466723948,0,0,0,117.469066541774,37427.8187036598,19624.7140906573,16973.514532363,16973.49249701,0,0.0220353529812769,2651.19955829428,2651.19955829428,0,0,929.748500664519,41.1282437197311,8.71608089365365,32.4121628260774,888.620256944788,0,0,0,0,0,0,888.620256944788,0.982585025490033,887.637671919298,0,0,0,0.0471220473363833,0,0.0471220473363833,0,0,16873.3089902906,115.917984578972,242.042437739664,0,0,0,242.042437739664,242.042437739664,0,0,0,0,0,0,0,15578.9922314994,335.0552491,335.0552491,0,0,386.484829502093,0,386.484829502093,13968.2096725327,875.8019259,0,13092.4077466327,889.242480364601,133.042308414053,756.200171950547,0,0,0,0,0,99.5343209718157,0,0,0,0,0,0,0,0,0,99.5343209718157,99.5343209718157,0,140.411398925686,0,0,0,0.140826256505705,0,0.140826256505705,0,0,0,140.27057266918,29.7126528316814,110.557919837499,696.41061657508
2024-01-01,2024,"Q1","2023/24","Q3","January",-29638.7689879248,8583.38910123817,174.844322441354,148.256563345806,148.256563345806,0,0,26.5877590955484,9.74298612299878,0,16.8447729725496,2280.13782816108,408.196636904997,0,0.0274048450040301,0,408.169232059993,1871.94119125608,0,0,0,0,0,0,0,0,0,1871.94119125608,0,1871.94119125608,0.116430381924434,0,0.116430381924434,0,0,2640.184947186,117.661078423938,2497.08563554753,522.336218605242,522.336218605242,0,993.749416942291,993.749416942291,0,0,0,0,981,981,0,25.4382332145269,0,0,0,0,25.4382332145269,0,25.4382332145269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3488.10557306781,0,197.795728657915,0,3290.3098444099,2207.44505212135,0,2207.44505212135,952.945668118662,952.945668118662,0,952.945668118662,0,0,0,129.919124169884,38222.158089163,20404.2362957435,17757.2201238487,17757.1980884957,0,0.0220353529812769,2647.01617189488,2647.01617189488,0,0,945.455939005228,41.1571981066559,5.7418558069622,35.4153422996937,904.298740898572,0,0,0,0,0,0,904.298740898572,1.47653350710005,902.822207391472,0,0,0,9.7354301504871,0,9.7354301504871,0,0,16862.7304242637,120.263053021084,240.411962144796,0,0,0,240.411962144796,240.411962144796,0,0,0,0,0,0,0,15575.8912455098,330.5001739,330.5001739,0,0,358.301419284132,0,358.301419284132,14050.6534867639,983.3349586,0,13067.3185281639,836.436165561732,130.920552562725,705.515612999007,0,0,0,0,0,98.8231714829863,0,0,0,0,0,0,0,0,0,98.8231714829863,98.8231714829863,0,140.398075967767,0,0,0,0.127503298586607,0,0.127503298586607,0,0,0,140.27057266918,29.7126528316814,110.557919837499,686.94291613732
2024-04-01,2024,"Q2","2023/24","Q4","April",-29997.7643995402,8847.28016425421,174.94230666424,148.354547568692,148.354547568692,0,0,26.5877590955484,9.74298612299878,0,16.8447729725496,2369.71405900608,408.196636904997,0,0.0274048450040301,0,408.169232059993,1961.51742210108,0,0,0,0,0,0,0,0,0,1961.51742210108,0,1961.51742210108,0.640792767239894,0,0.640792767239894,0,0,3068.09009065792,134.767796712999,2905.18118411235,645.529625148438,645.529625148438,0,1231.96255896391,1231.96255896391,0,0,0,0,1027.689,1027.689,0,28.1411098325703,0,0,0,0,28.1411098325703,0,28.1411098325703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3233.89291515873,0,191.207328503859,0,3042.68558665487,1995.08947375705,0,1995.08947375705,938.548036603438,938.548036603438,0,938.548036603438,0,0,0,109.04807629439,38845.0445637944,21134.2345662663,18491.4017807708,18491.3797454178,0,0.0220353529812769,2642.83278549549,2642.83278549549,0,0,856.942906055796,41.3214519077455,6.07304123085316,35.2484106768923,815.621454148051,0,0,0,0,0,0,815.621454148051,1.55330244401593,814.068151704035,0,0,0,6.7192006501512,0,6.7192006501512,0,0,16847.1478908221,124.608121463195,212.31247983469,0,0,0,212.31247983469,212.31247983469,0,0,0,0,0,0,0,15589.1414494488,328.39769703,328.39769703,0,0,424.041705586047,0,424.041705586047,14053.0721960739,977.07947322,0,13075.9927228539,783.629850758863,128.798796711396,654.831054047467,0,0,0,0,0,98.112021994157,0,0,0,0,0,0,0,0,0,98.112021994157,98.112021994157,0,140.404208421276,0,0,0,0.133635752095914,0,0.133635752095914,0,0,0,140.27057266918,29.7126528316814,110.557919837499,682.56960966
2024-07-01,2024,"Q3","2024/25","Q1","July",-31263.1404756374,9055.31748770826,175.044219204693,148.456460109145,148.456460109145,0,0,26.5877590955484,9.74298612299878,0,16.8447729725496,2543.12925674608,408.870482932997,0,0.0274048450040301,0,408.843078087993,2134.25877381308,0,0,0,0,0,0,0,0,0,2134.25877381308,0,2134.25877381308,0.32131663748942,0,0.32131663748942,0,0,3083.01177669636,134.719618186721,2907.20705473366,602.578855594648,602.578855594648,0,1156.54919913901,1156.54919913901,0,0,0,0,1148.079,1148.079,0,41.085103775982,0,0,0,0,41.085103775982,0,41.085103775982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3253.81091842364,0,191.871518484011,0,3061.93939993963,1789.93387564071,0,1789.93387564071,1117.58284517913,1117.58284517913,0,1117.58284517913,0,0,0,154.422679119783,40318.4579633456,21948.5036732291,19309.854274133,19309.83223878,0,0.0220353529812769,2638.64939909609,2638.64939909609,0,0,839.506200789164,41.5267691591075,6.48702301071685,35.0397461483906,797.979431630057,0,0,0,0,0,0,797.979431630057,7.2,790.779431630057,0,0,0,10.4086629124068,0,10.4086629124068,0,0,17520.039426415,130.45518918673,250.827297698722,0,0,0,250.827297698722,250.827297698722,0,0,0,0,0,0,0,16197.6301436773,338.3816527,338.3816527,0,0,453.964372530146,0,453.964372530146,14667.4068228957,1006.7846698,0,13660.6221530957,737.87729555142,131.832722591404,606.044572960015,0,0,0,0,0,97.4008725053277,0,0,0,0,0,0,0,0,0,97.4008725053277,97.4008725053277,0,140.40481394696,0,0,0,0.134241277780208,0,0.134241277780208,0,0,0,140.27057266918,29.7126528316814,110.557919837499,703.3211094
2024-10-01,2024,"Q4","2024/25","Q2","October",-31445.3566600798,9365.4515242736,175.146131745146,148.558372649598,148.558372649598,0,0,26.5877590955484,9.74298612299878,0,16.8447729725496,2581.39892820108,409.313708077997,0,0.0274048450040301,0,409.286303232993,2172.08522012308,0,0,0,0,0,0,0,0,0,2172.08522012308,0,2172.08522012308,0.763142395987833,0,0.763142395987833,0,0,3305.3449654375,134.752238311268,3142.38273508799,722.597767109415,722.597767109415,0,1294.19696797857,1294.19696797857,0,0,0,0,1125.588,1125.588,0,28.2099920382452,0,0,0,0,28.2099920382452,0,28.2099920382452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3302.79835649389,0,179.574319421844,0,3123.22403707205,1838.03210351336,0,1838.03210351336,1091.04644001141,1091.04644001141,0,1091.04644001141,0,0,0,194.145493547274,40810.8081843534,22740.3839844574,20105.9179717607,20105.8959364078,0,0.0220353529812769,2634.4660126967,2634.4660126967,0,0,919.114147204113,41.28341572331,6.75450023554647,34.5289154877635,877.830731480803,0,0,0,0,0,0,877.830731480803,4.33009354615363,873.500637934649,0,0,0,2.03483889114071,0,2.03483889114071,0,0,17149.2752138008,136.302256910264,257.503725758368,0,0,0,257.503725758368,257.503725758368,0,0,0,0,0,0,0,15843.5959829345,324.649,324.649,0,0,571.314327664779,0,571.314327664779,14255.5079149257,965.926,0,13289.5819149257,692.124740343976,134.866648471413,557.258091872563,0,0,0,0,0,96.6897230164984,0,0,0,0,0,0,0,0,0,96.6897230164984,96.6897230164984,0,140.40552518117,0,0,0,0.134952511989706,0,0.134952511989706,0,0,0,140.27057266918,29.7126528316814,110.557919837499,674.778
2025-01-01,2025,"Q1","2024/25","Q3","January",-32648.5362762492,9611.48936041532,175.248044285599,148.660285190051,148.660285190051,0,0,26.5877590955484,9.74298612299878,0,16.8447729725496,2600.99843329308,410.199595180997,0,0.0274048450040301,0,410.172190335993,2190.79883811208,0,0,0,0,0,0,0,0,0,2190.79883811208,0,2190.79883811208,3.97548353405123,0,3.97548353405123,0,0,3243.35504538155,134.776532261853,3067.01305566454,767.335978556962,767.335978556962,0,1163.72907710758,1163.72907710758,0,0,0,0,1135.948,1135.948,0,41.565457455161,0,0,0,0,41.565457455161,0,41.565457455161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3587.91235392104,0,178.937653718593,0,3408.97470020245,2127.51914704809,0,2127.51914704809,1154.83991574175,1154.83991574175,0,1154.83991574175,0,0,0,126.615637412607,42260.0256366645,23701.3083646443,21040.9126245317,21040.8905891787,0,0.0220353529812769,2660.3957401126,2660.3957401126,0,0,1350.10679206525,41.3222087242047,6.26410507101967,35.058103653185,1308.78458334105,0,0,0,0,0,0,1308.78458334105,9.66957344059849,1299.11500990045,0,0,0,10.7367139650559,0,10.7367139650559,0,0,17197.87376599,140.90915342972,256.537004846148,0,0,0,256.537004846148,256.537004846148,0,0,0,0,0,0,0,15875.5963031425,331.05082855,331.05082855,0,0,575.985512827987,0,575.985512827987,14338.489943912,984.9733177,0,13353.516626212,630.070017852512,132.414240366852,497.65577748566,0,0,0,0,0,96.3409562550944,0,0,0,0,0,0,0,0,0,96.3409562550944,96.3409562550944,0,140.406245216495,0,0,0,0.135672547315212,0,0.135672547315212,0,0,0,140.27057266918,29.7126528316814,110.557919837499,688.0841031
2025-04-01,2025,"Q2","2024/25","Q4","April",-33839.0927432832,10488.7937863602,175.349956826052,148.762197730504,148.762197730504,0,0,26.5877590955484,9.74298612299878,0,16.8447729725496,2600.99843329308,410.199595180997,0,0.0274048450040301,0,410.172190335993,2190.79883811208,0,0,0,0,0,0,0,0,0,2190.79883811208,0,2190.79883811208,0.33670121892107,0,0.33670121892107,0,0,3414.24512434308,147.597661163347,3211.86938834567,928.199352500597,928.199352500597,0,1176.60203584507,1176.60203584507,0,0,0,0,1107.068,1107.068,0,54.77807483406,0,0,0,0,54.77807483406,0,54.77807483406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4297.86357067907,0,181.376238035841,0,4116.48733264323,2801.48999353615,0,2801.48999353615,1153.97835252849,1153.97835252849,0,1153.97835252849,0,0,0,161.018986578595,44327.8865296434,24602.3173968599,21915.9919293314,21915.9698939784,0,0.0220353529812769,2686.3254675285,2686.3254675285,0,0,1808.85780933563,41.3634613785919,6.39466738703404,34.9687939915579,1767.49434795704,0,0,0,0,0,0,1767.49434795704,46.8996770025134,1720.59467095453,0,0,0,11.9235770242704,0,11.9235770242704,0,0,17904.7877464236,145.516049949176,258.283538283042,0,0,0,258.283538283042,258.283538283042,0,0,0,0,0,0,0,16551.3967577379,343.129980763946,343.129980763946,0,0,553.51262024404,0,553.51262024404,15086.7388613689,1020.91233855455,0,14065.8265228143,568.015295361047,129.961832262291,438.053463098756,0,0,0,0,0,95.9921894936904,0,0,0,0,0,0,0,0,0,95.9921894936904,95.9921894936904,0,140.408774026563,0,0,0,0.138201357383124,0,0.138201357383124,0,0,0,140.27057266918,29.7126528316814,110.557919837499,713.190436933223
2025-07-01,2025,"Q3","2025/26","Q1","July",-34455.1215726849,11133.4164025495,175.456785327512,148.869026231964,148.869026231964,0,0,26.5877590955484,9.74298612299878,0,16.8447729725496,2605.53585794925,414.737019837169,0,0.0274048450040301,0,414.709614992165,2190.79883811208,0,0,0,0,0,0,0,0,0,2190.79883811208,0,2190.79883811208,0,0,0,0,0,3374.64591571688,147.598338655301,3154.82570029855,778.85280776747,778.85280776747,0,1145.09389253108,1145.09389253108,0,0,0,0,1230.879,1230.879,0,72.2218767630296,0,0,0,0,72.2218767630296,0,72.2218767630296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4977.7778435559,0,176.854682702865,0,4800.92316085303,3468.61677138856,0,3468.61677138856,1165.98791168453,1165.98791168453,0,1165.98791168453,0,0,0,166.318477779943,45588.5379752344,25360.6223629616,22678.6737685918,22678.6517332389,0,0.0220353529812769,2681.94859436974,2681.94859436974,0,0,2723.66981195644,41.3739637463035,6.47507392607926,34.8988898202243,2682.29584821013,0,0,0,0,0,0,2682.29584821013,84.7097415031227,2597.58610670701,0,0,0,5.37305516000026,0,5.37305516000026,0,0,17498.8727451564,151.59753437957,262.770097266931,0,0,0,262.770097266931,262.770097266931,0,0,0,0,0,0,0,16138.1656012225,342.373071897934,342.373071897934,0,0,616.808850079601,0,616.808850079601,14663.4269281021,1018.66031266409,0,13644.766615438,515.55675114288,133.050413550031,382.506337592849,0,0,0,0,0,94.3093827922286,0,0,0,0,0,0,0,0,0,94.3093827922286,94.3093827922286,0,140.41291610736,0,0,0,0.142343438180338,0,0.142343438180338,0,0,0,140.27057266918,29.7126528316814,110.557919837499,711.617213387825
2025-10-01,2025,"Q4","2025/26","Q2","October",-35045.0475979105,12395.7972530946,175.563613828972,148.975854733424,148.975854733424,0,0,26.5877590955484,9.74298612299878,0,16.8447729725496,2620.40853638125,429.609698269169,0,0.0274048450040301,0,429.582293424165,2190.79883811208,0,0,0,0,0,0,0,0,0,2190.79883811208,0,2190.79883811208,0,0,0,0,0,3608.82267858218,147.596362580048,3391.91190485832,822.813849682048,822.813849682048,0,1411.13305517627,1411.13305517627,0,0,0,0,1157.965,1157.965,0,69.3144111438205,0,0,0,0,69.3144111438205,0,69.3144111438205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5991.00242430216,0,123.621995036605,0,5867.38042926556,4038.58767521771,0,4038.58767521771,1107.67637940188,1107.67637940188,0,1107.67637940188,0,0,0,721.116374645965,47440.8448510051,26098.4213485698,23420.8496273588,23420.8275920058,0,0.0220353529812769,2677.57172121099,2677.57172121099,0,0,2936.92514809017,41.3357623931025,6.47208665491986,34.8636757381827,2895.58938569707,0,0,0,0,0,0,2895.58938569707,62.1029837427904,2833.48640195428,0,0,0,0,0,0,0,0,18405.4983543451,157.679018809963,277.291892548002,0,0,0,277.291892548002,277.291892548002,0,0,0,0,0,0,0,17025.8758378084,342.373071897934,342.373071897934,0,0,623.048990877206,0,623.048990877206,15597.3555681086,969.168189589106,0,14628.1873785195,463.098206924713,136.138994837772,326.959212086941,0,0,0,0,0,92.6265760907668,0,0,0,0,0,0,0,0,0,92.6265760907668,92.6265760907668,0,140.407815700163,0,0,0,0.137243030983059,0,0.137243030983059,0,0,0,140.27057266918,29.7126528316814,110.557919837499,711.617213387825
2026-01-01,2026,"Q1","2025/26","Q3","January",-36088.9214949643,12055.9645659035,175.670442330432,149.082683234884,149.082683234884,0,0,26.5877590955484,9.74298612299878,0,16.8447729725496,2620.40853638125,429.609698269169,0,0.0274048450040301,0,429.582293424165,2190.79883811208,0,0,0,0,0,0,0,0,0,2190.79883811208,0,2190.79883811208,0,0,0,0,0,3252.33041847361,147.244747078353,3047.22362246162,700.750125476533,700.750125476533,0,1181.16949698509,1181.16949698509,0,0,0,0,1165.304,1165.304,0,57.8620489336369,0,0,0,0,57.8620489336369,0,57.8620489336369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6007.55516871822,0,216.486874587384,0,5791.06829413084,4240.03228642681,0,4240.03228642681,1158.77942966449,1158.77942966449,0,1158.77942966449,0,0,0,392.256578039537,48144.8860608678,26998.9108493507,24294.2101189817,24294.1880836287,0,0.0220353529812769,2704.70073036897,2704.70073036897,0,0,2722.14305669133,41.3488490605507,6.40148325976321,34.9473658007875,2680.79420763078,0,0,0,0,0,0,2680.79420763078,29.1246700586602,2651.66953757212,0,0,0,0,0,0,0,0,18423.8321548258,162.470611926413,310.283956757033,0,0,0,310.283956757033,310.283956757033,0,0,0,0,0,0,0,17014.8279184228,440.691111,440.691111,0,0,911.763502755538,0,911.763502755538,15269.8277362159,856.8993825,0,14412.9283537159,392.545568451398,133.363327044982,259.182241406416,0,0,0,0,0,91.799270980229,0,0,0,0,0,0,0,0,0,91.799270980229,91.799270980229,0,140.402603339262,0,0,0,0.132030670081693,0,0.132030670081693,0,0,0,140.27057266918,29.7126528316814,110.557919837499,704.0477934
