"Date","Year","Quarter","FY","QFY","Month","KA_RC_RWA","KA_RCT1_RWA","KA_NPL","KA_ILN_CA","KA_TCA_TA","KA_LEV","KA_CET1_RWA","AQ_NPL_GLN","AQ_NPL_TD","AQ_NPL_SP","AQ_EA_TA","AQ_LE_GLN","AQ_LE_CA","AQ_NPL_P","EP_RA","EP_RE","EP_NIM","EP_YOA","EP_CD","EP_CI","EP_OI","L_STG","L_LA_TD","L_LA_TA","L_IBB_TD","L_BFA_TD","L_LCR","MS_FX_T1CA","MS_FX_LD","MS_FX_AL","E_CA_A","E_NOP_CA","E_FX_TA","E_FX_TLN","E_FX_TL","E_FX_TD","E_NII_TI","E_SDL_DR","E_SFXL_DR","E_PE_NIE","E_TLN_TA","E_II_ATA","E_NIE_ATA","E_NPL_LNLP","E_NPL_SP","E_STD_TD","E_CD_TA","E_LA_STL","E_CD_TLN","E_TL_TD","E_NPL_TLFX","E_CG_PSA","E_CG_PSQ"
2020-04-01,2020,"Q2","2019/20","Q4","April",22.7021267365662,21.0668254536897,11.1557139778437,2.18775349401507,16.8950074222806,11.6136218826114,21.0668254536897,6.0102199843615,3.65828909861112,39.0726390327709,67.4275561864583,41.964808689034,107.491360584585,58.2092592728842,2.58322071245605,15.2419850922322,10.8932882759977,15.5269199501777,2.45524358625979,74.2635895665794,51.0147292076832,-22.1976691498355,49.1382681950792,34.9364595060478,1.86864099615826,57.1718746031203,279.642361255075,-6.91913212024876,62.6698467655973,98.147982401381,16.8950074222806,-6.42072658477045,30.6401402677649,37.2385829628101,37.5649017878467,36.1678063156939,30.7420826542629,1473.00338127294,394.5438016626,43.0195362330545,43.2759588722292,7.55601917223891,-7.75557905632775,47.0992456388307,39.0726390327709,96.5660807530201,71.0982718547382,50.8856399803121,164.290459894034,60.8678069709583,4.14023719741331,14.137939290092,6.99450863798037
2020-07-01,2020,"Q3","2020/21","Q1","July",22.505094496777,20.8855060594936,8.85808470016864,2.05693898158086,16.8993449836642,11.28221091325,20.8855060594936,5.14527727627406,3.10948718109025,43.4637322774972,69.8288661787345,42.6037776619909,107.29437655962,65.9192187457933,2.57791090981071,15.1235835772643,10.4465078291874,15.2435519731743,2.47091321596278,74.25643578145,50.7782924966552,-22.1653700896628,48.7655797448365,34.3425174285551,2.4606635746916,55.7070732581903,285.479600083849,-7.47513146355224,62.1530505849293,95.6508655618969,16.8993449836642,-6.93718053482913,29.9217539734078,36.8073520389317,37.6438207116335,35.7892100503952,35.2351200133132,1773.40771725225,440.566330117745,40.0092144769395,42.5597161517874,7.42409326080557,-7.65987603202186,52.4030029153433,43.4637322774972,96.6519047809453,70.4236832787606,50.4548563790442,165.470284218056,60.4338117097933,4.37853956885346,13.4512650563479,1.18270532341203
2020-10-01,2020,"Q4","2020/21","Q2","October",22.1546733095243,20.5503321988562,9.22144838824439,2.21449102172719,16.343546028504,10.9481816445305,20.5503321988562,5.27315005638472,3.20653212971619,44.9917977531925,69.1440540508346,42.5422873299521,110.652935287117,66.0979862752638,2.37935310682658,14.2460234004942,10.2390167262461,14.5421073758728,2.42561647781451,75.0828634517386,50.8782686182101,-25.5946693753576,50.6512782174763,35.4089734828723,2.13922184518539,56.2171219970343,229.602984778463,-5.98591367029782,62.1470582981896,99.473783586142,16.343546028504,-5.55244091030726,30.102129903223,36.4756448338778,36.1733838374859,35.6901084649519,32.7148695167119,1624.12245073753,468.361516870147,37.5767859514814,42.5097345384345,7.10883205403173,-7.44923080331621,54.1831709811804,44.9917977531925,99.3020875386633,69.9073640962038,51.0072642710106,164.450248526013,60.8086645634846,4.89639321257481,12.5984823738561,3.78649667021309
2021-01-01,2021,"Q1","2020/21","Q3","January",23.7900621575404,22.2167594932652,8.31923451800516,2.01361180337261,17.1104142874253,11.9533730270606,22.2167594932652,5.38359943284981,3.29460044902669,47.256614642506,69.0945864867317,42.0417419437676,105.236793364459,68.2750077493551,2.52625341059961,14.7153985541602,10.424505781502,14.5792223003056,2.42636205623882,73.5185786059649,49.4546707500923,-24.3852009501429,47.5798508084934,33.2997130126145,2.9225519511846,56.5809509328386,266.900449191419,5.51040191669126,62.3236896903841,94.2775802310907,17.1104142874253,5.14598378447509,29.1444945476979,36.5912336810625,37.2947870361451,35.9297263975085,36.7370861703237,1636.07879767747,407.695828938221,40.0674275081955,42.8299363797652,7.15852163284963,-7.40635360579448,56.412480828392,47.256614642506,96.4497340321732,69.9870059421672,49.3312410717711,163.406747377828,61.1969833588211,5.10545328147953,13.3207730824518,0.855805092524653
2021-04-01,2021,"Q2","2020/21","Q4","April",23.526117661563,22.0608316912004,7.38791143236651,2.37821494098615,17.3640555863458,11.530109134019,22.0608316912004,4.78533331061108,2.86429870207317,47.3057086865616,69.6950144563606,40.4275761953516,97.0116780019015,71.2111138676488,2.65332984509345,15.4787377575884,10.1706076546224,14.1780303318381,2.3518693268947,71.7408181033675,49.0823137550497,-23.0987480191916,51.5473270404506,35.8837247325048,2.58983733252624,55.7973625728837,240.307693875984,-6.55758051850754,59.2411273471808,93.5467839098869,17.3640555863458,-6.14915228264138,27.8083850159699,34.9436196383469,35.9731038673567,35.3061765238475,35.8524956878571,1605.2505242102,524.712259162747,40.2319330169548,41.667503419198,6.97911726377127,-7.14241696561562,56.9895414208442,47.3057086865616,99.2525285561173,69.6131628791262,51.9355302986622,167.068235835441,59.8557825788607,3.91353008627028,6.88679357384587,0.919713546269829
2021-07-01,2021,"Q3","2021/22","Q1","July",24.0927938115474,22.5899283095715,8.46121654296554,2.25934575471782,18.1062641521444,11.6397034472154,22.5899283095715,5.42764563448941,3.30193998702931,46.4758023780042,71.532680997778,40.1012512571112,93.4815380915448,67.4003965921596,2.61857864729451,14.9412491923577,10.1412816382943,14.4162569555209,2.35779067548302,72.5936448036922,48.6984307227664,-24.5268580106366,49.1970670766769,34.1333017321965,1.93294694615177,56.6187524388514,232.938195680131,-7.6075952305422,59.7939953260234,86.3639259236715,18.1062641521444,-7.13304701025658,25.8402522435503,34.7828065157415,36.5353850877932,35.3887105131497,33.2497636928432,1582.75455552115,482.5356237099,39.4749554412387,42.2081947314327,7.17123343527053,-7.405799200454,56.9336124817791,46.4758023780042,97.301370891993,69.3807654814006,50.5615353881159,164.377476750344,60.8355852498453,4.97537810136545,7.04408472958491,1.33160252697653
2021-10-01,2021,"Q4","2021/22","Q2","October",23.6713858457564,22.244967410022,8.75882908848557,2.32225259213417,18.0352060294874,12.0724031923569,22.244967410022,5.26266326514606,3.25767209888512,42.7101903177283,68.7347258620089,36.7556077831387,86.8040127233036,65.2296337616451,2.68906660493977,15.6123003878915,10.3578221374545,14.198179213431,2.2809654066824,71.8156600424586,47.6348779796316,-25.0616935134496,48.0119833881338,33.0358254330357,2.58353003491631,57.7561970762044,297.186614428821,5.76078263390997,60.4015300356659,98.9248439933121,18.0352060294874,5.41364256332805,28.8558931053322,34.3838937354689,35.5878535658841,35.2378093868439,30.9963553973834,1729.05191029541,444.728775611111,40.0266740907356,42.5929088940054,7.13975098590015,-7.23633784145293,54.7976397380599,42.7101903177283,98.4734057829848,68.8074582671802,48.7562941551371,161.54674581727,61.9015873666146,4.41083442026389,8.75535696750045,5.44569111211917
2022-01-01,2022,"Q1","2021/22","Q3","January",25.5803784147413,24.1944953672741,8.87522453640754,2.18234960058312,18.2652467309779,12.8877419513526,24.1944953672741,5.78714061883829,3.50205506728206,42.2536674163179,71.0017835705727,34.998879350231,80.6265159991217,62.1305680066176,2.72820727391753,15.3985377757127,10.2845864291939,14.3366375416302,2.23210744205706,72.2185657849323,47.852438590695,-27.4255525344339,49.6215532992445,34.5033066019539,2.44010787461118,56.4791025716657,301.732213941013,-5.0114464852924,58.1243642065789,92.595617817631,18.2652467309779,-4.73993843272766,26.9936247510754,33.6855335882411,35.6667893319293,35.0706771403082,36.4288845251289,1705.96322413355,487.598556761854,42.9163741450937,42.0774389101511,7.20917386102388,-7.36293982995593,56.134429967996,42.2536674163179,98.126871262467,69.5329031598034,50.5687714902457,165.249846380334,60.5144284187976,4.44048159373931,8.81566179208624,0.911729617110391
2022-04-01,2022,"Q2","2021/22","Q4","April",22.7923339562871,21.4306027858924,8.67229767114512,2.58932634679669,17.2299665815862,11.7325899029815,21.4306027858924,5.31823661755344,3.18028270295121,43.3587813238924,68.9942456272909,38.7540263655579,93.7145318299464,65.3515500625292,2.67611379629858,15.4749758894012,10.2204519508183,14.3542296305276,2.13471021371196,72.1301863363672,48.0759148166093,-27.013302214248,46.5236422759752,32.4153101388927,2.42179273702135,56.1849851800809,184.467101637558,-8.27078218938605,62.2760051363498,95.3065785695273,17.2299665815862,-7.77664315419848,26.3553285012248,34.5058546328379,33.4096883290531,33.1337135878858,35.470029006444,1566.86969343233,487.455068714297,41.8714930550295,41.6653030167212,7.08528261677341,-7.22932978562847,58.6465375499818,43.3587813238924,98.2430657716431,69.6749191445657,47.3556498980957,167.225278828774,59.799571392787,3.70230906655824,12.1507381493592,4.01278806410916
2022-07-01,2022,"Q3","2022/23","Q1","July",22.8566596439995,21.4368285125572,8.54150793851802,1.81192179178497,17.6316082131351,11.7559308458036,21.4368285125572,5.20727781679941,3.23273927315198,44.8360991283803,68.9024886796534,35.8619358729397,87.7851703082931,67.021474173447,2.78963194152935,15.6232086098261,10.3931317400283,14.430798114309,2.16871221740782,71.5570072884852,48.220546345233,-26.5900580681147,38.5131576372332,26.7749426884982,1.89151494940125,58.7527917464624,184.598553985747,-5.93740429160122,59.5053338092963,94.317635902164,17.6316082131351,-5.56857911834858,27.0166165995211,32.708674435355,34.7758269852315,34.1245536082828,33.3163499515116,1474.67763281016,540.232550699142,41.8339689501943,43.159793026318,7.29017838074447,-7.35356714983136,59.3353756228615,44.8360991283803,95.0746395473566,69.5215462224607,40.5083393643053,161.079424500641,62.0811753642702,4.04878658444889,14.3422016177706,3.31165641514368
2022-10-01,2022,"Q4","2022/23","Q2","October",23.8557318606529,22.3890657684062,7.62206228748444,1.79294515782834,18.4227406262164,12.1091717741948,22.3890657684062,5.34680716967243,3.26815397498932,50.1262106767101,72.6485184190364,35.2344754864143,80.6706322141856,71.3453420618152,2.75380740240365,15.0993531016369,10.5640063495636,14.9370965648597,2.30365541983972,72.5672936527162,48.0241676906498,-22.7746779338258,43.2196454698412,29.8246324060548,2.38422966219809,57.8613037508838,223.347101385688,-5.42466256311673,55.7309993001783,92.7579629299892,18.4227406262164,-5.09115073922144,25.1484686178973,30.5021509324838,33.2346593015056,33.4535047472024,34.8596092523328,1617.95479433669,656.713068428279,39.3705642322037,42.1795446907639,7.47740869315192,-7.76153649204973,63.0915485292831,50.1262106767101,87.0323500793313,69.0071195212986,49.6592881043035,163.60328217675,61.1234681049764,4.83334047792399,8.6130123161297,0.16226717173391
2023-01-01,2023,"Q1","2022/23","Q3","January",25.536530275124,24.1930437060163,8.15275539595839,1.6899985189082,18.6967557042995,13.1981629507204,24.1930437060163,5.82490851091234,3.54018692313159,47.0440809875275,72.8355503678977,32.140879593859,72.8342426191922,66.5526153285662,2.93576062831146,15.8780469576133,10.8221786969971,15.634158887316,2.50445955208529,72.3885434830305,47.5317345384202,-21.4844762006431,45.2631845082058,31.5538331490393,1.56809196070559,57.2387306742131,305.400064050347,-2.18059104250971,57.6842452326149,92.1534726885063,18.6967557042995,-2.06586931850235,25.2455935117136,31.6839093817969,33.6950421224013,33.3824827344201,35.6846169521628,1656.32278464457,624.381153419264,41.3088770795586,42.3685990665576,7.78704382878454,-8.00434158414517,59.2511156968779,47.0440809875275,84.9974572985629,69.7119159685261,53.2523983031797,164.536750103571,60.7766957455114,5.05561522961515,8.88077936517462,1.16051045356254
2023-04-01,2023,"Q2","2022/23","Q4","April",26.0738507727468,24.7876743767977,8.03972832031476,1.79521218710281,18.4745704364899,12.7209377341951,24.7876743767977,5.72675014666952,3.24881140087927,46.1978425233081,70.8293820676219,32.5827941556021,70.9497516346856,65.8497164720863,3.01100007296861,16.8425553057675,11.072626914402,16.0683878090804,2.63402106992801,72.2907614837587,46.6016156421672,-18.4779937235736,49.3779544676941,35.0149680079019,1.97172694859817,54.6086299654921,373.366590301803,-1.38353819055449,55.3458110475214,92.7165946644072,18.4745704364899,-1.31529072764251,23.6414224242188,30.2228652222069,31.2768519905306,30.9789820692657,36.7815800728791,1652.10950326497,700.978445194317,41.6064915522489,40.2287838718429,7.7451667852056,-7.95649538505837,59.377449338795,46.1978425233081,83.0925920886715,70.912147709178,59.4252185742393,176.272163570948,56.7304547548433,4.92294349281095,4.65708117950487,-0.0220712268902412
2023-07-01,2023,"Q3","2023/24","Q1","July",25.3522663642989,24.0622263738032,7.89294799427851,1.80364636047968,18.6791114553188,12.5455764650201,24.0622263738032,5.34188635168334,3.21201790413038,45.572975467878,74.2641416594484,34.7514731332474,77.5658053822847,66.7100526571248,3.1450093915208,17.301446336916,11.1867056998978,16.0257393154458,2.92086338847835,72.2134122652013,46.6475981565109,-21.3095459429085,44.4256696950535,30.8037769843841,2.71842726970468,57.9192370972496,267.775872823044,-1.70472091582437,56.6420581456756,87.2046955515576,18.6791114553188,-1.61797687004767,23.3692340922095,30.1161698717019,32.9535717489618,31.9701022932525,32.6198372684036,1572.25527935041,741.704780319857,41.4243981817076,41.6920548461905,8.02062110425912,-8.17234258657214,59.7453967267803,45.572975467878,84.9982181918938,69.3377887060054,52.2665893945649,166.309357890382,60.1289075181879,4.4138048406874,5.21736165931799,3.86473417896249
2023-10-01,2023,"Q4","2023/24","Q2","October",25.3345743294372,24.0403310606095,6.84028017097544,2.08897218621018,18.8400232540976,12.4416097101188,24.0403310606095,4.60483082264275,2.7994722998324,45.1524832843898,73.7401943121231,36.7411615859404,80.9477449247525,69.8153476684002,3.18677442779696,17.095716131783,10.837363060053,16.0757521547377,3.0102022227425,71.8157880745057,47.1269863524121,-20.2355393599257,44.9456341845755,30.6872748987651,2.97291950516251,58.596244777509,285.2,-1.65896401945329,56.0380534297388,86.2353345749072,18.8400232540976,-1.57421410467339,22.7739518477037,30.0557293654693,32.5395266856359,32.6066908521973,32.3816745134959,1482.75598640519,734.685159272856,38.1847472345151,41.508143208316,7.93500202429592,-7.92134912714108,58.5687643232941,45.1524832843898,86.0416687631972,68.2764309715679,52.2370554065778,164.489244023541,60.7942486413812,3.42453576677705,7.68936549896311,2.5155053173338
2024-01-01,2024,"Q1","2023/24","Q3","January",25.4359834050321,24.1952040515212,7.11697680100987,2.75322382341324,19.0252087046111,12.993381570398,24.1952040515212,5.16133004934022,3.13184903337452,46.2447576534915,72.8423182047772,36.9358781903365,79.9278282578544,68.547138238416,3.18390276431681,16.874052774701,10.9144607097685,16.2128607496545,3.05198610860431,72.1299179924108,47.239228976956,-21.8910895493052,45.2791654787832,30.7212045075717,3.40001391353946,58.4867937808523,239.6,-5.86253992786386,57.341502921054,92.1960751346652,19.0252087046111,-5.57656244526383,24.3142974968047,30.5073292275725,32.5686274025331,32.2830311345831,35.5279751894246,1492.93632896238,737.089589254426,40.9359665505215,41.1698242580254,7.9499940659742,-7.96745724732562,58.9729138708168,46.2447576534915,87.3468471587525,67.8484335625994,51.8383512990326,164.80136795671,60.6791079709168,3.49882414015609,6.66423105510334,0.197526567977468
2024-04-01,2024,"Q2","2023/24","Q4","April",25.2408317969768,24.0521547620638,6.91645743521246,2.42494094623645,18.5961776588387,13.0251557871365,24.0521547620638,4.9480776971098,2.88197354857412,44.6862127935383,70.6925776131207,36.4104690741287,77.8202030047262,67.7991402913218,2.96693683207513,16.0046600994882,10.9865786734415,16.4619732582182,2.95815828182358,72.285320672077,47.4901928608817,-16.4575522791265,46.889104513481,31.9969240726375,3.62963723939298,56.167622836011,436.244858566932,-4.31701186043719,54.0290021857716,95.593366812635,18.5961776588387,-4.11370901767734,25.190092690167,29.0606542418077,32.3710815574414,31.3279459077468,31.829550232984,1541.62897285646,766.545340278026,41.8252314734215,39.7456653902615,7.77389161374455,-7.65603148359801,56.9716637784327,44.6862127935383,85.8157892583633,68.2395716545154,54.6392510267699,171.690600684309,58.2443066780761,3.68515401586741,7.56161065742631,0.819055672689983
2024-07-01,2024,"Q3","2024/25","Q1","July",24.6019544512785,23.3876228716539,7.08793586162064,2.48607657186313,18.3905181297701,12.2949552858027,23.3876228716539,4.85248968580582,2.77893942258376,44.3181350747587,70.9473964753247,37.1955017018454,80.1995930758026,68.5115096472074,3.06829729011108,16.5599673204455,10.8892014154705,16.4288393607009,3.06862107865095,71.8084102171806,46.6881200444629,-18.5390951851588,42.868928222797,29.6827323307387,2.70857209926126,55.2380436877871,435.8,-4.60550241319731,53.320684129207,91.8787987895485,18.3905181297701,-4.37817872509528,24.6412503300065,29.152720558291,32.8629700870778,31.3110647013791,32.9900806096393,1575.84978494141,752.888746654613,41.6112754501654,39.6529688531545,7.89816279225145,-7.70469787833695,57.1988372548033,44.3181350747587,82.2992143981341,69.2406681512368,52.0891098855603,174.616605398838,57.268322088608,3.87725936495237,3.95619950954131,0.383240473242408
2024-10-01,2024,"Q4","2024/25","Q2","October",24.6386408058413,23.4514151775225,5.71134835524645,2.50007597637737,18.9365189471765,12.7340814491498,23.4514151775225,3.97525632011902,2.3977554485066,45.3906041568153,71.601789810464,32.7427891127817,69.6691360231254,74.2032453694565,3.11608550198616,16.4960021889329,10.8664710032761,16.2968011131384,3.21224313116442,71.061002442052,46.2775481413091,-18.9847369851725,50.4953734580661,33.7315842847564,2.17862030928987,57.8784986556092,302.5,-6.70258444368671,54.154878501501,93.9845470744638,18.9365189471765,-6.37961695168003,24.7519919002773,29.3032793228393,32.4884096057048,32.6376130284298,31.4309648218048,1535.76891131052,692.701483189252,38.0489056957676,40.2925636478636,7.8927448853391,-7.55326457007071,56.7956819097035,45.3906041568153,87.0567326328823,66.8013363893006,58.0028355428922,165.79073243666,60.3170023621222,3.46251828468023,4.04284795843159,2.60095293435769
2025-01-01,2025,"Q1","2024/25","Q3","January",26.6813412728791,25.5034574255097,5.52022673017945,2.13119352908487,19.185668657826,13.6715613342938,25.5034574255097,4.12827761819019,2.44742638614374,45.7662029946375,72.8497649693564,33.1466265203894,69.4755633526469,72.8833464074226,3.20293417862872,16.7615601400156,10.8935205185621,16.3471669148675,3.24670567122833,70.2285345697276,45.7816025868625,-20.9632126386289,51.0207152646447,34.6079186881582,3.00704731463527,56.4171344768714,536.180493544848,-2.8508090465436,52.5258501510225,88.1002782334807,19.185668657826,-2.72495623076812,24.2579871508777,29.7016604859714,34.07133085201,33.5234249272363,34.6124956784431,1458.3446807004,688.005155035486,42.1811727952369,40.2132970448668,7.93551551602183,-7.44656990311647,57.8806106425892,45.7662029946375,84.422683115702,67.831112340638,60.4348421320848,168.678316192172,59.2844428717629,3.30204924487215,6.23764289705868,2.31120404307132
2025-04-01,2025,"Q2","2024/25","Q4","April",25.7441878020506,24.5912245001559,4.93761782491319,2.69253591172703,18.3126921338184,12.7513489249541,24.5912245001559,3.68495042581646,2.05966437536675,47.1474834655535,70.6698200793493,35.0681434844756,73.5792746872898,77.4301344173478,3.35735142853976,18.2005165289273,10.8803726718446,16.3398521348151,3.09451328352507,68.9228277784893,45.3435082118057,-18.0350632538356,55.7091637087842,38.2962944005032,2.57775859514705,53.6934068459214,495.080996881829,-6.6951843548711,49.1676257481923,87.224109016024,18.3126921338184,-6.39533796158264,24.2227177163409,29.0551708314758,33.9963070267333,33.0300327124391,32.5571986185177,1522.47361982617,678.769499919236,40.4668916404363,38.4233230189245,7.69030820716453,-7.05755307586668,62.8510444882669,47.1474834655535,85.7174563056659,68.7432584712534,64.991620271753,178.910237507036,55.8939507282625,2.25232901385759,8.19618492176886,2.67770343672111
2025-07-01,2025,"Q3","2025/26","Q1","July",25.6849093773436,24.5086674529057,5.51896330313133,2.64364510755023,18.8760484175206,12.5941477305956,24.5086674529057,3.61084962525892,2.05920246694228,41.5813662232471,72.4141629574456,36.440819536384,75.9519243131257,72.7896610526764,3.59801805678983,19.297356570516,11.0139264139302,16.574735758945,3.16483594408491,68.3572933841244,44.9974100928624,-20.7162906929492,54.2771747131158,37.4446102653856,2.6413853959708,55.0000882109319,478.342868508243,-5.11008107786538,51.0763872858698,86.0118945404321,18.8760484175206,-4.87606461657454,22.780251098077,28.6162622886415,32.64757256918,31.9508476053305,34.8623094155843,1595.33333333333,667,41.4227598036849,39.3424796417375,7.89881148979773,-7.22593325447319,57.4323369186354,41.5813662232471,86.52106371195,68.9877659684769,62.7329026996454,175.351850205419,57.028197810775,2.06348386034565,9.40109330061123,1.50114132740851
2025-10-01,2025,"Q4","2025/26","Q2","October",25.3784643259771,24.067420790729,4.96127253790098,2.4244051110457,18.6944575946473,12.1310544334113,24.067420790729,3.21072019215985,1.80302722358421,42.0314978610531,73.200119467789,35.7672433769944,74.0949604933633,76.9235808831613,3.77513529806208,20.0733980056899,10.8086898982508,16.1246078084514,3.20969688476611,67.1516460559998,44.5466043541561,-20.3753755421362,56.5702007454683,39.0125164681669,2.39442761722381,53.9721805305803,408.9,-4.25185381645216,53.3588573712053,96.1489195894222,18.6944575946473,-4.03220437717644,25.6366686638983,30.8981488149981,32.7941992144858,32.518145078702,32.5902267531707,1591.66666666667,656,41.1627251424744,38.7271974616637,7.8318968586873,-7.01849877929788,57.5803584921819,42.0314978610531,84.9830576007082,68.9630157822838,66.5664455276047,178.073861013441,56.1564731796612,1.98045219076335,11.2437978628166,4.32911888183367
2026-01-01,2026,"Q1","2025/26","Q3","January",27.0300894840471,25.7345439915746,4.16416356996927,2.41250020756559,18.3740287365947,12.7550929317786,25.7345439915746,3.00749496834194,1.68968614224396,43.1274124987734,70.7736586390656,35.7044367842547,72.4243692562924,81.1176530770868,3.88122965471445,20.7085826779487,10.8176357113131,16.051205658336,3.24039912785289,66.2751647515642,43.9106083984099,-19.1546480773694,57.1606129622983,37.9195059750726,3.74606981068486,53.6513827234187,449.779184681103,-3.52484631949374,51.9850482157295,88.5284391662589,18.3740287365947,-3.35590130865412,25.6004893869877,30.5307005791154,35.4272219562429,32.9958599651841,34.1370722352474,1593.46214147688,498.025764434346,42.7629360320254,37.2706465021652,7.75789261651714,-6.81486212020224,56.9357605219022,43.1274124987734,86.9115346657319,66.3385222969589,65.7687304477389,177.991337749145,56.1825093651111,1.48078521169731,11.6759516676639,2.7086569973497
