"Date","Year","Quarter","FY","QFY","Month","EX","EX_COF","EX_ELC","EX_GOLD","EX_COT","EX_TEA","EX_TOB","EX_FISH","EX_HISK","EX_SIM","EX_MAIZE","EX_BEANS","EX_FLO","EX_OIL","EX_COB","EX_OTH","EX_OTH_BAKW","EX_OTH_BMP","EX_OTH_BEER","EX_OTH_CPHO","EX_OTH_CEM","EX_OTH_COCB","EX_OTH_COTL","EX_OTH_CROIL","EX_OTH_EFATS","EX_OTH_FRVEG","EX_OTH_GNUTS","EX_OTH_OPUL","EX_OTH_PAPAIN","EX_OTH_PLP","EX_OTH_RICE","EX_OTH_SOAP","EX_OTH_SUGAR","EX_OTH_TEX","EX_OTH_VAN","EX_OTH_H2O","EX_OTH_OTH","EX_FORM","EX_ICBT","EX_ICBT_MAIZE","EX_ICBT_BEANS","EX_ICBT_SUGAR","EX_ICBT_OGR","EX_ICBT_BAN","EX_ICBT_OTH_AGR","EX_ICBT_FISH","EX_ICBT_IND","EX_ICBT_OTH","EX_COF_VOL","EX_COT_VOL","EX_TEA_VOL","EX_TOB_VOL","EX_BEANS_VOL","EX_SIM_VOL","EX_OPUL_VOL","EX_MAIZE_VOL","EX_SOR_VOL","EX_FISH_VOL","EX_FRVEG_VOL","EX_HISK_VOL","EX_CEM_VOL","EX_FLO_VOL","EX_COCB_VOL","EX_SUGAR_VOL","EX_RICE_VOL","EX_VAN_VOL","EX_GOLD_VOL","EX_COB_VOL","EX_EFATS_VOL","EX_SOAP_VOL","EX_PLP_VOL","EX_PEP_VOL","EX_ELC_VOL","EX_BEER_VOL"
2017-05-01,2017,"Q2","2016/17","Q4","May",351.730625533521,47.57163902,4.33778791,33.627253795,5.61433686324883,6.49539303716041,2.197941875,12.1706706154642,5.373553737,3.186534797,11.5881948542877,15.6436425638024,5.72730908775469,10.385116418,0,144.397265073643,0.847726886044022,9.14508005826335,1.045824243,0.074330323,4.35434562800003,4.050585111,0,6.38270717207739,2.666920072,4.91006255851097,0.0248708786923819,2.64830188774899,0,2.5829236129231,2.8327715667624,2.185063973,24.7261345583504,0,0.705810273,0.856740924019013,74.3570653472512,308.316639647361,43.4139858861599,4.00525673309,4.85956820341,0.04040303369,0.47991278043,0.44960811738,3.20904684537,2.90136021049,27.4375465085399,0.03128345376,408454,19076.972972973,5557.714,1213.777,57584.016,3435.4,268.75,53931.245,5149.67,1687.048,7793.703,2754.632,29299.69,698.986,2179.23,32193.947,5739.071,2292,840,0,2347.83,3493.982,3579.81,9438.4521,24486.98634,2191.259
2017-06-01,2017,"Q2","2016/17","Q4","June",371.978491411521,49.59117198,5.24757662,120.012385012,3.720372317,6.279815198,0.673673349,12.3471308597138,4.160329377,1.113294407,8.0239055753593,9.78702212798878,5.8613375578148,11.38976512,0,93.7970876657237,1.073309125,8.97298966669786,1.045650466,0.878151147,3.03328889565151,3.924449485,0,5.372889358,1.42461285,2.61905791987216,0.014815899,0.988995948580032,0,2.27469187666607,2.316388013,2.1640741,6.95637626799998,0,3.61959587,0.68143449,46.4363162872561,332.0048671666,39.9736242449201,2.75225778031,3.92680906115,0.0283911648,0.41352104223,0.39567424813,2.91202394747,3.01769486953,26.4989651382001,0.0282869931,430565,13174.9459459459,4963.477,236.388,35994.008,793.75,186.25,36124.071,1826.625,1769.878,5567.042,1811.992,23305.8,683.538,2100.71,10194.976,4733.997,8768,2833,0,1388.508,3535.904,1230.54,10522.231,29455.87018,2138.93
2017-07-01,2017,"Q3","2017/18","Q1","July",272.122292721992,49.49598384,5.71556933,25.2738170864372,2.12770737395275,6.00495236427646,0.491023963617995,11.6899861526503,3.96070324439519,0.781852860356029,12.5604168441245,9.22474101175289,5.31811738942273,11.5607891798095,0,84.2439734260567,0.904309605447072,8.27507962019848,0.462866395379931,0.121697982968511,3.33911074256244,5.6858721277134,0,2.81938997630432,1.11261459965464,2.48196481478965,0.0625127627625317,1.97365329075488,0,1.49681498772555,2.63473912069513,1.80546846102141,6.01445386595947,0,0.303147464616582,0.812315370790072,43.9379622367126,228.449634066852,43.67265865514,1.03009060594,2.77614023615,0.0114530399,0.42853513654,0.38463067414,2.56983944099,2.15015699561,34.29330483628,0.02850768959,427204,6712.88648648649,4413.629,372.285,31517.388,637.75,224.2,53370.325,3715.49,1489.801,5849.974,1846.753,20074.482,656.978,3108.266,8879.086,5313.54,1333,794,0,1640.482,3115.468,2356.317,10614.475,32820.2252,819.416
2017-08-01,2017,"Q3","2017/18","Q1","August",259.472504786513,47.05924,3.47073877,26.7965749,0.558871774670244,4.49776545682901,4.19147891456238,10.8242940767208,3.50364805910143,0.396858435835448,10.1289384933368,7.41181061054621,5.52977727347696,11.1032590306852,0,82.1612011436688,0.728261749000438,10.21616823558,0.872846414529177,0.047945321044149,3.19132542760869,2.53444144428357,0,3.20913494857184,1.5054701147116,4.09918561633779,0.517198127952747,1.36950329971096,0,2.08329229983307,2.14095034751648,2.06955100116671,4.63869334461299,0,3.08541203442344,0.905544502029011,38.9462769147561,217.634456939433,41.83804784708,0.981983714965,2.07863078687,0.007240783,0.78598326698,0.44165467645,3.281087556465,2.899841398765,31.31512174454,0.046503919045,418340,1913.34594594595,3292.19,1629.187,25813.685,315,1381.26,35380.135,2712.25,1470.804,6616.771,1723.628,23590.37,666.633,1383.065,6713.923,4493.711,5852,650,0,1485.561,3470.016,1599.173,10301.476,21716.19146,1354.921
2017-09-01,2017,"Q3","2017/18","Q1","September",255.120373965658,38.584166,3.65875279993623,25.2402834167888,0.0790915600830008,7.75972865689594,10.0927433213628,9.68873140982442,5.22294266086826,0.643276812262452,4.96504796127126,6.22962602621187,4.46128421396792,10.0585725844458,0,88.4326895027192,0.681147274572491,9.83442335953713,0.722725543749419,0.364328398161499,3.76196753411054,2.26343829290967,0,4.98621017754697,1.64100590291219,4.36626417431267,0.0364635158079706,3.10922129647404,0,3.01853963687893,2.39173178256358,2.21938409362484,6.24966670072242,0,0.286962224474182,0.765799116187303,41.7334104781734,215.116936926638,40.00343703902,0.93387682399,1.38112133759,0.0030285261,1.14343139742,0.49867867876,3.99233567194,3.64952580192,28.3369386528,0.0645001485,341839,273.972972972973,5172.121,3720.118,23172.647,527,3160.4,19270.287,1867.27,1307.882,9725.686,2400.191,26116.59,566.184,1236.402,9038.052,4694.346,683,596,0,1566.954,3647.563,1332.0691,9259.968,22555.5097,1343.222
2017-10-01,2017,"Q4","2017/18","Q2","October",285.948135017083,43.741276,3.6789389126,41.639605472693,0.880626161296507,9.37784227173725,9.5616271430182,11.9099500882299,4.60242439580288,0.506573188552755,7.04036785411778,4.22124178670767,4.65220177087279,11.1453841838219,0,84.3538635036722,0.673996173407483,7.8833761153475,0.864308062334162,0.0307712581963152,3.04725037520406,4.31044425315428,0,3.61988180218271,1.167338596555,3.19132083793361,0.0102839659349246,1.11576913420818,0,1.76621395170121,1.92871338754701,2.13584339388945,5.10583648493067,0,0.64909569221622,0.701219663830437,46.152200355099,237.311922733123,48.63621228396,2.0291043494,5.47699691677,0.00183090774,0.59380117597,0.54190739112,5.58123208165,5.26519607072,29.10424568655,0.04189770404,381636,3120.61081081081,6450.544,3716.139,10994.327,444.8,1706.755,23614.182,1848.94,1451.449,6082.57,2353.343,23625.96,549.724,2364.046,7463.994,3747.955,1793,1011.07,0,1121.348,3489.536,1105.708,10245.235,22304.46698,1691.789
2017-11-01,2017,"Q4","2017/18","Q2","November",301.908663618174,49.38702,3.49734111,13.4506057,3.92172787435093,9.81687291464903,7.48281459075415,11.520529100562,5.06830824209495,0.24376074150676,7.58907905001287,10.2932789834485,3.74596797108824,10.7188228103493,0,114.083048311127,0.937290452361802,8.82221259281145,0.991319395610708,0.0117120631637695,3.45793311228206,4.04829009181289,0,4.30641835327719,1.16064509008935,3.83717015135253,0.263906768875538,6.06199094354983,0,1.86502635407604,2.20645245427138,2.23433465854686,5.00619410575444,0,1.9800124658711,0.993068256704037,65.8990710007159,250.819177399944,51.0894862182301,1.85035550118,6.80892405100001,0.0033400638,0.86025099053,0.46027501722,5.3581032838,4.3621453115,31.0654709976001,0.3206210016,443100,13963.9135135135,7035.498,2549.858,40629.527,163.5,807.762,36298.285,7583.973,1571.3706,18301.311,2457.17,27649.928,493.817,2115.756,7274.6,4074.211,6160,326.136,0,1124.826,3627.565,1143.59,9751.826,21495.24354,1717.453
2017-12-01,2017,"Q4","2017/18","Q2","December",316.169104588744,42.71952,3.61157760753333,22.7835965725269,7.24432084872949,9.75688714706705,8.24413876793171,11.1174136080436,4.49865473355574,1.78548049916286,8.79860583393912,10.9848328846389,4.67932021842075,12.9670356829105,0,108.308189426464,0.637415858375034,7.33797110732835,1.35707906154317,0.766459619322343,3.22346140225535,4.97639244314781,0,4.50868161867964,1.46694544952902,4.08257646004692,0.844146308707897,5.57593966916749,0,2.06257378996695,2.3376497383396,2.21991976135744,4.2822465633909,0,0.914777270644692,1.41850332392169,60.2954499807399,257.499573830924,58.6695307578201,1.4908457583,4.86788188214,0.00893975892,1.13995430727,0.74994793289,6.18925713775,4.37807176378,39.6840632766401,0.16056894013,386217,25164.7135135135,6938.566,3064.962,43046.74,1443.5,2708.312,42126.167,7715.45,1552.0666,18534.864,2225.212,26555.2,540.776,2496.751,6368.428,4410.4821,1988,735.5,0,1417.262,3580.624,1443.1942,11962.113,22118.3400733333,2302.82
2018-01-01,2018,"Q1","2017/18","Q3","January",358.742350222969,43.661837,4.92866626,39.6912932631659,8.14238499839286,8.28369428452544,2.02121051361336,12.4630840704676,5.61113005203391,4.97780312946504,19.5534183066465,22.9570990864244,4.03754540418473,10.3796527448164,0,110.973093747333,0.774509692926161,6.50623141441538,0.841728558714553,0.176837428972113,2.75438586388185,6.70706847022277,0,5.36339891446492,1.51170840644353,3.33373054990611,0.733575798671578,10.5806086264345,0,2.155920226959,2.31971273581479,2.15303228205089,5.53076493814713,0,0.0813552764831371,1.049612175077,58.3989123877478,297.681912861069,61.0604373619,0.1852084442,7.22368208586,0.05368769893,1.2202140572,0.40760552874,6.74216634358,2.86325888151,42.33691071556,0.02770360632,401930,28247.5081081081,5945.79,736.65,49231.755,4220.65,3537.305,41785.324,11720.45,1536.54,13474.352,3053.076,22840.45,446.009,3231.648,8135.297,4419.727,108,935,0,1389.418,3534.727,1433.259,9493.121,28198.26586,1582.619
2018-02-01,2018,"Q1","2017/18","Q3","February",300.840699428566,41.626874,4.85434782,19.4091003264441,5.59360255851843,4.79752697319764,3.68935901758351,9.74375692457897,4.45630911296507,5.80755713942629,12.8204471421956,14.7914209693715,5.54387192588894,10.0133799613108,0,111.535092840965,0.559045605488738,10.1095576284786,0.598888943379646,0.166842283644859,3.9500607557386,7.72883771215235,0,4.88524999140338,1.69009543560312,4.22142306694721,0.368357335647599,7.65124720570216,0,2.63802420754156,1.96646904399046,2.2070416434012,4.90445196453279,0,0.497289269232554,0.868286864088771,56.5239238839911,254.682646712446,46.15805271612,6.12504840148,2.96422352764,0.07247832652,1.33101074192,0.38550724324,4.84816056332,3.23395335636,27.14172161168,0.05594894396,390378,18499.2810810811,3587.833,1218.769,11587.01,5201.64,2665.43,22870.449,10268.517,1362.645,13310.718,2370.712,27310.69,607.873,3916.524,7472.311,3869.144,1086,453,0,1541.551,3516.219,1661.964,9304.912,22118.3400733333,1488.247
2018-03-01,2018,"Q1","2017/18","Q3","March",305.567794386932,35.737154,2.98375037,25.0587505719252,4.69289128679958,4.39916913029732,5.35790634170037,12.6962238419407,6.75021199955409,3.30530410558914,11.3636546413017,8.04685452986823,6.67252275912987,10.7528369468438,0,118.154731395502,1.01522491369495,11.4485892591472,0.828961160992495,1.16912409377416,5.03672121075614,7.04027868269897,0,5.3943125669104,1.25748798980056,4.90430058447751,0.384310671854412,10.667808696113,0,2.32645937896917,2.29037438928557,2.50245521311727,8.00014430697369,0,0.261222679906504,1.11448071280933,52.5124748842204,255.971961920452,49.5958324664799,2.45729676471,1.50336298918,0.115188086,1.09877551713,0.37871493284,6.21217801257,3.8996959049,33.9013114089699,0.02930885018,333346,17972.9081081081,3365.578,1807.184,19806.237,2454.6,1467.35,19815.548,15581.9,1673.463,13646.752,2668.663,33865.05,790.338,3493.8,12279.288,4416.526,566,593,0,1169.379,4235.205,1840.601,9842.925,18973.6,1745.9135
2018-04-01,2018,"Q2","2017/18","Q4","April",259.579663594994,32.734228,2.20367942625,35.9018987706913,2.46757515928868,8.90051467850033,1.4259629698112,12.643299856615,4.30176724238908,2.04659846554397,2.98195552250957,0.613749989591111,4.93576573269163,10.588726313405,0,90.8943675978766,0.600897339241086,9.02405204602246,0.81963076766386,0.110570775266979,4.47166329653951,6.35494713528558,0,4.98512742855723,1.17092903535117,2.59084078534897,0.0187643819272153,2.64690347759546,0,2.72155562526427,2.96489477327903,2.57974318641535,9.46221134377008,0,0,0.770746548434928,39.6008896519134,212.640089725163,46.9395738698301,0.19115140092,1.93714022995,0.18713938984,1.20633520744,0.38429677138,6.75090670086001,4.07156982771,32.1234753597401,0.08755898199,295194,8669.6,6817.53,464.301,1038.945,1542.256,746.76,8892.295,4082.26,1677.693,6463.415,2209.417,28003.478,554.963,2889.708,14457.432,5998.278,0,823,0,1101.808,4178.477,1752.181,9707.88,15123.2165,1384.495
2018-05-01,2018,"Q2","2017/18","Q4","May",324.914691655309,34.130321,2.32751922310555,39.549142044192,2.50755546188843,8.99386148097524,0.753844164805286,15.9250944734898,3.50821629689823,0.658167646304367,15.5212891505939,15.2425936957407,6.06188370210543,9.87731987544699,0,117.148497794813,0.970541241428318,12.0684513834674,1.09103795811965,1.09512278689878,5.57642963679731,4.36272643809298,0,6.15709639945022,1.12056784813902,3.80306213827802,0.386607713927081,5.73553328723154,0,2.85776590402824,2.93047165170553,2.30838749564102,13.3050304735262,0,0.0408807504763429,1.18920361682557,52.1495810707793,272.205306010358,52.7093856449501,0.46676301905,9.37773706711,0.01878577494,0.77810043624,0.42740942213,5.4851291868,2.97743187442,33.0696673440501,0.10836152021,319035,7725.04324324324,7301.836,324.345,47002.01,423,1428.723,73160.776,7153.25,2235.187,9978.154,1848,36479.309,650.684,2001.922,20965.625,5754.902,82,944.135,0,1076.212,3799.139,1879.94463,9011.506,15448.45313,1759.304
2018-06-01,2018,"Q2","2017/18","Q4","June",290.877152844826,33.596204,2.49245725,28.5109016575911,2.94201085468689,9.02069388860197,0.902211461672341,16.0882565607544,3.15597392283822,1.26990406666486,11.4846258390066,13.3891450083713,6.22165987345245,10.0415314764432,0,108.491615377672,0.777484945451607,9.55811507954961,1.12006048532011,0.071347632629747,3.55608091867601,2.89150936838532,0,7.01558396459273,1.30221417389103,4.5333013572539,0.26228052510385,7.65994699264916,0,2.23012408632961,2.96664982652781,2.67549687610208,12.3308829023458,0,1.16301391518764,0.981280436186856,47.3962418914895,247.607191237756,43.2699616070699,0.4307871538,5.01575147357,0.11278639342,0.53283376376,0.43884240792,5.96703509614999,3.1000797315,27.6180770018499,0.0537685851,320339,9207,7260.429,456.63,35553.881,592.4,562.65,55407.393,9295.69,2060.399,13265.197,1613.733,26225.129,666.775,1445.269,19677.539,5813.119,2498,692,0,1293.623,4254.475,1714.98,9427.719,17397.1985,1922.872
2018-07-01,2018,"Q3","2018/19","Q1","July",284.54515682758,40.686546,2.53999418,29.81346467,0.62092408,8.37365601,1.90332982,14.85415914,2.8704385,1.80310768,9.86148447999991,9.43406567,6.46719735999999,12.06917173,0,100.19103806,1.09355147,10.7209823,0.98577696,0.05032212,4.57096287999996,3.23826823,0,5.19925063,1.07117313,3.89742758999998,0.30854915,2.93256914999999,0,2.6788629,2.20986505,1.95023624,12.2821959099999,0,0,1.27779287,45.7232514800001,241.48857738,43.05657944758,0.20184450758,2.22768515412,0.31142887793,0.92855185071,0.53070564684,5.91528456892,3.31612772206,29.58576311174,0.03918800768,393022,2023.79189189189,6511.906,682.9779,25878.885,1690.608,1051.862,46417.929,5315.301,2030.36914,7534.4515,1368.985,32262.092,694.875,1343.615,18684.205,4294.788,0,750,0,1033.362,3160.078,1674.664,11210.726,17287.6461,1381.2028
2018-08-01,2018,"Q3","2018/19","Q1","August",293.99291531504,35.681875,3.57748343,41.12017949,4.24791777,5.88540483,14.31536167,14.62124608,3.5223942,1.70103731,7.93446729999999,4.14307672,3.58296766,11.05815348,0,101.07008307,0.81436059,14.81557662,1.40940196,0.2534765,3.33347486999999,2.32856598,0,5.00277739,1.47652975,2.74780202999999,0.32052328,2.20358696,0,3.28708133000001,2.75269687,2.46693576,15.4641198000001,0,0.46859844,1.65721834,40.2673565999999,252.46164801,41.5312673050399,0.08201168,2.10368473,0.92234945,0.62972504,0.53985973,5.85121598,3.25848709,28.0656662150399,0.07826739,348952,14189.4648648649,4702.316,5199.0325,9964.586,1325.5,3247.95,43365.142,2407.5,2214.1145,4761.3762,1999.336,28902.22,416.277,1062.803,21513.475,5469.95665,1127,1069,0,1478.101,4098.614,2224.588,10232.891,22180.8605,1890.675
2018-09-01,2018,"Q3","2018/19","Q1","September",293.937685993903,28.910533,2.50664088,56.23736062,2.88268324,6.74508408,22.7691982,14.17810237,3.50657306,2.00730523,3.90604693,1.33312753,4.5263461,10.49454177,0,95.1019555941133,0.73208141,12.57707255,1.21757978,0.05935976,5.59147274,4.11694776,0,5.0633358,1.17542379,2.73943771,0.446029969999999,3.21635577,0,3.08107881000001,1.95990899,1.74375443,12.04604281,0,0.937555294113135,1.12066887,37.2778493500002,255.105498604113,38.8321873897901,0.07468635416,1.47743393826,0.56763122915,0.58987125468,0.57904304029,6.20118321418,2.64815750389,26.6304402469801,0.0637406082,293199,9167.08686486486,5374.353,8063.58455,2512.945,1479.35,3613.683,21656.882,3808.81,2268.965,4764.88512,2231.02142,31647.32,143.445,2009.0856,15813.62571,3786.48875,1888,1463.338,0,1148.312,2865.13463,1919.99731,9683.634,17472.7899,1892.3746
2018-10-01,2018,"Q4","2018/19","Q2","October",325.15986466336,35.22003298,2.60245748,78.78838514,3.26892373,7.80148331,15.92676616,15.62713586,3.34262689,0.48553259,4.68035120000001,1.82778909,4.99807536,13.88652059,0,102.97222143,0.81992118,11.15338822,1.40271446,0.28824252,6.09960355000001,5.97618782999999,0,3.79926523,1.12320244,3.67648327,0.24123274,5.29243344999999,0,2.49409201,0.97233812,2.50261199,2.89518734,0,2.56898789,1.56305366,50.1032755300001,291.42830181,33.73156285336,0.10473951024,1.11766423302,0.01418967547,0.3659857346,0.51070772765,4.5447509953,2.76315046709,24.25351064579,0.0568638642,350743,10179.7567567568,6465.864,6660.3108,4257.014,385.852,3630.311,20243.188,5746.21,2369.925,2695.279,2022.504,42143.472,606.001,2745.557,3950.584,1856.066,8403,3215,0,1137.015,4088.253,1762.85,10003.074,18980.4321666667,1990.088
2018-11-01,2018,"Q4","2018/19","Q2","November",295.526833053414,41.958868,2.62612435,59.49369465,2.29273543,8.50171125000001,6.67296894,15.62294193,3.05010437,0.44421332,2.88280582999999,2.15170131,4.15373752000001,11.94157198,0,95.105621103974,0.66606852,11.44435295,1.49142051,0.05246177,5.32643519000002,6.44170862,0,5.46494300000001,1.27463179,1.99816501999999,0.2160318,6.18128253,0,3.16171993999999,2.05497869,2.94072254,7.19795759000001,0,2.02632107260261,1.62197947,35.5444401013714,256.898799983974,38.62803306944,0.1715517113,1.89911675027,0.17249364525,0.39777141219,0.51805414485,4.42746958188,3.66607204196,27.21227304824,0.1632307335,409940,8370.48475675676,7063.815,2853.27822,4276.35,365.525,1629.82,12886.529,6208.815,2602.64002,2658.7248,1394.56125,38918.606,278.875,3039.76535,12323.22531,3916.89061,5551,757.829,0,1321.401,4949.07936,1928.13078,10793.442,17809.682,2194.33971
2018-12-01,2018,"Q4","2018/19","Q2","December",302.49751639731,32.414588,2.75784143,61.31198354,4.67693966,7.17387661000001,2.72664668,17.0686367,2.18265877,2.11389386,3.81710837000002,5.13090821,3.69180557,11.37253616,0,95.0077474999998,0.58385633,8.81873507,1.56309946,0.06364114,6.08371623999999,7.47522307999999,0,5.59009856,1.08781008,2.17259934,0.16937566,11.5411237399999,0,2.70198226999999,1.54396545,1.79673499,4.74367750000001,0,0.13904883,1.3814781,37.5515816599999,251.44717106,51.05034533731,0.8149693879,1.59876150895,0.1420066321,0.306008773,0.5800881107,5.32039836524,3.98423797134,38.23143763425,0.07243695383,314439,14632.2924864865,5964.752,1448.7957,7707.4,1511.29,787.288,15022.445,12192.85,2512.61407,2661.6063,1010.9896,44454,403.437,3572.62796,9000.42459,3068.50786,368,1521,0,1136.943,2980.37491,1529.39257,10514.817,17818.0408,2629.07276
2019-01-01,2019,"Q1","2018/19","Q3","January",305.860450720014,39.236459,4.0088508,60.19516121,4.91937385,8.54943435999999,2.89498959,17.6979463017929,3.32519774,6.80693388,5.04371623000001,2.59434901,4.67313732,11.32718907,0,91.8153542971707,0.58966158,9.4295828,1.41989898,0.06216214,6.30276616,8.79593502999998,0,5.73430409,1.34977642,2.17897496,0.46632384,8.83553526999995,0,3.48689684,1.60218003,2.35930345,4.9736466,0,0,1.22207556,33.0063305471708,263.088092658964,42.7723580610501,0.4700987668,2.51758828298,0.07600503257,0.24572353212,0.60282960366,6.28762913577001,4.03836933067,28.5064336385501,0.02768073793,395097,15748.6,7251.222,1409.7687,5279.845,4677.214,1006.104,18816.715,9317.8,2873.572,3279.77155,1832.572,49260,461.382,4028.759,9108.1799,3227.35,0,1451,0,1381.276,3909.588,2270.10334,10538.074,22944.4797,1997.57
