"Date","Year","Quarter","FY","QFY","Month","EX_EUU","EX_AUT","EX_BEL","EX_DNK","EX_FRA","EX_DEU","EX_ITA","EX_NLD","EX_POL","EX_PRT","EX_ESP","EX_SWE","EX_GBR","EX_EUU_OTH","EX_ROE","EX_BGR","EX_NOR","EX_CHE","EX_TUR","EX_ROE_OTH","EX_AMC","EX_USA","EX_CAN","EX_MEX","EX_BRA","EX_ARG","EX_LAC_OTH","EX_MIE","EX_BHR","EX_ISR","EX_SAU","EX_ARE","EX_JOR","EX_MIE_OTH","EX_ASI","EX_IND","EX_JPN","EX_MYS","EX_CHN","EX_THA","EX_SGP","EX_PAK","EX_KOR","EX_IDN","EX_VNM","EX_TWN","EX_HKG","EX_ASI_OTH","EX_COM","EX_ETH","EX_KEN","EX_MWI","EX_NAM","EX_MUS","EX_ZMB","EX_SWZ","EX_BDI","EX_RWA","EX_MDG","EX_SDN","EX_EGY","EX_COD","EX_SSD","EX_COM_OTH","EX_ROA","EX_TZA","EX_ZAF","EX_NGA","EX_ROA_OTH","EX_UCL","EX_AUS","EX_ISL","EX_UCL_OTH","EX_F_TOT","EX_IF_BDI","EX_IF_COD","EX_IF_KEN","EX_IF_RWA","EX_IF_SSD","EX_IF_TZA","EX_IF_TOT","EX"
2025-03-01,2025,"Q1","2024/25","Q3","March",176.008797399677,0,13.4830284901009,0.179920449787541,1.71343380179294,18.5299799515992,84.0937580206749,31.0113433345838,0.920202404776334,0.720119515426376,12.9821273621423,1.21534323747786,5.96078069545795,5.19876013585698,11.0141211689499,0,0.619587348827504,6.55688947652893,3.49798647546098,0.339657868132485,22.1107819911206,19.7148259996628,1.33578595993698,0.528188335465869,0,0,0.531981696054936,337.430749912104,1.19438068739333,2.34454663417717,1.41203647170389,325.962224777324,0.995393232859483,5.52216810864617,152.128064663137,19.9189167328431,3.73159694775577,14.9429485818247,19.350125432859,0.0138606391894157,0.213422153216999,0.273852308424302,0.109039731245792,16.9350889948936,1.68183571942987,0.00719534233021362,71.1978306298901,3.75235144923406,211.862127116956,4.02130341128456,18.7147018448798,1.33527849820672,0,0,2.71109596433975,0,0.187332363533592,5.83211372345032,0.0674441440382192,11.9662558953949,4.301086624007,62.647368106056,99.8901199391722,0.188026602593366,18.1049951440636,3.71894876077114,2.13683919738529,0.230677285580661,12.0185299003265,1.04049797482458,0.970387787763727,0,0.0701101870608548,929.700135370833,0,42.3071782676066,11.2123538730465,0.789141825272083,7.37428208067441,1.596315282195,63.2792713287945,992.979406699627
2025-04-01,2025,"Q2","2024/25","Q4","April",205.362791543014,0.00226726626410306,12.4898814446078,0.346535999818506,1.77133334054477,29.2913369135806,95.8156771570158,36.685388233333,0.807199577166098,1.45692150284901,17.2000067919514,0.24045599767378,2.55826432719755,6.69752299101152,9.28333328239887,0,0.0421852430764906,4.49247648745159,4.33245289404542,0.416218657825377,18.5724175216864,17.3801961858543,0.744508387874594,0,0,0,0.447712947957564,395.866277799496,0.0578643183962977,1.3700469739214,1.88687190742043,389.846736388014,0.253009795025771,2.45174841671725,177.871882401682,16.5026733684417,1.6365077530743,28.786266926586,11.0118877015259,0.0488642120590125,0.197611232201959,0.0200698907705115,1.29697783433131,29.8778368549063,1.94937213429071,0,82.2814326944195,4.26238179907505,220.351279008867,2.37754455189788,64.722666361786,0.259242613807371,0,0,0.111780344519974,0,5.67447103195502,26.994797092853,0.0204804358966711,10.4356834003864,0.886106194208102,54.5679044537911,53.9489427375797,0.351659790186089,35.6303941505967,18.0326773877374,1.31881979671068,0.443842559022635,15.8350544071261,1.04600454530295,0.785765388069449,0,0.260239157233506,1063.98438025304,0,41.2277958071775,10.7634572496485,1.02814060336775,7.27947597612169,2.64692012454844,62.9457897608638,1126.93017001391
2025-05-01,2025,"Q2","2024/25","Q4","May",228.662205537583,0.0307455402705922,9.91936061683966,0.0324939668461167,1.69284166360504,29.0749827760773,103.306620809569,51.3800143279367,2.08707913882299,2.60336447643365,13.6032551773538,2.10937988891912,2.53619874196293,10.2858684129455,5.30826711775438,0,0.0652664834911607,1.14273523082995,3.12592786264477,0.974337540788495,7.77651696925734,6.74794477757472,0.360237225450908,0.0983857288658949,9.89256173701347e-06,0.000755999924091058,0.569183344879988,411.585663138096,0.0182189205794834,1.9990770050546,1.12926848656138,405.203762068914,0.834885761589812,2.40045089539624,186.028076204371,11.6321259009175,1.90414493496564,9.86697793408393,10.3883973104181,0.0618050723439326,0.19677145773179,0,0.126978930930996,46.90684817073,9.51011771771598,0.0967788245567984,90.8822355470801,4.45489440289589,234.97837546174,2.3623011075688,71.2301481129241,0.203371734799366,0,0.181461620805751,0.455683559749826,0,6.07752225954976,30.4869633718428,0.146404565109539,17.9346632577231,4.17426403614621,59.3317025167659,42.3938893187549,0,57.4953624853407,25.2520361989186,1.95371259623234,1.2854565033152,29.0041571868745,0.871310944150455,0.769124058562343,0,0.102186885588112,1132.70577785829,0,42.4366507588046,5.66867640435773,2.25419906085026,7.69328764099112,2.11137637529537,60.164190240299,1192.86996809859
2025-06-01,2025,"Q2","2024/25","Q4","June",224.889582794258,0.319150602424825,10.9031666633925,0.0140542439708829,3.63915085194813,40.5782246096536,106.872094338645,19.7338491303259,3.25213457733187,3.73060427685076,17.2112248069802,0.243611669734636,7.00323078568252,11.3890862373169,10.2406075305505,0,0.100982000342618,6.3478201077116,3.41026465728862,0.38154076520765,15.8482593781368,10.6844373981693,0.810142150560075,3.18945252903583,0,0.00126399959756035,1.16296330077408,401.695557769519,0.0189658230842649,0.837233387541594,1.13678960455639,393.835393300511,0.95415075030817,4.91302490351729,155.143696984204,14.6301681964823,0.935689030710107,7.37268119192837,11.8122666754447,9.89131410143111e-06,0.365548038522299,0.056577848960047,0.0222681322177416,10.9864822912956,7.12612274313497,0.00343621413052641,93.5597184578404,8.27272827222231,232.882723645969,2.48403034960274,60.042551831864,0.424029548043953,0,0,0.54589840302156,0,7.18343736755579,33.7399303491035,0.127535093009786,24.0277993727877,2.34384363553942,52.5508267597109,48.6901420620643,0.722698873665809,49.7278457925036,21.7249909377943,0.404843923134641,0.376203143923841,27.2218077876508,0.856957792972276,0.68247803650429,0,0.174479756467986,1091.28523168811,0,45.3192193573874,8.09683836756495,2.13575938762513,8.2773452662198,1.68157670289996,65.5107390816972,1156.79597076981
2025-07-01,2025,"Q3","2025/26","Q1","July",180.557320707718,0.000335321339689139,14.7186904852552,0,2.78393910856859,30.9198016904219,82.1147177708351,21.7117384573367,0.903214468263207,3.48442984215312,10.9888933491049,0.920656073788504,2.99987064466834,9.01103349598288,7.44406645374904,0,0.0947991661552646,4.6227448259867,2.14660748388365,0.579914977723422,10.4684814815916,8.26374226260592,1.642228494328,0.47969171270265,0.0471151701098078,0,0.0357038418452454,504.242889805712,0.0246158707977877,1.53520083340217,1.08388304248585,497.567535289562,1.25444523590506,2.77720953355974,142.012801393413,10.0434431854631,1.53854517094506,0.38590301779619,8.90715916088626,0.0447578128829713,0.929096227382926,0.116098803760062,0.107703173633753,9.56300772955928,7.1865779222294,0.0833109744442823,98.2326197882952,4.8745784261346,280.541754432102,1.61989781405644,83.395219156699,1.0378652218496,0,0,0.647578025859361,0,9.60342027135122,49.5587760841981,0.140243045080434,32.8961789422165,3.00681237842889,55.4182675988989,42.8860176701972,0.331478223266641,82.7139200373632,46.0930864055321,1.09308760803282,0.91638079319281,34.6113652306055,0.951386982670226,0.861668666753995,0,0.0897183159162304,1208.93262129432,0,44.618557526512,7.89579029909459,2.59762099000311,7.64879690193009,2.58218866817823,65.342954385718,1274.27557568004
2025-08-01,2025,"Q3","2025/26","Q1","August",145.098821405899,0.0858433771586819,10.2646974507872,0.162543008215351,0.367514447251932,23.7280453060479,64.8298158574753,17.0617270967377,2.34995963915103,3.8898697205282,9.83453401688557,1.05244944909977,4.8941664677862,6.57765556877392,5.82985414437513,0,0.116859336803714,2.49066060663066,2.8687372843554,0.353596916585359,7.36046289156354,6.20321491129768,0.980963345341265,0.174031266428557,0,0.000843999844788927,0.00140936865124349,438.482998550779,0.162135316345956,2.54201261941786,0.673684826740539,429.865469011325,2.09710745701396,3.1425893199353,146.351625975834,10.4721941000348,0.989213671954305,2.81770350831727,6.89004671797999,0.00694704607288515,0.694522569174181,0.691692629134332,0.030646245598381,6.00198123304111,2.86062283328431,0.116911371982738,107.751459790489,7.02768425877081,206.198271886393,1.25392233179882,46.4917879515489,0.397763183009,0.00091177887445355,0.0056898561248784,0.532756790393814,0,4.88532353399886,27.7435387570931,0.199254846327179,28.9586513212259,1.87289635002028,53.6252771883017,39.6286336325209,0.60186436515494,36.679880175946,11.5539881955243,0.819349178091196,0.650704276619392,23.6558385257111,1.10951068360773,1.07348466993002,0,0.0360260136777032,987.111425714397,0,51.8965389242538,8.937020248024,1.78727590464105,8.59212542263393,2.95688947303605,74.1698499725888,1061.28127568699
2025-09-01,2025,"Q3","2025/26","Q1","September",144.365990881351,0,12.3026434963928,0.436892346649393,1.5296201646724,32.1396489433904,61.5207836971018,15.8959064816995,1.61351256150247,3.49257441907894,8.90557262207454,0.577545907158091,1.77223217502142,4.17905806660903,13.5914983792418,0,0.0317149999436124,6.47068510892433,6.47865942561517,0.610438844758678,12.3058153896971,11.5770492948231,0.724570095009305,0,0,0,0.00419599986466979,312.629813912551,0.0258773347279863,1.34956814602589,1.12794719373987,303.688397769952,3.30931798857482,3.12870547953094,158.608272588331,13.3311438926852,0.362902901096324,3.82212962655015,6.08702443220851,0.100288372879827,0,0.370899900757849,0.0667619992782389,4.84434078183438,5.40917254140568,0.0680839994586792,115.723086557247,8.42243758292905,188.901191165195,1.45618713361339,51.7233925283544,0.229191039730693,0,0.225581001894623,0.301141574566943,0,3.58579737076052,20.0280720414549,0,16.4521715551765,1.81349679834375,60.5536551194912,32.3720490018873,0.160455999921057,53.0206744735092,10.6574092286454,2.41970806513855,0.412878000506813,39.5306791792185,1.2435027089584,1.215979709308,0,0.027522999650397,884.666759498834,0,54.3436635687847,8.03204741911009,2.01435697042531,8.07559362007415,4.92289100032526,77.3885525787196,962.055312077554
2025-10-01,2025,"Q4","2025/26","Q2","October",132.46283027891,0,8.20121511689179,0.197850437416598,0.119625018782106,21.949512875951,55.9863043650609,15.7016745388081,4.00774650778532,5.97797132880116,8.39288997860704,1.67867674352365,2.59602513444222,7.65333823284057,14.0180334941902,0,0.0211150034971601,10.8916622914486,2.83592807470151,0.26932812454292,14.6769153117356,13.0985398310177,0.867158964935283,0.199140030644376,0,0,0.512076485138179,734.644786129587,0.0157910429157334,1.7504487501694,1.24732922290646,725.656484869481,0.432517067733676,5.54221517638169,295.679961312908,13.1263107614342,0.474177952770793,10.9160616474195,6.23475607063196,0.0145570025635336,0.0863181180870379,0.328729048802536,0.421745065552235,3.74700554030944,6.06424930471979,0,249.497957047803,4.76809375281434,195.637739684889,2.34232925526536,45.3776375434089,0.689816094212906,0,0,0.774387111199664,0,6.43726148813007,25.727907565315,0,9.95907137685325,1.43543867509661,66.3462633096421,36.4111712469755,0.136456018789411,37.3946335090563,9.98598901879248,0.734637277182293,1.97666729796506,24.6973399151165,1.18172379310508,1.14865178827624,0,0.0330720048288454,1425.69662351438,0,52.8630470680709,8.78328372341448,3.87869286330658,7.97650585302436,3.34921790440288,76.8507474122192,1502.5473709266
2025-11-01,2025,"Q4","2025/26","Q2","November",159.915870409874,0,19.0547691601096,0.00491132809571628,1.82848689359628,35.0459844379315,55.6982377208826,17.8445328105442,3.30109706834644,3.33980276242143,8.84104608798736,0.636306300498379,3.40346030088316,10.9172355385775,7.74026032127559,0,0.034878675660907,4.40845823846359,3.14436960889474,0.152553798256344,22.628621369986,19.1508486206631,2.35304596437979,1.12151611435208,0,0,0.00321067059103288,508.359806387369,0.0128896825163084,2.62192302249812,1.09559241661247,500.541096778062,0.216944190564483,3.87136029711595,201.01542199699,14.0072022656558,0.169628227054709,8.43862695620868,6.9528498545078,0.00586258436493039,0,0.405608629663337,0.27335711396524,8.99437506075272,5.17391082835142,0.231552800291752,148.737671620903,7.62477605527058,192.68394029569,2.56728183799039,51.6075254897927,0.49979696166778,0,0.25949499954998,0.318369124837712,0,5.54669380988057,29.2499239827449,0,5.22658125495365,2.66438829898026,58.2298714099213,35.965394954705,0.548618170666014,33.9018019893625,13.9383441620559,1.1496579579886,1.39218370209817,17.4216161672199,1.38931783036634,1.34981099304334,0,0.0395068373230009,1127.63504060091,0,63.2328690268481,11.2872298508908,2.58055350496927,9.75614181226551,7.54626245567933,94.403056650653,1222.03809725157
2025-12-01,2025,"Q4","2025/26","Q2","December",165.176832898498,0.0047696534868234,25.5609336151042,0.199788059832105,3.66576704735588,18.6876257676164,44.0011364222841,28.1707057935812,2.9218125566582,2.78897662722828,10.1834743096522,0.319922546086819,16.5968785286227,12.0750419709896,7.79673619749995,0,0.0467683095544938,2.81337437742239,4.8176782802707,0.118915230252357,12.5488017188972,8.6301030541843,3.14347751085672,0.655021153856187,0,0,0.1202,677.340770195755,0.0189127753187299,1.95732522328533,1.79102142782614,668.467172950189,1.44669711628179,3.65964070285381,221.709465205131,9.98655182808556,0.384580273553551,10.0930170008087,12.8404830119767,0.002,0.0960175451730414,1.62230386184702,1.98334006820457,6.29377601076795,1.85579055021406,0.116814993694188,171.750872735033,4.68391732577259,214.266799471169,3.1760677269536,49.8064653125175,0.205611173360329,0,0,0.338845717296352,0,6.71574411066774,28.5125155844064,0.0995958387819747,9.8597202470802,2.44302435692066,66.3938058942276,46.3762957623038,0.339107746652849,29.2181318833312,10.144176821405,0.355920400479593,1.805260355885,16.9127743055617,2.15161963450492,1.63156109223351,0,0.520058542271412,1330.20915720479,0,80.196490946797,10.873067249635,2.52057892077386,11.5491962015605,7.91831065692502,113.057643975691,1443.26680118048
2026-01-01,2026,"Q1","2025/26","Q3","January",151.833188606822,0.101895003336365,17.130425811688,0.0725329984768158,0.457156155663233,22.2192564555825,48.0349595487635,35.781478060063,2.34828546494551,3.99725036329145,9.51297527151465,0.893835583065654,3.33537125204744,7.94776663838452,6.89453019592079,0,0.258025130739501,2.74519712662174,3.88558393855955,0.005724,15.2577465082039,13.7577677551412,1.01923522820054,0.230291525999597,0.0560520011149371,0,0.194399997747602,710.632725092462,0.130416346779211,1.50003289273306,1.51041325275941,703.528558947441,0.75563983610027,3.20766381664943,267.829381643451,11.1082972498448,0.67457800216029,14.6830823121805,12.9062145769506,0.0491899993524355,0,0.595246998820307,2.879465979216,2.45760497864445,0.27639700093193,0.0852931577776287,218.702943613888,3.41106777368394,201.499576268171,5.30175725979447,48.5018845370747,0.45815522370801,0.0146700005912545,0,0.393280001520369,0,4.01934032526318,29.905795429177,0.189919431318186,16.5468863949534,2.18779383291008,53.3025549578398,40.6000188727254,0.0775200012951289,24.5183281555239,10.2015200087451,0.607187420121737,0.665450012418213,13.0441707142389,1.16605882708326,1.09423322759286,0,0.0718255994903949,1379.63153529764,0,46.5995883680669,7.7078709081147,1.40175085427809,7.30470903417659,5.44255266927876,68.4564718339151,1448.08800713155
2026-02-01,2026,"Q1","2025/26","Q3","February",135.728952444403,0.108921068250584,11.9225133571233,0.204905733667985,2.37326300441619,19.9276094985104,55.6737387426761,20.7169632121891,1.04035212404331,4.14913752713154,5.95105973699853,1.02008818883695,3.39289211759288,9.24750813296644,6.26364354655466,0,0.0718422744876271,3.14547913869642,2.78432202759602,0.262000105774602,22.3666209288933,18.2195867179784,1.18367566877994,0.751267934769978,0.373638263734884,0,1.83845234363003,653.741109890449,0.0154269943791568,2.99515382851542,1.48691838820764,644.922626509571,1.0619496914682,3.25903447830797,229.879456177081,16.6188313890583,0.627524630945378,5.31628065307899,9.2675811961289,0.014975995120107,0,0.672320657492026,1.73826857544472,9.63132740869706,0.590443791109233,0.124922918536107,181.959370964039,3.31760799743092,209.382414493579,2.20009110229836,45.364820368721,0.604969546694963,0,0,0.260704912122037,0,7.08861249841132,25.216680573555,0.096243969798602,18.8400049324153,2.08389715007871,70.8259113905364,36.7464280677446,0.0540499812026691,41.657739974109,16.1960559926636,1.43300203610664,0.376793864551199,23.6518880807876,0.733662694613197,0.677463828308597,0.00149999947049772,0.0546988668341023,1299.75360014968,0,46.5805790763087,8.74700617136183,1.98684445384628,6.70832346112972,3.64744043703496,67.6701935996815,1367.42379374936
2026-03-01,2026,"Q1","2025/26","Q3","March",136.400286006557,0.00501040288533177,10.1063381359742,0.876374281988132,1.99715025059299,20.2534834355734,59.8992901451856,14.472169740873,4.00240863726237,5.61962205414454,8.24232691815071,0.758002723953308,2.39025509222084,7.77785418775283,9.70925369596196,0,0.179847996015172,3.30476325089418,6.01687760449279,0.207764844559814,19.0309228328077,18.1737727716589,0.729329065167485,0.121347996297383,0.00647299968392297,0,0,537.703324006416,0,0.922433500980729,1.00379296328602,534.828649821651,0.546815384972025,0.401632335527058,366.465109201713,16.3539876783982,0.16366816524646,3.56759540412923,10.9556063663811,0.0425070473889779,0.0312807645868596,0.233524998588942,4.71700088699117,6.6862640132188,1.00611534782032,0.000663000079019258,317.738491583714,4.96840394516964,262.042037242983,13.0762476539254,52.8713415027855,0.430267693230533,0,0.204362996410268,0.501676002415732,0,9.73510793292394,29.0526108553605,0.353416117002261,20.8923196978105,4.39453057671011,77.8029858152214,52.4164713956763,0.310699003510713,30.6371053246569,9.94738321070717,1.50458014699305,1.774280995304,17.4108609716527,0.996793871903104,0.845905169003145,0,0.150888702899958,1362.984832183,0,50.6048263324794,9.14045803620198,1.65033148340064,7.28771752337197,3.48394341293806,72.167276788392,1435.15210897139
2026-04-01,2026,"Q2","2025/26","Q4","April",107.698247497943,0.006115,6.05798946951006,0.46930295610179,2.4977781567163,21.3609546296975,34.9735329084313,14.2122136995628,4.13650955423391,5.01585397134296,7.29200669455303,0.838646071992455,3.19586951632478,7.6414748694766,6.04342517013279,0,0.172014433384543,3.67616572727134,2.1952450094769,0,15.0681345845012,12.071158278809,1.21966921888444,1.25677610568426,0,0,0.520530981123466,759.204366037976,0.007211,0.837799375614134,1.65678432564684,752.127435854047,0.102355,4.47278048266766,172.341082831281,16.1241160653454,0.479946711391327,5.25331980092177,9.29757752156123,0.01761,0.072292306024976,0.220863,2.2435378958064,8.10315387330971,0.637775,0.0131670556409047,120.55024244,9.32748116127953,236.025993303298,5.97379322,42.322489781229,0.447938,0,0.113211,0.606259,0,5.16110616,33.66731514,0.253767291681244,16.5268823363731,5.09979128233363,69.7505242000001,54.5919785999999,1.51093729168124,37.0399801734287,16.3276807103774,1.95724963785042,0.94856,17.8064898252009,2.28395686143863,2.17777690533684,0,0.10617995610179,1335.70518646,0,47.9283312589517,8.53177837189284,1.67964226384167,7.10025000622609,4.19131217308393,69.4313140739962,1405.136500534
